Unnamed: 0,MIR205HG,LANCL1-AS1,DLX6-AS1,AC112206.2,LINC00491,POU6F2-AS2,ADAMTS9-AS2,HID1-AS1,AC011374.1,ADAMTS9-AS1,NAGPA-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,LINC02016,AL355388.1,LINC00355,AC026992.2,AC114489.1,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,AL512662.2,LINC00392,AC236972.3,AC003991.1,PTCSC2,AC114812.2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,AL139041.1,AL138902.1,AC009123.1,LSAMP-AS1,C10orf91,AC130466.1,MED4-AS1,LINC00520,AC093510.2,MIR130B,AC027288.1,AL445531.1,AC112236.1,AC024337.2,AC006238.1,HOTTIP,AL133325.3,AL683887.1,PART1,AC080023.1,LINC00470,BCRP3,AC090772.3,UCA1,AP002856.2,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL358332.1,AC008663.1,AC012501.1,AC078882.1,AL512785.1,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,PTCSC3,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC005722.3,AC097717.1,LINC00504,LINC00261,AC134312.1,STEAP3-AS1,AC006305.1,MIAT,CCDC26,AC020551.1,LINC02404,AL359771.1,AC068985.1,HCG21,AL021395.1,AL591178.1,AL357518.1,RMST,AC004832.1,AC069257.1,AL355303.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,LIVAR,AC092811.1,NKX2-1-AS1,AL122008.3,LINC00501,TDRG1,LINC01895,CHODL-AS1,AC096536.2,AL596223.1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,LINC02111,ATP13A4-AS1,AL512622.1,CYYR1-AS1,LINC00221,AC011483.1,LINC00443,AC008750.3,AC128709.1,ADARB2-AS1,AC112721.1,AC125603.4,LINC00469,AC006372.1,RRM1-AS1,AC244502.3,AC022762.1,CNTN4-AS1,AL034397.2,TLR8-AS1,KIAA0087,AC069281.1,LINC01805,AL109914.1,LINC00237,AL135787.1,FAM181A-AS1,AC004817.4,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,LINC00939,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,AC105177.1,CLYBL-AS1,LINC00458
TCGA-85-7699-01,2285,12,98,4,17,202,41,1,165,63,1,3,673,695,15,5,0,1,3,11,3,60,1,23,37,1,1,0,0,8,0,1357,0,1,373,6,6,14,47,16,4,3,13,0,12,1,3,0,7,0,12,3,2,105,3,1,5,18,26,1,19,54,1,5,0,474,18,0,1,1,69,5,65,3,1,9,9,22,11,0,0,6,4,2,136,0,2,6,5,9,5,4,0,92,9,4,2,5,6,1,6,33,0,3,25,0,6,14,3,1935,7,0,0,1,1,0,0,0,0,0,2,2,2,0,6,20,3,1,0,12,0,0,39,0,32,0,1,1,0,0,1,4933,0,0,0,7,4,19,0,21,1,2,3,1,0,2,1,1,1,0,1,2,0,1,3,1,0,0,1,1,0,24,5,1,1,2,42,0,1,1,1,0,0,2,1,5,1,20,0,2,51,0,0,3,2,0,6,75,7,1,17,0,0,0,0,2,1,1,0,4,0,0,0,0,0,3,0,2,0,0,0,1,1,1,1,1,7,6,0,0,0,0,0,0,0,0,1
TCGA-85-7710-01,6320,7,139,7,186,213,13,1,36,2,8,22,916,1062,34,8,0,4,0,0,21,43,2,402,35,1,0,1,55,4,0,259,10,1,228,7,21,40,1,82,1,0,17,1,7,1,10,13,4,12,13,0,5,30,22,247,2,2,45,0,24,201,8,14,0,74,0,46,14,0,1,3,536,2,4,8,0,20,14,1,2,3,0,2,15,0,4,4,13,5,0,2,1,15,8,2,1,0,142,1,3,3,1,5,64,22,4,184,0,527,2,1,0,0,0,0,2,0,1,0,2,8,4,0,3,1,56,6,0,1,0,0,17,0,4,0,0,0,0,0,0,36,1,3,10,51,3,1,0,57,0,1,8,2,0,1,3,10,1,8,0,1,0,0,4,0,0,0,1,40,0,7,0,1,0,1,0,0,0,12,4,1,0,0,0,0,3,1,0,1,0,1,1,0,8,2,0,0,10,22,0,9,0,1,0,13,1,0,0,3,0,0,0,0,0,3,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TCGA-85-7843-01,6389,3,276,7,55,17,21,7,625,15,1,40,946,913,30,495,0,0,0,0,15,269,0,121,20,0,26,0,2,53,2,569,1,0,11,5,16,25,21,171,4,1,56,0,15,2,4,30,3,9,1,0,33,913,19,2,2,17,2,0,110,44,8,117,207,24,2,0,90,19,23,1,47,0,2,13,3,33,9,82,11,3,0,2,61,27,8,1,5,19,21,11,2,334,18,1,1,1,9,3,6,5,49,10,58,1,4,6,2,433,4,7,5,0,6,0,184,0,1,0,4,12,17,0,3,0,12,0,1,1,2,0,4,0,6,3,0,1,13,0,127,7702,0,3,1,6,6,5,10,0,0,22,6,4,0,1,8,14,2,17,1,0,6,0,11,0,1,4,1,23,3,8,4,0,3,0,2,2,0,1,0,2,3,6,5,2,6,0,0,3,0,0,7,4,0,0,29,3,0,1,1,47,0,2,0,1,0,0,0,1,0,0,1,0,1,14,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-7844-01,5822,15,465,4,302,206,31,7,226,30,3,39,462,976,88,13,1,0,0,5,27,1605,0,145,21,6,0,0,3,18,35,667,32,1,8,3,23,15,75,10,7,2,6,2,14,1,6,8,3,0,6,5,40,79,48,395,9,47,4,0,23,52,134,7,1,111,1,89,28,7,48,1,115,1,4,15,50,40,4,9,4,89,2,1,32,0,10,3,9,9,0,2,16,355,137,5,0,0,33,1,1,9,8,12,341,34,2,103,0,908,8,27,3,0,10,0,0,1,0,0,8,11,3,0,7,1,16,9,0,0,0,3,13,0,21,0,0,1,3,0,0,150,0,1,2,12,16,18,1,1,0,0,17,1,3,1,4,1,1,0,1,4,16,4,18,1,0,1,1,26,19,13,2,5,0,0,8,2,1,33,0,0,0,0,3,0,14,0,3,5,1,0,1,1,11,2,0,1,9,2,1,14,2,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,3
TCGA-85-7950-01,3529,16,123,15,497,146,29,0,39,26,3,22,597,1056,22,17,5,2,1,2,3,304,0,14,29,14,1,1,4,24,5,372,485,1,19,4,3,5,63,61,0,1,11,0,15,2,1,1,2,0,0,5,4,10,3,145,6,5,1,0,47,28,7,10,3,132,0,21,7,1,446,4,43,2,2,18,66,36,3,2,2,23,0,1,529,1,6,4,12,5,0,3,40,268,30,10,0,0,28,4,6,2,7,5,290,39,28,24,5,916,4,0,1,2,1,0,0,0,0,2,8,4,0,0,5,0,121,7,6,47,2,5,116,1,11,0,0,0,0,0,3,79,0,3,0,3,2,4,4,12,1,6,5,0,0,0,3,9,0,0,11,0,1,6,4,0,0,22,2,22,3,40,38,1,50,2,7,13,0,0,0,0,3,11,0,1,0,0,0,5,1,1,0,26,1,2,5,2,2,0,2,20,3,5,202,1,0,19,1,7,0,1,0,2,13,55,0,1,0,0,0,1,2,15,1,0,0,2,4,0,1,12,0,131,0,0,1
TCGA-85-8052-01,3225,5,409,7,97,66,4,3,54,4,2,11,364,1108,26,413,4,0,11,4,69,634,0,223,23,0,2,2,0,15,26,186,1,1,16,4,10,12,35,34,0,2,17,2,7,5,18,30,1,0,4,17,37,48,31,65,0,60,18,7,66,14,8,4,201,43,0,9,94,14,6,61,140,0,1,17,13,19,1,20,6,18,8,0,50,4,20,1,11,3,3,2,17,232,6,18,0,0,4,0,2,3,71,1,145,47,1,44,1,7262,21,17,10,1,0,0,0,0,0,0,1,7,11,0,6,3,17,2,0,2,2,2,7,0,19,0,0,1,0,0,5,928,0,0,18,1,16,7,2,0,0,1,6,10,0,0,2,1,0,0,0,6,1,9,6,1,4,0,12,78,4,0,3,1,0,1,0,4,0,5,0,0,2,3,2,3,18,4,10,0,0,0,0,0,0,2,0,0,0,2,3,11,0,0,0,0,0,0,4,0,0,0,0,17,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,7,0,0,0,0,17,0,0
TCGA-85-8070-01,7000,12,458,7,139,17,3,0,67,1,2,2,500,1050,8,2,0,0,73,42,73,554,0,18,34,2,0,0,0,2,142,132,2,0,0,11,49,19,3,136,0,4,1,0,18,1,2,26,14,1,0,15,41,71,9,688,3,48,4,0,24,11,0,7,1,50,0,2,388,3,0,24,84,0,0,16,12,24,7,2,7,0,0,0,114,29,0,6,8,19,1,0,53,433,11,13,0,0,4,1,61,1,60,2,186,0,4,5,6,500,9,131,6,1,6,0,45,0,0,1,2,9,40,0,30,1,4,2,0,0,1,4,0,0,4,0,0,0,1,0,0,27,0,0,2,18,13,2,1,2,3,0,19,0,2,0,9,3,1,0,6,0,1,2,109,151,0,0,1,9,0,1,1,0,1,0,25,2,0,36,0,1,2,0,3,0,7,0,0,0,2,2,4,1,0,1,0,0,4,0,0,0,2,0,0,0,0,0,1,1,6,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,1,0,16
TCGA-85-8071-01,2116,9,61,10,216,61,22,0,293,3,3,34,433,490,6,6,0,3,1,3,28,139,0,8,26,0,0,0,0,89,21,52,6,1,105,1,18,13,15,298,0,3,0,0,2,2,8,10,1,2,1,0,2,446,15,1,0,68,3,0,1,32,12,0,10,13,0,1,25,11,12,0,23,0,11,1,2,11,22,1,19,19,1,543,9,1,2,2,2,4,0,0,3,145,7,0,1,8,4,0,4,10,43,4,23,1,6,163,3,199,3,37,0,36,13,0,111,0,0,1,0,3,0,0,0,0,1,15,1,0,0,3,1,0,1,0,0,56,3,0,0,22158,0,1,3,43,1,8,2,0,11,2,5,7,3,1,4,1,1,0,1,4,1,4,1,0,13,0,3,45,0,0,0,0,0,3,9,8,0,8,0,2,0,0,0,0,3,22,0,0,0,0,4,2,0,1,0,2,0,0,0,0,1,0,0,0,1,5,0,0,8,0,0,3,4,1,0,1,3,0,0,8,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0
TCGA-85-8276-01,1203,8,218,5,172,63,10,2,21,11,1,14,600,524,37,1557,0,1,92,7,2,1637,0,88,40,3,5,1,1,7,13,356,1,1,9,7,3,16,54,108,2,4,28,6,13,2,8,0,8,3,6,12,5,0,5,5,3,3,2,2,14,12,0,89,0,63,2,1,0,13,2,116,77,1,0,23,3,11,18,3,1,2,0,0,18,0,10,7,10,9,11,4,1,107,11,26,0,0,0,2,1,4,0,9,326,19,2,21,0,5116,7,0,126,0,0,0,2,0,0,0,0,2,5,0,5,0,0,6,0,1,0,0,3,0,20,1,2,1,1,0,0,644,1,0,1,131,12,0,1,1,0,2,2,0,2,2,2,5,0,0,1,0,3,0,0,0,0,1,1,44,9,4,0,2,0,0,23,6,0,1,0,0,0,17,2,2,1,1,1,6,17,0,2,1,1,1,0,0,1,1,0,5,1,1,1,3,0,9,2,0,0,2,1,0,0,3,0,1,0,1,0,0,1,11,0,0,0,0,12,3,0,0,1,0,0,0,0
TCGA-85-8288-01,9094,9,93,9,158,184,35,4,48,14,1,8,104,362,44,21,1,0,0,2,3,123,1,33,21,8,0,0,5,2,1,639,252,0,360,2,20,20,20,43,0,2,23,2,11,1,2,3,13,3,7,0,0,31,7,9,1,7,1,0,7,19,4,3,0,49,3,24,0,0,31,6,97,1,2,62,4,14,7,0,1,0,0,5,123,0,2,6,4,3,3,0,0,77,16,201,0,0,6,3,8,13,0,0,335,0,11,86,1,958,0,0,0,1,0,0,0,0,3,0,0,4,2,0,4,3,29,3,0,2,0,1,163,2,15,0,0,0,0,0,33,238,4,1,0,2,0,0,5,4,0,7,5,2,3,3,1,8,0,1,3,1,0,4,1,1,0,0,0,6,9,9,12,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,8,1,0,2,27,0,1,7,0,2,0,2,16,0,6,0,2,0,3,0,2,0,0,1,2,3,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,19,0,41,1,0,0
TCGA-85-8350-01,3508,20,301,13,149,138,37,8,307,18,7,0,639,524,170,5,4,4,159,31,9,362,0,52,81,4,2,3,3,4,21,908,51,3,374,6,22,63,55,80,12,3,27,0,3,8,4,0,8,6,14,54,0,24,17,261,5,20,64,0,19,39,84,5,1,299,0,25,3,16,167,0,126,3,0,38,5,136,6,2,2,2,1,147,88,5,2,16,31,7,11,8,5,79,11,205,1,1,4,1,0,31,0,5,11,62,7,180,3,831,18,0,1,0,0,1,3,0,1,6,35,11,2,0,6,26,4,16,0,41,1,0,30,4,40,1,3,2,69,0,9,982,0,5,1,2,31,15,0,1,0,0,5,3,1,1,11,2,1,0,6,1,24,3,2,0,16,7,2,11,43,5,2,2,35,0,1,3,0,0,1,3,6,6,2,78,2,5,1,1,1,3,3,2,11,0,0,2,4,2,0,21,0,1,2,10,1,5,0,4,0,17,0,3,0,37,6,0,0,7,0,10,1,1,1,1,0,1,8,6,0,3,0,22,0,0,0
TCGA-85-8479-01,9772,11,318,1,1,153,3,2,663,3,1,22,1248,715,36,3,1,2,0,0,23,43,0,202,104,1,1,0,3,11,28,97,30,1,0,6,30,64,0,53,0,1,107,5,3,0,25,13,3,11,5,2,9,31,7,1,9,18,23,0,41,227,0,58,6,15,1,0,24,1,18,4,101,2,28,7,13,62,31,0,4,0,1,1,113,0,35,3,11,2,25,0,0,21,2,1,0,6,44,4,4,1,4,8,290,1,1,439,1,250,10,0,0,0,2,0,0,0,0,2,3,6,0,0,4,13,2,0,2,23,0,1,422,0,0,0,0,0,14,1,17,207,1,4,0,7,5,0,4,11,2,0,7,5,0,0,2,18,0,114,0,0,0,0,5,0,1,1,10,5,0,1,1,0,0,3,1,3,0,4,1,0,0,1,0,0,0,11,0,0,0,3,0,0,16,0,4,1,3,23,2,14,0,0,0,0,0,0,0,1,0,3,2,1,0,48,0,0,0,3,0,0,0,1,12,1,0,0,0,0,0,2,2,0,0,1,0
TCGA-85-8481-01,1718,0,43,0,73,31,19,1,23,9,0,1,330,614,19,2,0,0,29,1,33,16,0,28,16,1,0,0,1,13,7,253,12,0,7,2,2,1,1,25,2,0,14,0,2,0,1,2,3,0,6,2,1,1,1,44,3,4,17,0,37,221,96,4,0,133,0,1,10,0,11,1,43,0,4,7,2,14,3,2,0,0,1,16,5,0,3,0,2,0,7,0,1,36,5,4,0,0,11,1,0,7,0,0,140,2,1,23,0,416,3,0,1,1,0,0,0,0,0,0,2,3,2,0,2,14,0,0,0,1,0,1,21,0,13,0,2,0,2,0,2,134,0,5,0,3,0,0,0,0,0,0,0,0,1,0,6,0,1,0,3,2,0,0,1,11,0,1,0,0,0,15,0,0,2,0,0,0,0,1,2,0,1,0,0,0,1,1,0,2,0,2,0,2,0,0,12,4,0,0,0,1,0,3,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-85-8584-01,209,1,1,1,0,1,5,5,0,10,0,0,241,696,49,0,0,11,0,0,4,10,0,116,28,6,0,1,2,9,0,249,0,0,83,10,6,0,19,21,1,0,2,1,5,4,0,7,5,12,0,0,0,0,6,6,3,15,291,1,31,1,0,31,0,82,0,21,32,0,5,1,125,1,0,26,2,8,0,0,0,1,0,109,29,18,0,0,9,0,8,2,118,4,0,4,1,16,2,0,22,2,29,2,1,24,3,0,0,1032,8,0,0,0,0,0,1,0,0,0,11,4,2,0,3,0,42,5,1,0,0,0,30,0,70,6,2,0,91,0,0,5458,0,2,1,0,20,0,0,0,0,0,4,32,0,0,1,13,2,2,0,0,13,0,2,0,7,0,1,1,3,0,1,4,0,2,1,1,0,1,1,2,3,0,4,0,8,1,0,5,2,1,0,7,3,0,0,0,0,2,0,40,0,0,2,19,1,0,0,2,0,0,25,1,0,0,0,0,0,1,0,1,0,0,55,0,0,1,0,0,0,0,0,0,0,0,0
TCGA-85-A4CL-01,12827,18,576,5,700,150,2,3,612,10,0,23,821,930,13,9,5,4,0,4,18,1224,0,71,66,1,0,0,2,77,36,430,26,0,52,12,8,7,82,48,5,1,14,27,6,2,51,14,2,15,8,32,2,30,22,333,13,29,13,0,18,1,9,87,64,460,0,104,14,10,12,0,162,1,3,11,19,42,6,7,3,12,187,5,62,36,6,6,51,15,196,6,114,28,1,2,0,1,24,1,13,4,47,8,148,9,1,165,3,3888,16,0,0,0,1,0,8,0,0,2,1,4,6,0,2,2,6,0,0,0,0,1,341,0,5,0,0,3,0,0,0,350,1,0,3,3,3,9,4,1,0,2,2,25,1,1,0,1,0,0,2,0,1,10,6,0,1,0,0,183,23,1,2,1,2,4,1,7,0,8,2,2,5,4,18,7,18,0,11,1,1,0,0,21,0,8,0,3,1,1,11,15,0,1,0,5,0,0,4,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
TCGA-85-A4CN-01,1874,2,320,12,127,74,5,1,214,3,1,26,363,800,8,74,0,0,12,0,22,534,0,74,18,2,1494,0,2,51,29,183,17,0,19,0,8,5,20,34,0,3,82,3,4,0,10,15,1,2,5,2,5,29,15,3,0,14,4,1,14,7,1,39,15,46,0,4,15,17,57,0,31,0,0,5,1,40,4,3,4,16,2,0,47,9,16,2,3,12,3,0,0,172,0,0,0,0,3,0,1,4,55,12,312,0,0,10,5,4225,4,12,6,9,8,0,17,0,0,0,0,25,5,0,4,7,40,0,1,0,1,13,13,0,5,0,1,12,0,0,0,79,0,2,5,53,3,6,0,0,1,0,2,0,2,0,13,0,0,0,1,1,0,9,11,0,1,1,0,22,5,9,1,0,0,1,7,1,1,0,0,1,16,2,3,2,3,0,3,2,1,1,3,0,6,3,1,2,0,1,0,15,1,0,1,3,0,1,3,0,0,0,0,13,0,0,0,1,0,1,0,0,0,2,1,0,1,8,4,3,0,0,0,0,0,1,0
TCGA-85-A4JB-01,5027,19,136,5,0,0,4,1,139,4,3,3,471,604,11,24,3,0,173,21,0,63,0,36,60,1,1,0,24,6,5,168,18,0,84,1,9,17,5,53,0,7,287,2,8,0,6,2,12,0,19,31,0,55,18,436,1,9,15,0,14,165,6,26,4,142,2,6,14,60,34,5,15,2,0,9,0,12,26,2,4,0,0,21,159,4,3,2,3,2,0,0,15,126,4,85,1,7,2,1,4,9,0,9,28,1,3,9,3,302,36,12,0,3,0,0,1,1,0,0,10,5,0,0,10,0,21,0,0,19,0,0,17,0,13,0,0,4,43,0,6,14752,0,1,0,0,0,0,1,4,3,0,3,0,0,0,7,3,0,1,7,2,1,0,2,698,2,0,2,7,0,1,0,0,0,1,4,0,0,7,0,0,2,2,0,0,1,1,1,3,17,0,4,11,0,0,1,0,6,0,1,0,1,0,0,1,3,0,0,0,12,0,0,0,0,2,0,6,0,4,1,3,0,0,0,0,0,2,0,0,26,2,0,0,1,0,0
TCGA-85-A4JC-01,3780,2,86,10,95,64,3,0,444,10,0,3,227,654,25,1,0,0,177,0,11,56,0,94,19,0,2,0,2,0,3,191,22,0,1,7,6,7,11,27,2,3,39,0,7,3,3,7,8,4,0,2,1,10,5,104,0,9,7,0,3,58,53,28,3,44,0,2,12,0,10,2,92,1,27,39,4,20,9,64,0,1,19,10,38,4,4,1,13,6,3,0,7,15,0,31,1,1,15,2,3,7,1,0,519,0,0,291,0,259,20,1,1,3,0,0,1,0,0,0,64,0,0,0,3,0,2,0,2,10,0,1,334,0,10,9,0,5,398,0,6,184,0,3,3,5,0,2,0,0,0,0,2,0,0,0,0,0,1,10,0,1,0,0,0,2,4,0,0,18,1,3,0,0,4,0,0,2,1,12,1,1,2,0,0,0,1,16,0,1,0,0,0,0,0,2,2,4,0,6,0,8,0,0,0,2,0,0,0,0,0,2,5,0,0,1,0,0,1,1,9,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0
TCGA-85-A4PA-01,8,38,23,19,0,0,26,7,5,30,6,0,1,959,280,0,19,7,1,13,0,12,2,7,86,6,0,2,10,0,0,441,0,1,1,19,0,2,0,32,2,4,0,3,9,6,0,0,21,15,0,5,0,9,0,1,16,3,2,16,7,2,0,7,1,204,2,4,1,0,9,1,691,9,0,8,0,2,3,1,0,0,0,1,254,0,0,6,6,0,12,3,2,5,5,22,1,0,0,5,1,51,0,39,2,93,19,8,1,3551,7,0,0,0,0,1,3,2,0,5,2,1,3,0,6,0,3,6,0,3,0,0,10,1,16,2,1,0,7,0,0,267,0,1,0,7,19,0,5,0,1,1,1,0,0,1,3,0,3,9,6,0,22,0,0,11,0,1,3,1,1,3,2,3,0,2,2,0,0,0,2,3,1,0,11,6,0,0,0,0,0,0,0,1,3,1,0,1,0,2,0,5,0,5,0,0,0,0,0,2,0,0,0,1,0,68,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-85-A4QQ-01,20404,6,288,8,571,154,6,0,304,2,0,47,9,1092,4,5,1,2,128,0,19,44,0,24,47,1,3,0,1,1,0,89,0,0,81,3,19,39,4,75,2,1,224,1,2,0,1,8,1,6,0,0,37,12,2,177,1,3,33,1,87,884,16,274,0,32,0,0,22,1,5,2,330,0,24,20,1,20,33,52,2,0,1,3,35,0,10,3,14,8,1,2,0,8,5,2,1,0,29,1,3,5,0,5,115,2,18,164,1,1363,68,0,0,0,0,0,0,3,0,1,29,6,4,0,0,78,4,2,0,4,0,2,359,0,30,8,0,0,91,0,3,123,0,1,2,0,1,4,1,0,1,1,5,0,2,1,0,9,0,73,2,0,2,0,3,0,11,0,3,5,0,2,6,0,1,2,0,0,0,1,1,0,0,5,1,0,1,2,0,0,2,0,2,1,0,4,0,22,0,42,0,5,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,2,2,3,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
TCGA-85-A4QR-01,4527,22,148,5,218,90,0,2,345,2,1,0,1287,495,65,65,0,0,122,16,4,291,0,17,64,4,212,0,2,5,35,25,5,6,36,4,11,22,47,175,0,0,3,3,13,1,6,32,8,2,16,1,2,1013,5,63,4,0,12,1,1,3,3,284,11,175,0,0,20,6,5,0,35,0,6,56,8,20,18,0,0,0,1,0,45,270,83,6,3,6,2,4,1,113,4,1,0,2,0,0,19,14,6,7,101,15,0,15,14,41,3,5,3,4,0,1,652,0,1,0,0,3,10,0,17,0,14,0,2,3,0,1,0,1,1,0,0,2,1,0,9,446,0,0,0,1,4,0,1,0,9,0,4,0,5,3,1,2,0,1,0,0,14,2,11,0,0,5,3,202,4,0,0,0,0,6,11,2,0,0,0,1,11,15,0,0,1,5,0,0,0,0,8,4,10,3,0,0,5,1,1,244,0,0,0,0,0,2,1,1,7,0,0,0,0,0,0,15,0,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
TCGA-85-A50M-01,2125,12,56,1,1,0,14,2,66,23,5,0,212,290,835,0,1,11,19,4,0,10,2,11,8,13,0,1,12,9,0,902,19,0,0,3,2,0,0,13,3,1,34,1,8,2,4,0,2,2,0,1,0,1,6,1,4,5,10,0,12,447,457,22,1,264,21,8,3,2,10,0,57,0,2,22,0,18,6,0,0,0,0,43,6,0,0,6,2,0,49,2,1,87,4,1,1,23,5,1,5,7,0,7,18,237,1,21,0,594,1,0,0,1,0,0,0,3,0,0,0,4,1,0,2,0,6,1,6,7,1,0,63,2,20,1,0,11,1,0,0,54,0,0,0,0,77,0,1,0,0,0,8,5,0,0,8,8,1,5,15,0,55,0,4,1,2,4,0,4,0,8,0,0,0,0,2,1,1,0,0,0,0,1,0,0,11,0,0,3,0,0,1,2,7,1,0,29,0,3,0,0,0,7,0,0,1,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-A50Z-01,4960,6,74,1,2,19,0,2,295,7,4,2,171,522,40,3,0,1,77,4,45,63,0,29,20,2,2,2,5,4,15,152,234,0,0,4,18,1,2,259,0,3,61,0,3,4,9,4,25,12,3,0,5,10,19,33,2,10,2,0,25,260,33,4,5,45,0,0,1,6,136,1,149,1,4,9,0,23,23,0,0,0,0,1,27,8,3,6,11,0,3,1,1,68,0,0,0,7,11,3,5,16,0,1,236,23,0,21,0,257,5,7,0,0,0,0,0,0,0,3,1,8,1,0,2,0,8,6,0,4,1,2,0,1,1,0,0,1,1,0,0,156,0,1,1,0,12,6,1,1,1,1,1,1,0,4,2,1,0,34,0,5,3,0,6,0,0,0,0,3,0,0,0,2,0,0,0,2,0,1,0,0,4,0,0,0,2,11,1,2,2,0,1,20,2,0,1,0,0,0,3,10,0,0,1,56,0,0,0,0,7,0,0,0,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
TCGA-85-A510-01,67,11,374,3,2,1,9,3,4,32,3,0,6,1391,209,3,0,4,29,11,15,242,0,3,105,3,0,2,3,1,0,248,0,4,0,11,9,3,0,21,46,1,0,3,33,7,0,0,2,7,0,14,0,9,4,2,15,16,0,5,145,0,16,3,1,294,1,21,8,5,0,1,54,4,0,23,0,13,1,0,0,0,0,0,26,4,0,15,25,0,2,23,0,1,9,3,1,2,13,0,0,141,0,0,2,268,4,6,0,3469,1,0,2,2,0,0,0,0,0,6,1,3,0,0,42,9,5,2,0,2,0,2,4,1,10,0,0,1,0,4,0,156,0,2,0,3,1922,13,12,5,8,0,0,1,0,0,7,1,0,1,7,0,37,1,4,0,1,0,0,2,0,2,0,17,0,0,0,0,2,0,2,4,0,0,0,0,0,6,0,0,4,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,5,3,0,5,1,0,2,0,0,2,0,2,1,0,0,0,0,0,0,1,0
TCGA-85-A511-01,3741,17,395,7,184,52,23,0,133,12,3,23,652,902,21,3,0,2,14,2,8,688,3,63,79,4,30,0,1,64,14,707,57,1,31,4,17,20,25,106,4,1,50,4,15,0,3,3,4,1,1,0,1,12,6,299,6,10,43,1,9,26,15,4,6,177,2,59,3,6,24,2,61,1,28,38,7,23,5,5,3,3,0,3,139,3,14,7,6,3,16,1,12,79,36,15,1,2,8,1,10,10,3,9,454,1,1,37,2,6080,12,0,2,30,2,0,2,0,0,0,4,15,4,0,7,1,35,3,0,85,0,13,70,0,14,1,0,3,2,1,0,160,2,2,2,13,0,0,2,0,1,3,8,0,3,0,14,1,0,5,5,6,4,7,2,1,4,0,0,17,12,6,11,0,3,3,5,8,0,4,1,0,2,3,3,1,1,1,1,7,3,1,5,4,4,8,0,7,5,1,0,44,3,1,1,3,0,1,2,4,0,0,0,0,2,1,0,0,0,1,0,5,2,0,0,0,0,1,0,0,0,0,0,4,1,0,0
