Unnamed: 0,CCNB1,ZWINT,PBK,GRHL3,CERS3,NEIL3,KPNA2,HOXC13,USH1G,ATAD2,HOXA10,PRKCE,INMT,CLIC5,HECW2,BTBD11,TGFBR2,CACNA2D2,NKX1-2,CABYR,ADAMTS8,VEGFD,PREX2,PHACTR1,SLC6A4,SLC1A1,FOXF1,LIMCH1,ABCA8,UTRN,SCN7A,TMEM100,CLDN18,TSKU,GPD1L,CITED2,PTPRM,RECK,ADH1B,SLC7A11,OGN,SLIT3,LRRK2,DSC1,STXBP5L,OGDHL,NR0B1,KPRP,PAX3,DDAH1,KCNQ5,SALL1,SLC6A11,PEBP4,LEFTY2,LRP8,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,DIRAS2,CRTAC1,JAKMIP3,CBR3,SERTM1,PRDM16,SLC47A2,SHISA9,CAPN3,NECAB2,FRRS1L,RUNDC3A,F2RL2,POPDC3,CHP2,PTPRN2,LRP1B,IGSF10,SELE,ABCC2,SLC38A11,SYNDIG1,ABCA4,PROK2,GREM2,HOXA9,SYT2,AGTR2,NTRK3,CHGA,ELAVL2,FLG,CCNA1,PRB4,CLDN8,CCDC190,DEFA5,OBP2B
TCGA-18-3406-01,2743,741,693,871,740,125,5999,55,63,988,124,238,482,205,274,1659,2446,57,0,35,14,94,115,88,10,207,201,1449,111,765,570,126,116,1571,389,1497,737,446,844,146,187,275,493,1437,1,250,1,31,7,420,46,11,144,77,11,184,9,758,548,1323,3948,16,390,16,141,7,12,9,1,37,1,2,75,12,3,601,113,2,40,500,22,12,92,9,49,19,1,12,27,18,3,0,17,32,0,412,6,0,0
TCGA-18-3407-01,2120,1037,1176,2519,3128,158,7173,116,306,1931,174,879,210,274,557,1119,2880,621,12,287,37,40,233,199,84,1407,241,1695,198,3301,101,42,274,8566,740,1698,1170,528,217,7430,37,671,2966,11,5,919,13,60,1,1418,177,0,3,631,8,2971,622,384,1182,4542,288,155,1294,254,398,1,159,708,0,194,51,32,46,368,325,4,167,46,195,628,104,284,82,68,9,32,20,29,109,34,44,8,139,1471,0,1887,2649,0,1
TCGA-18-3408-01,1756,1572,1235,1023,2420,335,5162,251,219,1528,138,468,529,266,334,1341,3295,151,7,1099,38,103,152,155,23,132,250,3140,177,2098,378,272,130,3482,838,780,469,504,1174,10024,27,173,2509,20,311,16,419,12,6,700,432,73,1,566,5,877,760,428,398,2876,873,505,212,256,1185,4,45,54,1062,64,13,499,20,1570,25,363,85,126,291,28,85,9,57,21,2,35,16,29,296,13,4,2,74,466,0,274,53,0,0
TCGA-18-3410-01,5677,5189,2878,1342,49,717,14553,24,350,5742,261,280,129,243,1012,110,1864,105,5,348,5,32,118,134,14,414,97,588,104,4182,16,21,6424,5208,746,4876,1692,182,49,600,39,274,567,26,2,21,2,26,131,341,438,3,19,53,20,1366,9,2746,307,1843,810,2,1413,17,264,0,540,127,433,70,2,66,34,18,806,14,161,184,185,1060,41,6,111,83,23,8,75,20,13,37,40,2,1,62,3,23,27,0,0
TCGA-18-3411-01,8939,2768,3143,1836,371,353,16530,329,1085,3459,385,616,108,72,325,963,2490,51,4183,5062,5,36,70,71,0,67,73,5104,49,2006,30,12,17,15446,1272,1591,394,258,47,9173,59,159,298,21,832,20,4155,0,0,1278,362,6,101,9,1,1716,856,323,530,2969,157,1894,54,765,1125,201,20,384,548,40,573,184,64,5153,990,37,100,655,636,243,123,154,247,4229,3,4,16,388,1,18,163,1,63,8284,608,274,5250,0,1
TCGA-18-3412-01,8731,3356,641,3802,3254,430,19551,119,870,3916,197,1380,351,134,492,1900,1659,98,1049,2124,24,38,111,216,100,1215,213,631,87,3248,117,121,98,7882,3752,1091,408,306,267,7005,89,266,339,108,1,125,1542,4,2,958,98,0,93,64,7,2087,197,1015,496,1524,1036,1090,116,149,1457,0,33,208,403,44,1534,268,73,83,112,175,161,59,1307,123,64,10,92,1070,12,47,11,626,50,39,192,1,32,31,1,2128,5936,0,1
TCGA-18-3414-01,3708,3342,2374,2259,3140,413,11234,305,202,3917,361,404,238,181,950,950,5638,176,22,118,28,73,131,153,16,863,311,930,117,1732,134,38,95,4355,1749,3223,960,313,106,424,129,595,686,21,526,348,2,11,93,951,366,8,483,44,13,440,580,1007,531,5819,1354,220,114,49,34,0,72,32,12,57,13,30,33,1002,46,308,215,55,272,195,30,12,94,323,128,16,268,316,23,17,48,2,29,216,0,44,1323,1,0
TCGA-18-3415-01,4531,1729,1480,1602,1087,231,14353,121,281,1892,207,730,73,84,238,1554,1602,50,133,972,14,19,66,231,3,186,163,715,46,922,58,41,44,10194,732,1133,437,406,16,5185,15,231,269,12,16,346,1165,23,3,297,195,327,125,2,1,1567,412,1248,366,2444,92,530,44,343,2255,78,95,638,8,25,51,184,40,1183,293,363,100,25,93,392,258,4914,274,693,16,2,9,6,3,7,607,17,28,457,0,68,422,0,0
TCGA-18-3416-01,4204,5132,1281,1282,2666,376,16730,31,34,4188,169,378,16,265,291,599,2139,63,1148,1601,4,76,50,270,6,226,1261,81,22,3121,11,7,10,4035,852,1690,792,184,13,10789,14,99,367,6,30,3,3,2,139,289,41,1,6,1,0,4878,473,249,97,3174,437,1354,6,892,935,0,241,158,211,201,514,385,12,92,2,422,113,252,408,47,319,14,266,34,17,0,5,36,0,9,6,1,28,1,0,314,3223,0,0
TCGA-18-3417-01,1216,682,344,137,1,51,4150,34,13,1211,205,149,149,19,138,168,1498,26,10,30,4,4,35,13,1,167,131,406,60,522,43,83,32,2302,393,470,358,243,11,236,86,125,111,8,9,145,0,0,2,573,73,37,108,46,2,346,141,424,654,1232,295,0,112,2,36,0,2,10,3,1,6,2,32,50,200,23,30,0,31,44,19,5,278,6,4,24,5,2,1,1,0,1,9,21,0,0,1,0,0
TCGA-18-3419-01,4453,3187,681,912,3723,332,12631,432,1026,5458,120,607,125,117,214,791,1189,578,98,191,10,6,58,66,11,591,61,122,13,822,1,5,5,2228,3233,610,822,117,154,1001,2,120,412,12,4,586,0,1,15,1122,4,0,883,1,1,529,17,285,161,1225,651,6,5,133,61,4,14,5,3,35,3,22,88,29,9,743,240,3,306,47,25,102,3,229,43,2,9,552,0,6,4,49,12,539,0,68,1447,0,0
TCGA-18-3421-01,4052,2391,2244,596,1492,311,9185,64,38,3695,140,260,286,165,169,454,1433,72,164,46,23,1,68,54,1,232,167,414,58,719,64,155,67,1851,3957,929,308,129,415,826,64,108,1156,7,9,127,12,0,2,489,152,1,22,354,2,630,214,609,319,3486,587,6,389,42,220,4,78,9,27,17,7,28,9,23,4,75,144,0,37,55,18,11,21,20,38,9,9,167,32,10,2,1,3,190,0,43,971,1,0
TCGA-18-4086-01,5295,3594,2373,1497,2504,388,13219,78,429,3984,121,630,259,135,426,2256,3133,82,890,1184,27,32,132,431,46,147,375,2672,138,4468,139,37,35,9581,1048,1594,796,536,387,12150,63,640,465,58,876,198,1806,104,1,794,285,418,59,26,10,4600,835,257,866,3587,280,444,92,598,786,20,251,184,576,99,734,624,95,2458,169,380,238,444,273,434,97,514,548,678,15,14,12,20,5,30,515,1,118,3631,1,317,78,0,0
TCGA-18-4721-01,1431,795,444,710,168,252,6562,127,179,1465,126,273,123,122,232,1331,1995,86,7,1146,7,19,53,110,4,221,137,551,68,1490,106,61,54,2996,744,784,400,223,167,3165,54,276,319,6,108,42,644,0,14,251,467,25,223,33,0,601,341,289,706,1446,185,398,67,121,361,43,27,27,4,15,113,170,25,786,46,2,65,130,24,170,117,12,344,72,3,7,7,5,3,15,129,2,55,158,1,642,11,0,0
TCGA-18-5592-01,4486,3817,1743,1797,1881,787,15098,207,1830,4358,848,1098,71,121,432,5917,2453,52,556,5304,15,28,67,77,27,36,189,3637,52,3260,42,17,65,18893,930,835,453,362,7,3248,18,606,332,27,664,675,2763,303,30,391,504,390,1317,4,4,3060,1714,140,314,7661,120,2996,38,545,936,30,267,1347,14,61,538,294,118,2038,1481,1150,93,544,1118,91,33,5,2485,2991,3,12,14,97,1,5,292,1,623,1490,1,3707,2012,0,0
TCGA-18-5595-01,10757,11347,1681,3472,2731,1244,16487,117,1446,14423,222,1118,615,1096,521,5545,3422,600,1207,3505,123,150,177,516,97,1255,278,1549,199,8109,184,149,2016,11253,3585,3504,844,249,795,40562,92,737,1404,28,515,876,471,701,1,755,667,394,302,417,18,10148,1,422,638,4308,1140,1333,1289,1271,1129,14,892,4921,868,89,450,1,38,3513,53,252,391,7,437,47,174,2,857,26164,1,14,48,338,229,48,401,572,494,12,0,643,2786,0,0
TCGA-21-1075-01,6155,3622,2199,1687,1568,788,15113,91,638,4818,19,576,83,65,231,3534,2040,44,1,3019,11,241,58,217,12,67,159,4679,32,4176,73,48,22,11260,716,4713,190,551,115,23989,6,44,1019,23,185,32,2715,21,0,1710,925,2,3,40,3,2226,1,114,568,3493,157,681,160,448,339,286,51,327,3358,60,382,515,16,2400,141,9,48,498,250,57,15674,14899,25,89,3,5,22,17,39,0,90,3,297,705,0,4749,1953,0,0
TCGA-21-1076-01,2731,1898,542,1593,1669,286,8025,532,114,3782,169,1085,1639,1385,1134,1004,9347,1073,28,283,146,512,509,333,68,1007,699,2658,384,10120,739,298,2056,3911,1794,4367,2788,918,2919,6107,137,2738,4979,171,19,196,0,962,9,2509,381,107,53,574,41,1547,652,953,1284,9778,708,11,1441,39,157,5,213,83,134,492,26,111,130,109,239,47,322,17,290,255,65,24,249,103,10,43,24,37,476,70,38,2,111,521,0,27,17,0,3
TCGA-21-1077-01,4860,2133,3123,1473,2454,169,10992,188,618,1906,345,776,394,254,469,1217,4290,604,17,1038,80,90,227,604,13,148,1096,1988,399,3681,335,90,287,8197,1569,2224,1913,486,496,4111,128,827,1500,11,46,92,433,53,291,1142,147,342,202,243,3,2934,1015,1444,1419,8685,172,262,832,825,252,5,122,102,45,105,195,630,335,674,321,150,224,75,202,128,48,1224,178,923,8,84,34,72,73,39,141,8,34,2029,0,548,240,0,1
TCGA-21-1078-01,1503,1162,246,5611,11,65,3055,205,0,1194,967,563,285,191,299,177,3680,128,1,265,54,83,86,41,57,747,287,3312,45,1591,30,147,150,12557,3558,8159,11281,157,67,193,2,3529,103,5,1,1375,0,3,41,891,3,5,343,26,10,271,0,1868,387,2930,430,0,1974,17,61,0,15,4,0,188,4,41,66,70,5,121,655,156,6,3,32,3,14,6,0,25,23,22,17,4,1,4,0,49,0,11,1,0,0
TCGA-21-1079-01,2766,1787,645,660,3685,364,6659,1255,38,2448,343,477,70,26,746,2324,4148,37,62,64,19,1,151,103,3,124,215,342,14,1987,2,26,13,11401,300,2172,1500,480,25,449,17,823,62,1682,4,11,0,27,101,247,86,14,3248,5,0,232,1029,42,1797,8253,1021,7,16,9,70,1,35,909,1,112,2,2,87,1246,607,35,210,0,32,115,74,26,210,384,15,15,34,9,0,20,12,161,18,28,0,2,0,0,8
TCGA-21-1080-01,4097,3037,655,2549,253,238,14046,222,747,5009,532,501,135,200,418,597,1690,162,15,36,15,52,67,99,23,304,136,286,105,1586,96,38,192,2990,1673,3820,568,243,440,305,33,427,783,17,8,143,5,2,11,969,41,2,623,62,9,1948,1,1811,468,12545,1717,6,148,6,34,0,20,25,9,106,17,2,28,20,214,371,92,50,583,30,77,9,43,72,12,3,10,32,19,13,5,0,25,265,1,2427,4004,0,12
TCGA-21-1083-01,4407,5272,513,74,848,214,14578,31,45,7347,539,391,87,217,552,620,3397,142,48,1853,15,45,52,134,11,83,242,1231,82,8643,286,91,40,15021,1686,3742,2035,772,56,8654,12,295,527,6,192,3381,971,100,448,1260,2095,1,595,14,8,3866,1124,1589,689,2652,190,16,295,1159,125,0,115,393,17,238,44,134,58,64,307,9,138,315,595,82,437,45,196,39,5,56,1076,48,5,153,91,84,10,7,0,8,4,0,1
TCGA-21-5782-01,1197,1890,195,1457,827,107,2993,130,341,2006,97,476,135,172,324,696,1169,117,38,51,66,19,157,166,78,104,124,379,146,1166,168,62,65,2277,372,1247,510,188,238,172,84,499,286,51,121,168,5,38,157,420,131,364,59,67,25,504,189,238,410,3648,761,58,377,134,66,31,142,72,81,72,24,133,40,56,27,24,195,236,140,48,144,60,117,159,16,35,10,111,19,290,29,57,84,62,21,33,685,6,16
TCGA-21-5784-01,1599,1716,524,3411,5117,87,5861,327,229,1467,598,727,2258,705,891,662,6316,1089,204,197,246,397,193,93,61,694,352,2853,266,1483,414,697,2726,4476,1250,2614,1252,307,3018,87,143,1568,2687,8,241,14,0,7,4,1354,90,1,9,1808,53,259,233,659,1380,5439,860,276,1869,24,89,3,136,31,7,40,10,4,28,18,8,935,868,60,186,108,22,12,93,164,8,81,19,38,194,63,19,1,11,199,0,838,573,0,0
TCGA-21-5786-01,4037,6151,1219,1463,2759,309,15320,1112,1914,5370,292,1539,137,124,557,3663,3521,378,73,174,74,9,98,76,68,82,179,487,94,2257,82,58,35,7883,1874,2365,1034,427,62,284,38,2377,282,104,25,1296,0,35,479,992,27,90,925,57,0,417,294,283,1073,9330,398,61,749,230,63,0,188,26,27,6,103,183,194,130,73,60,88,0,215,183,208,18,930,139,20,26,130,32,15,10,46,56,115,7,0,19,0,2,0
TCGA-21-5787-01,5324,6894,1569,236,9,790,11987,115,2,3736,314,417,298,703,955,315,4123,279,8,82,54,20,347,62,232,79,351,2826,79,2847,27,94,195,5714,822,5370,4315,321,173,1104,59,617,1033,7,1,56,0,2,0,10358,124,14,755,129,5,1501,274,1199,735,13333,89,5,167,54,45,3,47,3,5,15,8,3,556,122,244,28,319,0,31,116,1607,2,140,34,2,48,134,6,23,28,1,3,6,19,0,16,24,0,0
TCGA-21-A5DI-01,2133,2034,481,878,1059,204,3070,144,73,2219,119,156,47,5,61,548,1912,51,11,79,5,11,24,34,3,182,101,179,29,1055,4,9,9,3282,310,667,596,101,12,725,4,153,23,6,107,66,1,3,21,142,24,6,148,0,2,515,256,33,913,3177,1067,24,12,42,57,0,16,154,6,74,3,3,31,153,42,332,40,0,260,4,46,7,91,108,2,6,23,53,0,8,0,1,3,239,0,1,65,0,0
TCGA-22-0940-01,9406,3456,3067,52,1695,650,15447,492,66,4366,405,721,394,798,331,843,6072,484,34,149,101,118,106,171,37,196,847,2386,213,2032,219,227,1100,15907,1218,3079,1504,709,476,3435,61,841,2451,16,15,530,23,4,18,1066,189,6,259,514,16,1676,10,483,1621,7870,416,55,594,265,184,9,89,677,1,69,41,31,308,65,1183,1888,314,67,83,264,30,11,239,198,14,12,38,24,32,16,9,428,16,91,1,76,1,0,0
TCGA-22-1011-01,2614,1550,888,1141,2500,123,5286,137,125,3217,295,561,369,344,621,793,5210,109,20,35,50,45,176,221,49,715,222,1357,202,2601,411,137,49,2831,1482,2555,1383,325,1104,298,76,1150,631,10,144,191,1,0,4,851,118,3,47,15,16,945,293,655,1536,4631,581,6,166,33,102,9,38,22,5,110,3,3,19,79,10,70,163,4,102,629,62,44,97,248,6,18,23,433,4,94,3,8,168,26,2,517,458,0,0
TCGA-22-1012-01,5222,3461,2102,3872,1505,269,17854,250,423,2865,11,282,165,108,207,2181,1119,114,23,222,16,41,44,72,206,174,142,1209,47,1753,57,41,104,4598,709,1360,447,242,195,891,9,212,570,343,164,15,1,22,540,653,29,1,13,210,5,1754,1201,462,203,5976,946,6,322,475,146,3,29,23,115,24,6,30,358,73,590,111,94,51,57,135,103,4,73,23,4,14,3,258,25,10,5,224,19,145,0,7,76,0,0
TCGA-22-4591-01,3422,6432,1144,904,87,555,18250,288,234,8239,449,3440,551,736,563,3282,6091,461,138,3811,88,102,113,137,15,1422,403,3401,123,2391,147,198,594,11117,5000,14506,1043,330,907,17340,24,330,2161,3,2812,741,0,0,17,4168,1083,0,3,240,2,1584,84,1701,546,12566,1166,781,954,466,116,202,84,170,17,96,389,171,36,1345,42,139,133,10,2728,44,37,7,18,14331,6,24,16,1163,116,32,12,34,14,151,0,11,5712,0,0
TCGA-22-4594-01,4933,2856,542,207,2,1534,9760,366,0,2693,131,272,760,358,695,80,4608,592,4724,3215,19,81,99,248,2,178,260,1790,76,2240,332,121,138,5552,1660,3803,742,622,151,4841,303,704,386,0,268,10,2374,0,5,2358,27,12,4,12,54,868,136,3389,1057,83698,57,149,1373,182,99,12,527,455,2,53,95,5,220,18,742,5,1344,104,483,91,135,561,186,186,28,28,19,172,1,33,10,100,4,18,0,20,0,0,3
TCGA-22-4595-01,6413,3465,774,5015,2362,335,30079,319,662,4619,222,1559,173,824,693,1422,6671,566,23,287,34,3,137,207,23,399,288,1578,169,4796,131,99,96,6231,1524,1863,1731,1088,116,562,175,374,2149,329,5,231,0,37,10,1937,69,1,686,372,5,377,9,1256,1781,8734,2397,41,1174,19,148,2,249,115,2,123,11,12,33,44,39,795,164,1,98,7,28,7,414,71,6,46,206,48,66,29,44,1,84,147,0,3,264,0,2
TCGA-22-4596-01,2409,1220,335,71,1,300,4261,10,0,3360,196,989,1204,957,1224,184,10683,926,15,93,212,216,275,318,49,424,728,17518,427,3617,500,2727,1858,3531,2923,6145,1897,776,3150,717,364,1915,6132,6,4,24,2,0,0,2406,294,2,4,410,9,645,25,1461,1753,29447,87,11,1987,22,67,10,204,4,8,199,61,4,41,123,22,18,754,9,234,86,98,32,477,63,31,68,15,74,326,80,142,1,4,173,170,820,200,0,1
TCGA-22-4601-01,976,953,232,1483,261,87,3814,178,204,1818,70,292,216,338,324,644,1594,319,4,124,81,81,79,150,11,38,107,1853,74,1307,155,67,280,3572,491,672,928,147,385,6227,9,371,1024,31,35,268,783,390,4,720,74,237,190,194,5,1806,177,930,487,2987,269,400,368,375,171,15,149,88,19,118,51,117,232,345,10,68,113,49,121,55,172,4,15,17,13,10,18,80,115,11,84,0,187,96,0,52,2,0,0
TCGA-22-4604-01,3730,3326,1256,3276,1411,203,11763,545,738,4389,347,1161,907,256,794,1264,7261,155,33,198,73,46,139,260,1140,96,265,922,240,5562,19,66,32,6913,5393,2286,1716,1557,596,1248,162,1281,743,174,6,689,2,406,32,1920,631,12,61,6,0,1489,248,1353,2240,4404,731,9,87,481,63,4,95,107,9,142,25,788,20,41,120,33,403,9,634,34,62,16,606,27,16,317,50,19,0,57,22,2,97,68,4,143,564,0,0
TCGA-22-4607-01,4186,5365,1554,3067,728,111,14363,211,163,3199,627,821,299,515,336,406,3726,33,98,81,38,9,100,203,4,470,211,1011,96,1526,182,82,12,6032,1886,1405,1096,382,230,561,23,212,194,29,4,205,3,24,8,2022,190,10,579,13,8,1127,533,2686,529,3068,915,8,28,13,404,3,17,15,159,26,18,1,31,80,3,1092,260,1,71,61,59,29,259,163,35,7,46,46,0,33,10,38,2,45,0,1032,24,2,0
TCGA-22-4613-01,2161,1301,472,681,746,107,10028,6,248,2066,168,271,176,148,96,476,1385,63,24,293,17,37,44,70,486,146,75,434,59,1075,64,23,92,1826,846,881,329,209,267,469,16,252,447,47,3,66,2,7,17,1194,164,6,29,27,5,650,287,589,347,1546,346,5,47,48,71,1,9,28,3,47,34,113,18,32,27,35,71,10,246,90,12,5,27,10,38,6,16,21,0,10,33,11,40,48,0,3,235,0,0
TCGA-22-5471-01,4857,5282,865,2107,1692,587,12768,1348,376,4966,416,460,330,241,287,944,2111,108,77,2088,53,36,84,63,47,129,125,558,68,1504,44,20,71,7722,1299,619,1573,338,28,986,41,771,325,123,16,582,8,179,464,607,483,14,72,4,1,962,156,569,383,3818,383,31,106,397,380,1,232,87,73,24,79,129,55,592,187,45,651,22,149,702,35,106,323,748,4,30,57,86,2,25,24,3,16,262,0,166,1001,0,0
TCGA-22-5472-01,2088,2227,666,3397,1642,128,5256,189,585,2864,341,1069,2145,3796,827,1626,10875,1878,201,68,429,504,378,302,238,779,779,3697,540,8277,440,1196,4020,7002,2970,4605,1705,405,3594,170,306,3657,9572,21,44,58,0,8,15,2401,353,67,137,745,22,525,1122,1537,1120,21299,1196,4,2125,35,167,40,244,33,7,265,5,6,170,62,2,622,609,4,512,40,60,9,39,333,24,78,18,116,1640,90,1,8,27,474,1,917,434,0,0
TCGA-22-5473-01,6658,2668,1659,2588,2126,639,18740,93,760,4143,969,609,275,116,622,1809,2878,350,273,1332,12,18,46,171,30,2127,175,2871,61,3095,117,46,34,10677,1044,3018,909,760,61,16005,55,204,1989,9,157,846,52,774,1,957,1238,20,7,874,2,2752,213,509,1053,9424,433,123,481,398,769,62,139,4312,2136,30,908,1151,62,201,19,6,257,289,130,15,105,9,1757,23,3,46,28,302,71,9,99,10,111,804,0,1074,3191,1,1
TCGA-22-5474-01,4329,3335,2073,1927,1713,444,14981,245,650,4426,303,975,737,1228,792,4464,6871,203,902,3695,74,87,215,614,18,688,620,3397,234,6071,352,204,40,14215,3021,2792,1219,741,1223,11712,138,670,1199,21,545,141,3121,162,2,527,98,244,882,8,6,3403,10,2030,1290,8080,141,2214,30,998,810,2,330,751,1446,102,366,257,395,2816,210,6621,491,297,1412,150,2133,2760,862,10067,8,32,66,2586,0,97,477,10,396,1884,1,360,553,405,2
TCGA-22-5477-01,4876,7708,2016,1380,231,1263,17641,363,1426,8249,937,1218,423,699,725,3754,4843,390,0,5122,140,162,178,433,199,230,672,1455,194,13079,223,286,876,11080,1277,2336,1904,752,660,30874,46,536,3068,32,1984,1338,2244,22,17,1862,1058,18,8,170,7,3251,458,678,1567,10334,255,807,336,1100,1974,8,131,69,474,80,337,4370,202,178,194,1084,200,310,1324,85,98,14188,1006,100,5,19,51,1121,134,20,7,14,106,736,0,2485,793,0,0
TCGA-22-5478-01,3195,4043,824,1693,5518,181,19176,675,161,7107,1311,1612,739,437,1454,142,10280,1092,69,784,197,59,168,237,197,751,239,6979,397,6071,427,148,925,3766,4100,7754,2523,595,1539,746,437,2228,1300,28,4,254,4,1,18,6732,797,15,6,314,29,1348,880,1781,5767,26798,654,318,927,10,162,549,125,22,115,70,7,123,71,275,58,4,372,18,934,253,28,21,437,168,6,28,63,40,55,109,14,2,15,389,138,660,77,0,0
TCGA-22-5480-01,7344,3507,734,398,303,391,9874,675,11,3728,29,977,554,753,654,505,4208,737,65,831,119,75,362,251,46,581,534,4145,119,6171,168,73,916,5469,1005,3667,3173,488,326,485,101,2232,2663,33,31,695,6,3,22,1239,213,4,71,661,9,1048,26,575,895,7627,542,8,1123,275,124,8,731,53,14,160,1,80,22,275,432,11,411,97,812,10307,60,8,1058,38,5,55,2,24,88,2006,2,258,4,42,0,15,361,1,51
TCGA-22-5482-01,3930,3712,2719,2586,4408,497,7792,115,2086,3853,139,532,95,49,2221,1899,3309,46,59,1506,12,34,72,200,23,157,116,4122,4,4749,11,19,31,14830,543,3453,756,685,3,13972,26,2788,221,164,161,528,2284,1313,12,656,541,747,440,13,1,4841,32,101,537,10062,5412,580,128,535,621,24,453,4328,9,102,111,125,84,3094,2153,45,153,655,1090,6,258,3,2017,1537,5,19,54,6,3,5,35,1,488,2930,0,140,191,0,1
TCGA-22-5483-01,8899,6288,4192,48,8,670,26815,543,16,10262,468,1566,533,392,886,2581,6893,158,38,5742,87,39,714,257,8,216,600,809,689,18594,60,72,21,11553,1179,1426,6491,1090,49,18029,976,1982,671,13,6002,213,6270,1,0,1361,166,149,383,5,3,12621,455,5885,12778,7774,148,3307,27,378,119,3,121,18,6183,45,479,310,428,5301,2885,8,467,596,94,909,16691,10330,780,1743,12,652,15,1702,2,73,471,36,6,44,26,49,152,22778,1
TCGA-22-5485-01,5573,6311,1342,1733,814,1279,22770,106,170,5763,203,926,544,895,639,2892,5369,1382,16,4141,105,116,117,1683,125,201,321,3594,228,9843,194,291,1062,20790,1214,3329,733,404,552,15148,29,1009,2643,23,1546,190,8220,69,0,1418,468,0,23,524,5,9992,3,377,570,14801,214,576,2517,825,3338,46,703,370,1090,34,3859,518,120,5413,621,55,215,254,572,47,240,131,364,160,7,8,6,412,226,33,58,1,219,5179,0,157,22,0,0
TCGA-22-5489-01,7633,2170,2013,551,146,300,13749,196,149,6932,220,831,1092,610,1302,332,8869,1034,28,393,159,133,273,262,38,500,441,2698,277,5892,854,80,921,6054,1508,3938,3597,1269,2237,344,393,4985,1272,45,6,209,5,19,311,1531,580,6,837,547,6,2058,192,1334,1580,7041,296,7,1798,316,114,4,198,19,74,82,10,43,53,236,333,3,500,49,1088,8592,54,11,636,373,14,62,23,54,52,953,31,17,6,254,18,19,10,0,239
TCGA-22-5491-01,5494,6289,2483,4249,6200,317,12324,399,1406,5791,509,1193,239,163,559,2415,2188,176,179,780,67,160,216,93,127,361,155,1177,112,3423,41,52,13,10241,3575,2352,887,238,404,1100,104,312,834,78,32,221,12,42,4,1416,580,59,57,4,3,528,990,466,252,1143,2926,269,84,194,260,14,16,51,247,31,26,243,362,210,24,2945,406,64,366,492,46,27,88,74,5,38,21,259,7,12,6,13,259,135,13125,211,1611,0,0
TCGA-22-5492-01,3725,6682,1157,1793,1490,588,14344,832,76,8924,376,1301,1246,1178,1425,2072,11304,1677,26,201,324,136,246,669,185,1477,1046,3000,954,6975,357,1081,3491,11834,2621,4296,1466,521,2735,1287,110,3194,5735,15,532,541,0,3,67,3188,170,9,5,521,8,314,470,1273,1632,13208,306,60,1160,15,195,10,223,27,1,105,9,30,21,645,3,256,347,164,723,92,141,8,93,62,20,133,125,87,195,50,3,3,19,14,0,374,1753,0,0
TCGA-22-A5C4-01,3803,4222,885,1295,876,309,9380,576,32,4884,1052,977,327,904,509,2506,5353,1297,23,239,204,188,156,128,57,551,270,8123,1439,6206,147,107,1816,4570,3722,6308,4425,142,618,3299,76,457,2076,42,3,1161,8,24,55,7241,1313,85,1089,375,4,1032,395,1157,772,20810,420,136,3294,258,216,18,82,6,145,100,152,69,39,18,2,50,810,4,666,177,35,7,1491,159,7,12,127,268,203,35,8,1,15,2,0,266,145,1,1
TCGA-33-4532-01,8165,5053,1512,3146,11707,217,19400,69,1338,5837,269,1363,334,436,241,2750,3145,430,1441,4486,32,50,92,385,170,888,192,1253,106,1835,61,86,264,5184,2467,1977,380,198,284,6497,10,143,2803,14,1406,383,1017,2,31,1146,410,4,26,589,6,2625,1,523,423,9946,119,238,1193,836,395,80,200,1403,433,169,3865,33,548,63,53,1086,102,9,2898,51,1251,11,106,1611,12,23,6,1164,193,10,92,42,20,738,0,29,3220,0,0
TCGA-33-4533-01,5162,8959,2292,337,25,293,11368,1389,256,3306,1604,828,110,689,717,1258,5299,1024,103,147,190,2417,1811,577,32,736,807,710,405,3373,18,7656,20,4893,1395,1794,2944,1263,10,250,425,5437,322,6,152,2362,14,0,1076,2998,230,1296,713,11,131,422,1625,871,5286,3174,963,245,3708,129,107,733,606,14,64,42,80,505,279,384,400,98,1068,708,1535,468,23,10,364,115,237,728,175,290,17,44,73,694,62,2313,2,2,7,77,2
TCGA-33-4538-01,5501,3157,2487,2001,4028,469,11015,118,905,4138,477,648,111,119,427,1535,2291,66,277,451,63,47,155,546,655,140,168,857,183,3652,76,21,16,7554,928,1030,467,284,65,21446,176,506,304,17,12,404,1310,8,11,1044,52,214,5,3,0,3215,1612,537,482,3485,790,322,19,717,319,14,44,234,13,39,586,335,41,414,285,146,487,634,260,672,111,9384,840,10396,24,24,14,46,2,13,82,2,230,1007,13185,3295,2010,0,0
TCGA-33-4547-01,2035,2972,630,651,1884,91,7096,306,231,3277,340,1044,847,366,514,342,4665,311,873,154,49,95,173,148,13,621,398,819,157,4387,340,167,208,5292,1138,1873,1011,393,464,1227,123,796,997,3,4,90,2,10,77,1667,763,10,3,305,12,1714,584,534,1165,5872,862,31,1475,298,59,3,135,130,2,96,6,144,148,115,5,25,682,5,479,286,101,20,177,125,31,88,5,230,148,39,1,45,55,48,11,150,880,0,1
