Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,LINC02428,AC010595.1,AC011374.1,AC116049.2,AC069277.1,AC106799.2,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC01096,AL354993.2,LINC00393,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC106799.1,AC078778.1,LINC00392,FRMD6-AS1,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,AL354993.1,AC090568.2,MED4-AS1,LINC00520,AC093510.2,MIR130B,AL359504.2,AC007785.1,AC006238.1,HOTTIP,LINC02377,PART1,AC107419.1,LINC00470,BCRP3,UCA1,AC090912.1,LINC00337,MIR31HG,MIR137HG,AC010343.3,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,AC024230.1,C1orf132,LINC02438,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC023310.4,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AL355607.2,LINC00518,LINC00184,LINC00211,STEAP2-AS1,AC008083.1,AC022079.1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC108174.1,AC006305.1,MIAT,CCDC26,AL021807.1,AL137785.1,HCG21,AL021395.1,AL357518.1,LINC01979,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,FAM230C,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,AC004704.1,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,LINC01193,AC080129.1,KCNQ5-AS1,LINC01608,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,AC122710.1,AL353746.1,AC091946.1,LINC00469,AC006372.1,RRM1-AS1,LINC01511,AC022762.1,LINC01087,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,AC120193.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AC090774.4,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AC092447.5,AL033381.1,AC012050.1,AC016710.1,GPR1-AS,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-85-7844-01,5822,465,302,206,31,101,45,226,55,51,105,30,39,462,976,88,60,44,13,0,0,1605,0,145,45,21,0,79,667,32,1,8,75,10,30,49,2,6,2,14,62,7,0,6,10,79,65,395,9,4,15,23,52,134,2,7,1,111,1,89,28,7,48,1,0,115,0,1,4,15,50,40,6,1,32,0,10,3,9,9,0,16,355,137,5,0,0,0,33,1,1,11,5,9,12,341,34,103,0,0,908,8,36,0,0,0,0,2,0,8,0,7,1,16,0,9,0,0,0,3,13,0,21,0,0,1,3,0,0,0,150,0,1,12,16,1,1,0,3,1,4,1,1,0,0,1,0,16,1,0,1,26,19,13,0,26,3,5,0,0,1,2,0,1,0,0,0,12,0,0,5,1,0,1,1,11,2,0,1,9,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,8,0,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,3
TCGA-85-7950-01,3529,123,497,146,29,94,60,39,84,87,249,26,22,597,1056,22,40,40,17,2,1,304,0,14,36,29,1,17,372,485,1,19,63,61,17,52,1,11,0,15,24,2,0,0,16,10,45,145,6,1,32,47,28,7,64,10,3,132,0,21,7,1,446,4,59,43,20,2,2,18,66,36,9,1,529,1,6,4,12,5,0,40,268,30,10,0,13,0,28,4,6,0,4,2,5,290,39,24,6,5,916,4,11,2,0,0,0,4,2,8,0,5,0,121,0,7,6,47,2,5,116,1,11,0,0,0,0,0,0,3,79,0,3,3,2,4,12,6,0,0,3,9,0,17,0,11,1,1,0,0,22,22,3,40,0,49,28,1,50,2,12,13,2,0,0,0,3,160,1,0,5,1,1,0,26,1,2,5,2,2,0,2,3,5,202,1,0,19,13,1,7,0,1,0,2,13,55,0,1,0,0,0,0,1,2,0,0,15,1,0,0,2,4,0,1,12,0,131,0,1
TCGA-85-8052-01,3225,409,97,66,4,131,9,54,16,11,25,4,11,364,1108,26,33,6,413,0,11,634,0,223,10,23,2,33,186,1,1,16,35,34,14,40,2,17,2,7,49,55,0,4,1,48,18,65,0,18,6,66,14,8,2,4,201,43,0,9,94,14,6,61,2,140,3,0,1,17,13,19,102,0,50,4,20,1,11,3,3,17,232,6,18,0,0,0,4,0,2,23,5,3,1,145,47,44,0,1,7262,21,12,0,0,0,0,3,0,1,0,6,3,17,0,2,0,2,2,2,7,0,19,0,0,1,0,0,0,5,928,0,0,1,16,2,0,1,0,0,2,1,0,2,0,0,0,1,1,4,0,78,4,0,0,2,0,1,0,1,2,4,0,0,0,0,2,1,3,4,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,4,0,0,0,0,17,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,1,1,0,7,0,0,0,0,0,0
TCGA-85-8070-01,7000,458,139,17,3,166,46,67,21,30,33,1,2,500,1050,8,0,20,2,0,73,554,0,18,7,34,0,52,132,2,0,0,3,136,22,10,4,1,0,18,44,17,1,0,0,71,48,688,3,4,21,24,11,0,115,7,1,50,0,2,388,3,0,24,49,84,29,0,0,16,12,24,14,0,114,29,0,6,8,19,1,53,433,11,13,0,2,0,4,1,61,0,107,1,2,186,0,5,2,6,500,9,33,3,0,45,0,24,1,2,0,30,1,4,0,2,0,0,1,4,0,0,4,0,0,0,1,6,0,0,27,0,0,18,13,1,2,0,2,0,9,3,1,0,0,6,277,1,151,0,0,9,0,1,5,0,0,0,1,0,5,2,1,0,0,1,2,0,0,0,0,2,2,4,1,0,1,0,0,4,0,0,2,0,0,0,0,0,1,1,1,6,0,0,1,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,16
TCGA-85-8071-01,2116,61,216,61,22,155,41,293,35,53,45,3,34,433,490,6,7,16,6,3,1,139,0,8,20,26,0,26,52,6,1,105,15,298,18,8,3,0,0,2,25,0,2,1,6,446,22,1,0,3,18,1,32,12,225,0,10,13,0,1,25,11,12,0,0,23,0,0,11,1,2,11,1,543,9,1,2,2,2,4,0,3,145,7,0,1,0,8,4,0,4,0,9,10,4,23,1,163,1,3,199,3,23,0,0,111,0,9,1,0,0,0,0,1,0,15,1,0,0,3,1,0,1,0,0,56,3,0,0,0,22158,0,1,43,1,2,0,2,3,1,4,1,1,1,0,1,0,1,0,13,0,45,0,0,1,0,0,0,0,3,0,8,0,0,0,2,0,0,0,22,0,0,0,4,2,0,1,0,2,0,0,0,1,0,0,0,1,5,0,0,0,8,0,0,3,4,1,0,1,3,0,0,0,8,0,0,5,0,0,0,1,0,2,1,0,0,0,1,0,0
TCGA-85-8276-01,1203,218,172,63,10,46,14,21,23,82,36,11,14,600,524,37,24,25,1557,1,92,1637,0,88,13,40,5,63,356,1,1,9,54,108,14,4,4,28,6,13,53,0,3,6,0,0,28,5,3,2,17,14,12,0,33,89,0,63,2,1,0,13,2,116,5,77,1,1,0,23,3,11,1,0,18,0,10,7,10,9,11,1,107,11,26,0,3,0,0,2,1,0,1,4,9,326,19,21,0,0,5116,7,7,1,0,2,0,1,0,0,0,5,0,0,0,6,0,1,0,0,3,0,20,1,2,1,1,0,0,0,644,1,0,131,12,1,1,2,2,2,2,5,0,0,0,1,0,3,0,0,1,44,9,4,0,0,0,2,0,0,2,6,1,0,0,0,0,1,2,1,6,17,0,2,1,1,1,0,0,1,1,0,1,1,1,3,0,9,0,2,0,0,2,1,0,0,3,0,1,0,1,0,0,0,1,0,0,11,0,0,0,0,12,3,0,0,1,0,0,0
TCGA-85-8288-01,9094,93,158,184,35,128,17,48,40,34,96,14,8,104,362,44,73,10,21,0,0,123,1,33,53,21,0,31,639,252,0,360,20,43,11,12,2,23,2,11,29,6,3,7,0,31,5,9,1,1,61,7,19,4,5,3,0,49,3,24,0,0,31,6,0,97,0,1,2,62,4,14,13,5,123,0,2,6,4,3,3,0,77,16,201,0,177,0,6,3,8,0,25,13,0,335,0,86,1,1,958,0,43,1,0,0,3,10,0,0,0,4,3,29,0,3,0,2,0,1,163,2,15,0,0,0,0,2,0,33,238,4,1,2,0,5,4,7,3,3,1,8,0,0,1,3,1,0,1,0,0,6,9,9,0,4,0,0,1,0,6,2,0,0,0,0,0,46,0,0,8,1,0,2,27,0,1,7,0,2,0,2,0,6,0,2,0,3,0,0,2,0,0,1,2,3,1,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,19,0,41,0,0
TCGA-85-8350-01,3508,301,149,138,37,29,15,307,9,75,194,18,0,639,524,170,35,23,5,4,159,362,0,52,112,81,2,122,908,51,3,374,55,80,25,1,3,27,0,3,45,7,6,14,0,24,18,261,5,64,20,19,39,84,0,5,1,299,0,25,3,16,167,0,0,126,0,3,0,38,5,136,47,147,88,5,2,16,31,7,11,5,79,11,205,1,2,1,4,1,0,1,6,31,5,11,62,180,1,3,831,18,45,4,1,3,1,47,6,35,0,6,26,4,6,16,0,41,1,0,30,4,40,1,3,2,69,0,0,9,982,0,5,2,31,0,1,0,1,1,11,2,1,0,0,6,1,24,0,16,7,11,43,5,34,2,5,2,35,0,26,3,28,0,1,3,6,1,78,5,1,1,3,3,2,11,0,0,2,4,2,0,0,1,2,10,1,5,113,0,4,0,17,0,3,0,37,6,0,0,7,0,0,10,1,17,0,1,1,1,0,1,8,6,0,3,0,22,0,0
TCGA-85-8479-01,9772,318,1,153,3,10,0,663,12,107,39,3,22,1248,715,36,5,15,3,2,0,43,0,202,13,104,1,19,97,30,1,0,0,53,21,24,1,107,5,3,33,9,11,5,0,31,0,1,9,23,13,41,227,0,4,58,6,15,1,0,24,1,18,4,0,101,0,2,28,7,13,62,0,1,113,0,35,3,11,2,25,0,21,2,1,0,33,6,44,4,4,48,2,1,8,290,1,439,0,1,250,10,187,1,0,0,0,13,2,3,0,4,13,2,0,0,2,23,0,1,422,0,0,0,0,0,14,0,1,17,207,1,4,7,5,4,11,0,0,0,2,18,0,0,114,0,0,0,0,1,1,5,0,1,0,0,0,0,0,3,3,3,0,0,1,0,0,0,0,11,0,0,3,0,0,16,0,4,1,3,23,2,0,0,0,0,0,0,0,0,1,0,3,2,1,0,48,0,0,0,3,0,0,0,0,0,3,1,12,1,0,0,0,0,0,2,2,0,1,0
TCGA-85-8481-01,1718,43,73,31,19,9,14,23,1,21,76,9,1,330,614,19,7,8,2,0,29,16,0,28,29,16,0,23,253,12,0,7,1,25,16,7,0,14,0,2,15,2,0,6,8,1,0,44,3,17,1,37,221,96,9,4,0,133,0,1,10,0,11,1,7,43,3,0,4,7,2,14,3,16,5,0,3,0,2,0,7,1,36,5,4,0,2,0,11,1,0,8,7,7,0,140,2,23,0,0,416,3,34,1,0,0,0,54,0,2,0,2,14,0,1,0,0,1,0,1,21,0,13,0,2,0,2,0,0,2,134,0,5,3,0,0,0,0,1,0,6,0,1,0,0,3,2,0,11,0,1,0,0,15,6,0,1,0,2,0,3,0,7,0,2,0,1,1,0,1,2,0,2,0,2,0,0,12,4,0,0,0,0,3,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-85-8584-01,209,1,0,1,5,2,0,0,6,2,4,10,0,241,696,49,6,2,0,11,0,10,0,116,1,28,0,19,249,0,0,83,19,21,4,0,0,2,1,5,14,0,12,0,0,0,0,6,3,291,16,31,1,0,12,31,0,82,0,21,32,0,5,1,0,125,0,1,0,26,2,8,2,109,29,18,0,0,9,0,8,118,4,0,4,1,0,16,2,0,22,21,6,2,2,1,24,0,0,0,1032,8,263,2,0,1,0,2,0,11,0,3,0,42,1,5,1,0,0,0,30,0,70,6,2,0,91,61,0,0,5458,0,2,0,20,0,0,0,0,0,1,13,2,0,2,0,0,13,0,7,0,1,3,0,0,2,0,4,0,2,1,1,0,0,1,2,3,4,0,1,5,2,1,0,7,3,0,0,0,0,2,0,0,0,2,19,1,0,2,0,2,0,0,25,1,0,0,0,0,0,1,0,12,1,0,0,0,0,55,0,0,1,0,0,0,0,0,0,0,0
TCGA-85-A4CL-01,12827,576,700,150,2,136,42,612,38,64,63,10,23,821,930,13,92,10,9,4,0,1224,0,71,18,66,0,82,430,26,0,52,82,48,25,122,1,14,27,6,54,7,15,8,0,30,55,333,13,13,47,18,1,9,8,87,64,460,0,104,14,10,12,0,0,162,0,1,3,11,19,42,29,5,62,36,6,6,51,15,196,114,28,1,2,0,17,1,24,1,13,2,1,4,8,148,9,165,1,3,3888,16,11,38,0,8,0,3,2,1,0,2,2,6,0,0,0,0,0,1,341,0,5,0,0,3,0,0,0,0,350,1,0,3,3,4,1,2,1,1,0,1,0,5,0,2,0,1,0,1,0,183,23,1,3,33,3,1,2,4,5,7,3,0,2,2,5,8,7,0,1,1,0,0,21,0,8,0,3,1,1,11,0,1,0,5,0,0,0,4,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
TCGA-85-A4CN-01,1874,320,127,74,5,128,16,214,14,76,41,3,26,363,800,8,15,6,74,0,12,534,0,74,9,18,1494,37,183,17,0,19,20,34,6,12,3,82,3,4,27,12,2,5,0,29,13,3,0,4,31,14,7,1,75,39,15,46,0,4,15,17,57,0,0,31,0,0,0,5,1,40,6,0,47,9,16,2,3,12,3,0,172,0,0,0,1,0,3,0,1,9,1,4,12,312,0,10,11,5,4225,4,16,0,0,17,0,3,0,0,0,4,7,40,0,0,1,0,1,13,13,0,5,0,1,12,0,0,0,0,79,0,2,53,3,0,0,0,2,0,13,0,0,1,0,1,1,0,0,1,1,22,5,9,0,0,13,0,0,1,2,1,0,1,0,1,16,2,2,0,2,1,1,3,0,6,3,1,2,0,1,0,1,0,1,3,0,1,0,3,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,8,4,3,0,0,0,0,1,0
TCGA-85-A4JB-01,5027,136,0,0,4,13,19,139,27,44,0,4,3,471,604,11,33,9,24,0,173,63,0,36,7,60,1,82,168,18,0,84,5,53,8,21,7,287,2,8,45,26,0,19,80,55,46,436,1,15,49,14,165,6,2,26,4,142,2,6,14,60,34,5,72,15,18,2,0,9,0,12,2,21,159,4,3,2,3,2,0,15,126,4,85,1,19,7,2,1,4,2,6,9,9,28,1,9,14,3,302,36,3,20,0,1,0,6,0,10,0,10,0,21,531,0,0,19,0,0,17,0,13,0,0,4,43,2,0,6,14752,0,1,0,0,1,4,0,0,0,7,3,0,3,1,7,113,1,698,2,0,7,0,1,30,24,3,0,0,1,6,0,31,0,0,0,2,3,0,1,3,17,0,4,11,0,0,1,0,6,0,1,1,0,0,1,3,0,0,0,0,12,0,0,0,0,2,0,6,0,4,1,67,3,0,91,5,0,0,0,0,2,0,0,26,2,0,0,0,0
TCGA-85-A4JC-01,3780,86,95,64,3,67,23,444,10,7,66,10,3,227,654,25,18,7,1,0,177,56,0,94,2,19,2,21,191,22,0,1,11,27,4,14,3,39,0,7,16,0,4,0,34,10,0,104,0,7,4,3,58,53,0,28,3,44,0,2,12,0,10,2,35,92,15,1,27,39,4,20,2,10,38,4,4,1,13,6,3,7,15,0,31,1,2,1,15,2,3,2,1,7,0,519,0,291,0,0,259,20,17,0,0,1,0,0,0,64,0,3,0,2,0,0,2,10,0,1,334,0,10,9,0,5,398,6,0,6,184,0,3,5,0,0,0,0,0,0,0,0,1,0,10,0,0,0,2,4,0,18,1,3,0,8,0,0,4,0,0,2,0,1,1,1,2,5,0,16,1,0,0,0,0,0,2,2,4,0,6,0,0,0,0,2,0,0,0,0,0,0,2,5,0,0,1,0,0,1,1,9,1,0,0,0,22,0,2,0,0,0,0,2,0,4,0,0,0,0
TCGA-85-A4PA-01,8,23,0,0,26,0,0,5,0,6,0,30,0,1,959,280,13,0,0,7,1,12,2,7,0,86,0,5,441,0,1,1,0,32,6,2,4,0,3,9,58,0,15,0,0,9,4,1,16,2,4,7,2,0,0,7,1,204,2,4,1,0,9,1,0,691,0,9,0,8,0,2,4,1,254,0,0,6,6,0,12,2,5,5,22,1,1,0,0,5,1,35,5,51,39,2,93,8,0,1,3551,7,12,0,1,3,0,0,5,2,0,6,0,3,0,6,0,3,0,0,10,1,16,2,1,0,7,0,0,0,267,0,1,7,19,5,0,1,0,1,3,0,3,0,9,6,0,22,11,0,1,1,1,3,0,0,0,3,0,2,6,0,0,0,2,3,1,28,6,0,0,0,0,0,1,3,1,0,1,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,68,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0
TCGA-85-A4QQ-01,20404,288,571,154,6,66,61,304,2,58,202,2,47,9,1092,4,2,19,5,2,128,44,0,24,100,47,3,27,89,0,0,81,4,75,52,51,1,224,1,2,46,23,6,0,0,12,0,177,1,33,5,87,884,16,11,274,0,32,0,0,22,1,5,2,39,330,2,0,24,20,1,20,0,3,35,0,10,3,14,8,1,0,8,5,2,1,36,0,29,1,3,31,22,5,5,115,2,164,3,1,1363,68,26,0,0,0,0,1,1,29,0,0,78,4,0,2,0,4,0,2,359,0,30,8,0,0,91,0,0,3,123,0,1,0,1,1,0,1,2,1,0,9,0,0,73,2,0,2,0,11,0,5,0,2,0,8,0,0,1,2,2,0,0,0,1,0,0,1,0,2,0,2,0,2,1,0,4,0,22,0,42,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,1,2,2,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0
TCGA-85-A4QR-01,4527,148,218,90,0,45,21,345,10,10,21,2,0,1287,495,65,26,39,65,0,122,291,0,17,10,64,212,70,25,5,6,36,47,175,32,16,0,3,3,13,45,1,2,16,0,1013,7,63,4,12,19,1,3,3,6,284,11,175,0,0,20,6,5,0,4,35,3,0,6,56,8,20,24,0,45,270,83,6,3,6,2,1,113,4,1,0,0,2,0,0,19,0,5,14,7,101,15,15,0,14,41,3,68,38,1,652,1,4,0,0,0,17,0,14,0,0,2,3,0,1,0,1,1,0,0,2,1,29,0,9,446,0,0,1,4,1,0,0,5,3,1,2,0,1,1,0,2,14,0,0,5,202,4,0,1,1,0,0,0,6,5,2,0,0,0,1,11,0,0,5,0,0,0,8,4,10,3,0,0,5,1,1,0,0,0,0,0,2,2,1,1,7,0,0,0,0,0,0,15,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0
TCGA-85-A50M-01,2125,56,1,0,14,0,0,66,0,0,0,23,0,212,290,835,7,1,0,11,19,10,2,11,0,8,0,62,902,19,0,0,0,13,6,3,1,34,1,8,44,157,2,0,0,1,26,1,4,10,14,12,447,457,347,22,1,264,21,8,3,2,10,0,0,57,0,0,2,22,0,18,1,43,6,0,0,6,2,0,49,1,87,4,1,1,1,23,5,1,5,8,0,7,7,18,237,21,1,0,594,1,81,5,0,0,0,14,0,0,0,2,0,6,5,1,6,7,1,0,63,2,20,1,0,11,1,0,0,0,54,0,0,0,77,1,0,0,0,0,8,8,1,0,5,15,1,55,1,2,4,4,0,8,0,215,2,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,1,2,7,1,0,29,0,3,0,0,7,0,0,1,0,4,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-A50Z-01,4960,74,2,19,0,117,26,295,11,4,34,7,2,171,522,40,13,17,3,1,77,63,0,29,14,20,2,33,152,234,0,0,2,259,10,4,3,61,0,3,17,1,12,3,6,10,30,33,2,2,15,25,260,33,163,4,5,45,0,0,1,6,136,1,91,149,42,1,4,9,0,23,0,1,27,8,3,6,11,0,3,1,68,0,0,0,7,7,11,3,5,0,20,16,1,236,23,21,11,0,257,5,71,0,0,0,0,1,3,1,0,2,0,8,0,6,0,4,1,2,0,1,1,0,0,1,1,528,0,0,156,0,1,0,12,1,1,1,0,4,2,1,0,0,34,0,0,3,0,0,0,3,0,0,7,8,12,2,0,0,4,2,0,0,0,0,4,2,0,11,2,2,0,1,20,2,0,1,0,0,0,3,0,0,1,56,0,0,0,0,0,7,0,0,0,0,0,0,3,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TCGA-85-A510-01,67,374,2,1,9,25,14,4,7,3,0,32,0,6,1391,209,22,43,3,4,29,242,0,3,0,105,0,19,248,0,4,0,0,21,70,2,1,0,3,33,101,0,7,0,0,9,0,2,15,0,7,145,0,16,1,3,1,294,1,21,8,5,0,1,56,54,16,4,0,23,0,13,2,0,26,4,0,15,25,0,2,0,1,9,3,1,0,2,13,0,0,0,8,141,0,2,268,6,1,0,3469,1,101,9,0,0,0,4,6,1,0,42,9,5,2,2,0,2,0,2,4,1,10,0,0,1,0,0,4,0,156,0,2,3,1922,12,5,0,0,0,7,1,0,2,1,7,1,37,0,1,0,2,0,2,0,5,2,17,0,0,9,0,0,2,2,4,0,3,0,6,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,5,3,0,5,1,8,0,2,6,1,0,0,2,0,2,1,0,0,0,0,0,1,0
TCGA-85-A511-01,3741,395,184,52,23,86,35,133,27,63,148,12,23,652,902,21,14,14,3,2,14,688,3,63,60,79,30,59,707,57,1,31,25,106,7,91,1,50,4,15,30,8,1,1,2,12,36,299,6,43,14,9,26,15,170,4,6,177,2,59,3,6,24,2,47,61,33,1,28,38,7,23,17,3,139,3,14,7,6,3,16,12,79,36,15,1,4,2,8,1,10,7,12,10,9,454,1,37,3,2,6080,12,29,3,0,2,0,5,0,4,0,7,1,35,0,3,0,85,0,13,70,0,14,1,0,3,2,0,1,0,160,2,2,13,0,2,0,3,3,0,14,1,0,1,5,5,0,4,1,4,0,17,12,6,0,4,3,0,3,3,2,8,1,0,1,0,2,12,1,1,7,3,1,5,4,4,8,0,7,5,1,0,3,1,1,3,0,1,0,2,4,0,0,0,0,2,1,0,0,0,1,0,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
TCGA-85-A512-01,2237,929,279,67,4,122,51,328,16,103,53,9,41,1172,2115,8,22,44,112,3,1,2099,0,97,18,117,751,42,227,28,2,188,23,67,58,121,3,458,6,21,47,9,5,14,0,86,42,257,21,70,20,12,20,3,10,3,28,411,3,0,10,1,8,5,0,62,0,1,15,33,25,26,8,0,118,0,57,10,19,8,7,40,5,11,0,0,60,3,23,0,15,18,14,15,30,185,5,65,3,5,3205,50,12,0,0,1,0,5,0,29,0,17,11,108,0,2,0,12,0,2,3,0,3,1,1,1,3,1,2,6,152,0,0,6,0,21,4,1,1,0,2,5,0,2,0,4,3,0,0,5,1,27,2,1,3,2,2,1,0,5,3,1,4,0,0,0,2,6,0,6,4,33,1,0,6,0,11,30,3,0,0,4,0,0,0,0,2,6,0,1,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,1,0,0,0,0
TCGA-85-A513-01,62,8,0,0,26,1,0,4,0,1,1,26,0,1,1822,931,0,0,0,7,0,11,1,12,0,33,0,3,393,0,6,0,0,16,2,1,7,7,6,12,22,0,26,2,2,1,1,1,28,189,3,11,1,60,1,7,0,182,3,0,0,0,3,0,0,280,1,3,1,130,0,8,3,2,56,0,0,4,12,0,44,0,11,42,3,1,0,0,18,3,0,2,1,19,10,6,355,9,0,0,2187,0,9,4,1,2,0,1,51,3,0,24,0,1,0,18,0,2,0,0,5,0,29,1,2,0,3,0,0,1,54,0,5,2,404,2,0,0,0,1,0,0,0,0,0,0,3,98,1,0,1,0,0,5,0,0,0,3,0,3,7,0,0,0,2,1,0,3,1,3,5,0,0,0,3,0,1,0,0,0,2,1,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
TCGA-85-A53L-01,10403,768,416,202,12,73,65,54,24,42,21,4,6,1168,969,129,55,25,5,2,17,3047,0,114,15,66,0,25,182,210,0,23,8,50,19,3,3,51,2,7,22,35,12,15,1,26,60,239,5,11,38,9,11,217,4,5,6,649,0,90,30,0,18,12,31,72,18,0,3,7,3,25,4,6,120,0,3,7,24,8,10,32,38,14,222,0,28,0,4,4,34,29,373,10,18,343,23,169,12,2,598,16,19,2,0,0,0,2,1,6,0,2,5,30,3,2,0,5,0,7,27,0,32,0,2,3,0,2,0,0,158,0,1,12,10,1,2,0,5,0,8,1,0,0,0,5,2,10,0,0,0,9,1,5,0,0,0,0,0,3,0,8,1,0,0,0,2,3,0,23,12,2,4,3,1,3,4,7,3,0,4,1,0,9,1,1,0,0,0,0,11,0,3,0,2,0,0,0,1,0,1,5,32,5,0,0,1,0,0,0,1,0,0,0,0,1,38,0,1,0
TCGA-85-A5B5-01,7916,892,275,225,7,314,0,195,36,175,40,8,56,2018,1686,36,8,37,62,1,1,15909,1,74,10,105,1748,134,240,2,0,79,19,24,72,7,8,139,12,51,107,15,8,0,2,771,6,2,2,3,63,13,4,3,9,653,647,127,0,36,10,103,155,1,27,112,18,5,0,19,2,60,28,3,528,0,38,9,37,15,76,0,79,8,1,0,2,0,2,0,12,0,33,3,8,116,1,194,49,8,21185,97,47,102,0,409,2,7,0,1,0,35,16,10,0,2,0,1,0,2,4,0,4,2,0,4,4,4,0,21,473,2,3,5,7,5,3,3,4,0,6,0,1,1,0,8,1,3,0,3,0,17,11,4,0,2,27,1,0,6,3,1,1,0,0,0,11,3,3,2,1,0,0,6,8,6,3,0,4,0,0,3,3,0,1,0,0,1,0,1,0,0,0,0,6,3,1,1,3,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
TCGA-90-6837-01,10366,60,229,96,10,85,12,53,8,72,40,5,50,664,799,29,8,32,33,2,18,44,1,229,13,43,5,40,433,37,0,0,2,30,29,63,3,389,1,10,46,4,17,1,0,71,0,318,6,39,11,65,45,293,35,105,2,45,1,5,3,1,6,3,3,111,3,5,16,19,0,7,22,1,15,0,10,0,1,2,25,1,38,10,1,0,6,20,30,3,1,6,1,5,3,167,7,19,3,2,902,64,34,1,0,1,1,9,0,1,0,4,0,13,0,12,0,10,0,4,208,1,24,1,2,0,0,0,1,0,441,0,0,10,5,0,2,1,1,0,3,8,3,1,142,0,0,0,1,1,4,29,0,5,1,2,0,2,0,0,7,0,0,0,1,2,0,2,3,2,5,0,0,2,27,11,2,1,4,0,3,0,1,4,0,3,0,2,0,1,0,2,1,0,1,0,4,0,1,0,1,5,0,7,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0
