Unnamed: 0,CCNB1,ZWINT,PBK,KPNA2,HOXC13,ATAD2,HOXA10,WWC2,PRKCE,CKS1B,HECW2,TGFBR2,RIMS2,PREX2,SLC1A1,LIMCH1,GGH,UTRN,TMEM100,TSKU,GPD1L,CITED2,PTPRM,LEPR,GIMAP6,TFR2,RECK,MAGEA10,ELOVL4,GATA6,SLC7A11,LRRK2,CSAG1,SLC19A3,MSR1,GRM4,MAGEA12,ARHGAP29,PAX3,GRIP1,C2,DDAH1,CPB2,KCNQ5,GMFG,LEFTY2,ITM2A,TBX18,ENPP4,BEND6,AKAP12,NR3C2,LST1,ANXA3,LPCAT1,ULBP2,PGC,COX7B2,VTN,SERTM1,PRDM16,TLR8,POPDC3,PAH,VWDE,SELE,GREB1L,ADAMDEC1,SYNDIG1,PROK2,GTSF1,GREM2,RND2,SLC22A3,HOXA9,AHSG,SLC38A4,RBP4,GLDC,ELAVL2,MAEL,SERPIND1,F2,TM4SF5
TCGA-33-A5GW-01,2834,1646,458,8957,190,1995,503,341,617,1202,623,1804,59,123,508,3103,6723,2659,53,15431,1104,2729,620,459,190,86,312,3,265,62,6980,789,10,85,164,402,18,862,3,309,202,482,14,182,164,2,175,614,382,186,112,313,120,523,2268,607,450,1,5,33,93,8,205,2,168,142,19,23,37,2,15,4,183,130,31,9,22,9,46,4,1,225,0,0
TCGA-33-AAS8-01,2709,1872,890,9431,63,1893,365,683,905,2179,193,1262,12,35,40,3749,935,2260,9,8446,724,945,282,283,128,119,824,15,466,230,16177,941,4,58,118,2,2,379,42,428,568,541,37,321,330,4,370,981,135,477,450,66,271,841,9299,172,964,2,165,46,417,28,1039,111,617,13,62,89,8,2,4,2,1565,227,173,216,440,260,17,1,2,48,83,4
TCGA-33-AASB-01,5605,1628,5763,11040,711,4476,806,875,721,3846,435,2067,398,41,185,2826,5429,1106,12,17675,1373,1838,7636,243,79,90,194,253,58,260,13947,991,165,68,92,41,237,482,6,473,1038,1764,47,71,231,2,93,13,1850,216,4593,215,94,2433,11702,484,310,7,164,7,380,8,902,335,587,20,183,19,11,35,4,754,95,746,24,145,25,291,105,5,3,623,82,2
TCGA-33-AASD-01,3041,1692,872,7156,401,4289,617,506,726,2138,211,2223,77,27,69,3409,4784,5020,0,21258,555,476,180,157,133,190,180,8,85,68,53997,247,2115,34,504,16,2844,499,8,881,249,225,16,48,278,14,36,1379,82,145,311,548,196,1433,3559,886,23,9,53,333,1573,34,1514,6,64,15,80,36,2252,0,3,14,91,737,39,36,59,244,62,0,1,19,22,4
TCGA-33-AASI-01,3021,3834,1063,6592,78,3428,534,410,363,3216,295,2139,2,47,262,2140,1697,1556,9,8849,1143,988,2912,70,455,194,62,0,9,385,4645,161,3,16,169,92,7,325,0,22,1387,988,17,17,762,1,419,4,55,103,1306,104,341,1084,1452,6,39,0,39,0,25,51,16,7,4,114,4,230,37,1,14,3,88,81,53,16,52,61,44,4,10,117,26,16
TCGA-33-AASJ-01,3705,3499,1863,20080,20,3461,249,48,795,3030,222,689,916,15,34,860,23861,2601,6,4361,1685,809,91,254,98,302,85,5,118,64,4227,399,0,5,182,4,1,192,9,192,256,345,5,399,201,0,98,1037,102,135,98,19,83,584,6681,354,93,0,10,4,20,37,3,1,121,12,9,191,7,0,3,0,425,19,20,30,50,18,145,0,0,6,0,0
TCGA-33-AASL-01,4995,4782,666,5785,652,3189,199,293,314,2384,140,397,67,101,97,549,3958,1700,3,2579,1117,241,308,124,161,269,152,4,1711,43,2346,393,9,93,257,6,0,150,25,205,508,148,2,288,442,0,83,1276,307,85,57,40,301,1197,1996,172,1,0,3,6,47,39,158,59,93,41,24,241,51,1,10,8,297,125,45,12,7,3,148,36,1,1,3,0
TCGA-34-2596-01,3935,2592,1265,17371,569,2258,508,903,717,2587,800,4243,358,195,228,33929,3787,5521,44,6492,1243,1274,1922,926,1041,280,421,0,658,334,14457,913,1,148,2079,8,2,589,51,1266,394,602,37,304,866,10,642,763,918,315,2205,235,391,555,6128,183,594,0,36,19,293,387,105,81,1406,266,245,821,627,21,19,42,1964,357,10,19,26,103,53,81,1653,13,0,0
TCGA-34-2600-01,1862,2605,236,3535,507,2199,402,179,952,2420,320,1520,61,111,139,545,3408,3502,223,3429,2413,5462,1389,177,333,30,223,4290,48,96,50,1459,35,60,567,105,27,1522,244,339,233,379,65,39,345,19,1073,740,997,45,345,1396,246,1258,4725,296,369,0,11,8,49,40,3,78,53,122,12,94,73,25,1408,8,224,80,28,1,115,189,6,27,14419,91,2,0
TCGA-34-5234-01,2763,1622,703,4140,336,945,255,916,871,5243,536,6991,108,283,642,2179,5972,1739,1376,5404,1677,3362,1173,1185,2747,110,895,10,638,627,1416,4654,19,226,10355,11,13,2509,1,119,1032,1472,64,146,6606,45,4621,38,1560,378,1437,293,5430,3785,7674,965,1348,0,46,3,98,1082,39,3,122,730,13,1409,443,30,135,132,314,1083,14,69,221,169,82,12,56,1146,7,0
TCGA-34-5240-01,4239,4440,1029,13163,1,2371,370,889,334,5713,634,4009,381,189,391,4605,4193,6335,114,6211,1521,1093,2125,802,544,44,871,4,644,319,21681,324,1,30,6608,3,0,4038,12,222,425,1324,2,63,974,14,551,7,353,288,623,151,416,3767,3296,468,37,0,2,39,43,306,10,18,4860,57,278,1161,125,6,70,42,378,33,6,84,65,117,337,4,18,3,1,0
TCGA-34-5241-01,3488,3207,1008,5937,203,2886,253,926,516,2935,349,5371,243,347,722,1738,4259,2193,264,4776,1162,3228,1179,597,1947,96,684,3,350,259,554,2043,23,102,7252,15,0,2883,10,735,901,802,68,109,2026,17,1935,573,1910,207,1588,112,1752,7967,5735,929,178,0,3,15,48,574,74,0,175,458,24,1050,265,27,19,24,92,258,17,66,569,87,65,5,3,13,0,0
TCGA-34-5927-01,4638,4471,963,22711,331,6232,172,540,2473,2627,782,6677,682,314,803,615,1883,11300,52,5943,650,3189,1941,590,368,223,274,0,1583,389,2308,2045,9,62,967,949,13,1352,2706,718,469,5990,15,8412,355,15,309,1900,1182,403,1328,1545,172,2456,8531,421,372,1,13,1,221,148,434,598,374,124,59,405,128,4,6,16,1445,115,180,54,605,29,36,478,5,59,16,2
TCGA-34-5928-01,4693,3621,877,23042,671,7384,434,4065,1636,3547,1085,13186,725,568,691,3048,12822,7335,202,13809,1143,2341,3126,1006,1724,265,1832,33,283,1275,267,926,31,183,2743,635,11,7148,16,611,1417,3176,35,274,1010,146,1750,44,1479,794,8595,396,595,3498,18573,792,40,3,28,18,1133,435,211,11,2952,238,73,535,702,85,48,233,488,245,107,54,82,96,143,75,14,10,2,0
TCGA-34-5929-01,4851,3457,2558,20843,160,5024,1088,540,2667,4715,1579,6255,157,215,236,887,8138,8158,94,6330,895,1396,3338,603,998,113,377,4372,466,642,1222,2148,81,84,2300,168,6,3323,1008,1239,1467,6200,39,3092,1226,18,529,2578,703,1203,1286,1279,617,1790,16930,672,674,0,24,7,266,276,570,591,974,63,16,1158,65,9,30,127,481,180,326,41,53,8,18,37,5,119,130,0
TCGA-34-7107-01,4891,3624,2691,16546,144,4588,316,740,683,3221,861,3949,1220,208,206,897,2587,4468,52,5333,2315,1299,1294,352,828,307,1145,2,251,191,1483,431,0,56,3037,6,0,556,62,82,1049,562,5,1400,486,16,474,111,326,280,2080,111,387,436,4799,772,55,0,16,2,88,185,19,1,53,640,25,407,434,1,18,36,208,150,22,32,17,68,22,216,476,22,0,0
TCGA-34-8454-01,5372,2098,671,10024,181,4394,234,1144,941,1788,701,5405,3,228,121,1098,2246,2708,51,5682,986,3119,1084,739,1139,115,485,0,21,450,1412,2299,3,36,871,20,3,882,4,36,805,957,38,37,1149,19,1059,698,346,179,1834,242,839,219,7209,176,494,0,231,0,131,244,0,58,18,1326,6,376,110,28,100,41,140,1248,419,88,778,460,620,27,3,55,81,11
TCGA-34-8455-01,1837,2265,198,5849,60,2821,99,857,915,1273,501,5335,292,170,301,1622,1346,2843,508,9974,1555,2439,1094,463,377,243,292,5,31,392,2188,3073,0,59,609,30,0,673,4,32,661,891,23,587,511,7,570,9,696,113,1765,135,336,698,6626,798,1550,0,11,1,111,55,14,0,355,65,13,47,70,4,16,27,65,1056,13,5,2258,38,17,0,5,441,0,0
TCGA-34-A5IX-01,4367,1563,771,8552,166,5332,290,276,548,1550,290,2138,539,38,493,342,1274,966,17,6185,582,4625,404,444,196,69,104,39,652,430,291,319,0,50,277,37,1,1391,1,267,259,491,10,241,358,2,139,482,713,47,309,53,485,10032,5010,1260,211,0,1,1,37,48,277,2,6,58,275,72,19,9,9,5,3,424,61,1,8,1,2154,238,0,8,0,0
TCGA-37-3783-01,11338,3348,2701,15621,211,5074,411,600,423,8784,283,3296,151,148,186,243,7222,478,11,2919,550,1122,619,545,1130,541,331,1025,142,100,357,705,329,63,4200,6,4,897,3,107,605,202,0,31,2881,13,2076,398,575,148,383,21,2305,2892,1740,1973,37,43,2,0,17,398,376,2,341,1628,16,1820,55,333,96,1,65,1205,17,0,145,6,716,4,1,1,0,0
TCGA-37-3792-01,11262,4017,1135,19285,33,3537,439,1359,803,6682,606,10167,508,302,761,2854,2703,3489,25,3530,1165,3552,3608,603,3460,116,1282,1,46,289,2769,775,15,67,14464,96,9,4557,2,90,1948,2139,1,117,4637,0,1309,35,2947,297,898,54,5011,6810,14330,721,17,0,35,0,58,1564,251,3,225,998,150,11819,18,174,80,2,742,15,76,1,82,32,168,4,2,7,1,0
TCGA-37-4130-01,6927,3282,2384,4748,151,1241,56,446,179,9345,137,2740,9,442,41,116,29087,1296,44,430,279,1784,321,11706,2657,3967,197,958,36,1961,468,1250,3952,5601,5992,3,6185,4973,3,30,1830,2084,7543,20,6534,9,7669,4,544,24,439,76,5023,46081,2544,16,47643,7967,46548,0,34,1696,164,26800,13,45,1534,3402,411,22,3597,173,3215,16,17,76662,5595,18880,8732,0,4,5171,10810,5842
TCGA-37-4133-01,4698,3932,2222,9622,2,3608,140,167,1190,8023,180,2162,352,54,211,2630,5855,732,72,7563,2934,2534,256,367,740,495,227,3,29,106,4366,383,0,514,4440,34,0,1608,2,72,421,715,14,8,1229,6,829,352,671,166,201,40,889,3178,2517,224,65,1,6,60,27,244,644,3,195,82,52,1032,215,8,34,4,1723,65,54,87,26,65,89,3,19,4,0,1
TCGA-37-4135-01,13069,3068,957,7973,277,1512,17,463,347,14054,146,841,11,16,233,1211,5184,492,929,6589,666,3950,211,659,583,46,257,3585,368,71,433,605,2931,91,5681,46,4875,699,3,420,332,529,40,82,1178,109,1064,1,2145,111,104,69,1408,10077,1621,784,30,0,10,0,17,217,58,27,974,16,86,1056,118,10,46,4,833,66,2,10,6,29,7,33,10,9,3,0
TCGA-37-5819-01,10734,7576,2898,30994,27,5756,20,425,207,5178,568,4370,580,102,68,5167,2927,2798,80,9571,1279,1597,2436,1462,671,46,478,1426,665,231,3570,127,5702,94,418,121,4791,1588,11,230,2184,2738,303,162,1026,11,664,255,954,27,645,224,471,816,40487,56,9,1394,418,4,1788,122,65,1804,202,118,431,940,152,3,8672,29,140,78,65,50,162,551,23,133,1,13,554,1337
TCGA-37-A5EL-01,3249,3437,3317,9328,261,4482,1222,838,1351,3463,296,11309,1119,43,120,1610,1958,2040,1,7228,1336,535,1547,40,110,2044,320,2,537,660,6734,49,0,8,183,23,0,769,98,47,583,141,2,150,211,1,75,513,1573,803,2174,182,93,230,12468,610,3,0,51,3,455,11,40,0,5536,3,356,49,40,13,6,25,351,18,119,144,73,27,477,19,2,1,2,6
TCGA-37-A5EM-01,6165,2811,1096,10585,593,6515,253,1073,387,2779,1000,3455,920,145,124,752,7103,5233,13,4360,347,1147,1678,583,747,59,519,575,775,78,1340,494,653,102,2100,15,826,693,3,312,823,715,1,140,830,1,341,645,428,165,1264,92,642,2049,2780,925,0,15,16,20,49,282,637,2,156,164,14,744,411,7,41,28,52,119,17,5,79,199,396,65,11,0,0,0
TCGA-37-A5EN-01,1986,2780,663,5788,228,1860,222,503,546,1328,330,895,680,136,27,610,1249,1768,40,2991,738,325,440,191,253,89,386,973,210,515,1441,392,4,7,129,10,2,205,87,370,203,1922,8,183,370,5,249,579,98,132,820,69,190,2312,1234,235,7,2,7,3,82,32,70,88,64,53,30,148,54,16,13,41,854,51,35,49,66,3470,256,3,166,2,1,1
TCGA-39-5011-01,9876,1931,866,8140,0,4493,2,1128,681,1810,321,11392,189,120,419,5388,6976,4756,123,25710,3329,2008,397,766,2326,904,247,3,58,203,10604,1028,11,47,4057,1,5,3279,2,386,8089,7288,13,479,2228,12,940,6,2348,254,246,273,2013,4515,74588,45,65,0,5,231,990,1373,627,0,576,161,271,2530,51,1,58,1,3214,157,2,5,1432,31,90,6,10,16,0,0
TCGA-39-5019-01,6757,4774,1332,28366,952,5403,637,1409,799,4524,695,6807,278,1576,381,2515,6754,7688,220,6702,2264,2090,3221,535,1309,683,1005,2459,1031,550,3903,4935,6,120,3307,292,3,1337,25,236,1296,2803,18,1085,1584,59,1089,1300,2312,218,2017,434,922,1630,10911,1671,1400,1,20,3,233,282,1095,11,369,795,53,1282,299,6,36,93,1250,1026,62,242,307,228,428,9,36,348,3,0
TCGA-39-5021-01,3716,2968,1203,11894,256,2953,242,281,255,2305,254,2492,272,441,301,2816,2806,3512,61,3880,620,1002,496,655,651,171,424,95,460,260,4843,595,8,49,1491,16,5,445,1,221,792,1681,5,82,824,1,771,43,1051,238,1461,384,534,2671,4660,1119,67,2,11,22,42,474,216,6,847,83,161,1249,246,3,34,12,1591,60,24,76,54,1547,314,0,3,39,0,3
TCGA-39-5028-01,2828,1167,442,6381,883,1920,259,1028,639,1790,259,10604,970,155,319,1427,2492,1671,89,5098,1561,3229,1093,1904,793,197,417,2,1142,240,24537,797,364,66,3731,319,525,596,0,270,793,1384,2,70,1004,2,509,142,1722,220,1109,134,529,3979,3999,775,446,18,16,2,101,275,1636,8,75,490,7,894,207,27,55,46,57,169,10,7,486,21,92,136,4,8,3,0
TCGA-39-5029-01,3785,2146,606,8140,557,3963,184,233,903,1480,346,5544,77,156,440,2825,3323,2343,133,10423,5659,1884,810,1148,840,144,223,576,408,297,1936,708,993,93,1962,80,948,601,2,75,874,821,23,188,1059,9,524,298,809,178,1284,128,663,1082,7539,2677,515,5,14,14,244,199,258,4,97,176,16,720,212,1,55,35,111,918,5,1,1992,268,332,5,7,48,1,0
TCGA-39-5030-01,1669,1274,511,6960,69,2075,116,731,302,1192,546,4018,12,138,239,1239,1450,3391,48,3480,400,2364,2143,244,1490,28,357,19,115,638,350,541,56,55,2494,29,29,1385,38,432,923,1168,4,629,1284,11,1329,127,721,175,1294,337,653,540,3909,294,150,2,11,0,47,673,1,5,73,4842,6,3652,1449,4,141,82,128,1488,49,0,62,27,75,48,10,32,1,0
TCGA-39-5031-01,4280,2230,1595,10015,753,3819,490,942,2673,2344,575,3734,625,253,390,1553,2701,2563,183,11471,2340,2787,2420,686,980,452,695,308,821,547,541,2979,1115,132,2678,133,1596,1059,85,494,953,2347,147,449,1196,81,1007,293,1014,395,1344,727,686,1088,13651,830,1206,0,24,6,242,276,26,18,718,403,107,955,189,27,1434,91,904,750,57,43,117,183,450,128,29,294,0,1
TCGA-39-5034-01,3870,2392,1534,10142,226,8503,13,274,346,3166,640,5348,20,606,1026,4551,3435,3451,69,5478,1262,2203,519,251,592,11,503,51,87,365,6820,289,1258,55,1148,14,1650,1553,1,122,1228,7178,58,73,425,10,359,10,1805,70,1196,275,235,559,108869,10,316,0,16,3,2624,115,22,95,12,22,81,247,119,39,23,19,21,624,2,1,48,31,41,44,20,15,9,0
TCGA-39-5035-01,4296,1194,1850,8295,1336,3344,468,294,587,2134,139,2208,21,54,99,2612,825,2433,111,2523,850,4237,947,255,513,181,220,28,102,140,59,1541,12,19,1384,173,22,271,0,63,1091,507,0,570,918,21,692,4,927,87,440,158,584,925,4282,355,63,0,8,1,19,229,174,0,566,62,4,597,252,3,16,16,117,288,139,0,22,20,97,13,1,20,0,1
TCGA-39-5036-01,3910,1586,1189,9068,50,1860,167,172,547,2256,149,1524,72,10,87,752,2152,701,44,14249,1067,2530,132,594,176,65,123,531,90,85,7324,527,82,62,673,4,75,579,12,363,565,667,16,526,352,9,244,84,573,16,113,66,227,1079,3737,765,653,61,1,28,247,60,1187,27,165,8,34,213,156,0,1243,1,588,183,9,10,16,43,25,5,207,75,0,0
TCGA-39-5037-01,7185,3146,2918,16272,570,3667,1419,253,471,14538,148,492,413,33,119,1628,4146,1459,123,6873,1509,446,218,489,69,272,459,7718,1217,130,12056,1765,1,61,100,29,4,269,65,111,437,904,3,175,213,0,153,926,444,858,108,57,266,1281,4083,369,542,0,8,111,205,12,321,68,313,52,47,8,65,1,35,9,1636,222,73,111,173,232,123,1,18,52,0,0
TCGA-39-5039-01,1357,1043,296,4140,195,1091,132,654,508,1142,249,3678,126,183,1636,2505,1143,1981,97,2926,1345,3835,1432,683,352,77,325,1535,217,516,523,5850,1944,186,1038,12,1006,1822,0,24,1580,2179,668,107,776,8,416,254,459,80,1532,261,231,2979,24882,757,5771,828,19,0,131,55,5,3,58,1899,5,156,536,2,241,23,63,1265,5,2,174,35,15,9,16,4629,0,0
TCGA-43-2576-01,1145,1263,182,4805,492,895,54,347,332,1342,322,3488,139,162,164,5427,1061,2191,55,3945,883,1826,1836,161,958,63,397,268,110,377,194,215,1886,160,2101,11,1410,2006,0,206,1732,2396,9,30,1236,7,346,135,491,121,557,102,1001,2423,17733,33,5,28,26,4,36,188,33,6,69,124,25,656,438,2,1292,12,239,129,18,1,127,289,69,4,57,5,3,1
TCGA-43-2578-01,5611,3850,826,17718,335,4817,607,624,668,2384,643,4594,541,566,366,2104,23421,7822,241,9917,1371,2912,1215,307,799,166,493,0,130,549,7722,6796,4,57,1697,22,11,1358,115,39,1899,1312,28,748,823,33,467,131,1539,832,973,274,487,771,21331,234,8087,4,36,3,533,292,222,632,27,78,222,802,164,2,27,80,271,779,214,1,20,258,15,5,0,266,1,0
TCGA-43-2581-01,3207,2728,297,14460,2,3153,3,2562,841,1726,2237,25467,1,83,2120,2247,2748,6384,13686,763,2196,22570,3451,223,1695,316,338,1,102,612,1094,8475,3,680,6317,8,0,1372,0,405,1017,2776,7,231,1175,29,627,13,2172,188,1111,649,1181,2415,29171,36,157,0,11,0,87,856,3,10,476,253,1148,3369,317,22,50,511,31,774,6,18,402,18,39,293,4,64,1,29
TCGA-43-3394-01,4540,1949,815,16268,233,3452,743,1012,641,5556,377,2497,232,135,180,1873,4441,3328,144,4154,1840,2010,650,365,465,573,485,2056,1265,214,2488,2347,2243,80,1999,32,2844,973,17,513,533,1846,48,651,479,4,821,931,924,239,694,179,392,2785,7066,656,833,371,12,11,203,124,245,214,518,257,161,537,53,39,2224,59,1090,612,50,125,60,95,372,1,4,293,0,0
TCGA-43-3920-01,6418,613,1134,10791,64,4737,560,532,546,8558,550,3084,5692,847,483,720,8292,1460,203,4135,920,2185,1047,689,693,262,701,2175,565,578,439,454,816,397,3574,472,822,5452,44,444,476,750,15,561,1820,7,1183,1238,1242,586,2426,202,1297,1221,4612,759,33,0,14,27,15,378,241,15,96,68,145,1180,233,77,3895,116,142,88,151,10,208,59,48,2,49,16,0,5
TCGA-43-5668-01,3032,3590,519,30217,61,6865,263,5174,1593,2736,1771,12902,465,104,104,14534,273,16971,21,32801,7083,7556,1551,167,3706,128,1033,20,1144,213,733,1054,1959,163,5976,1171,2537,7802,0,619,2484,8637,2,125,1984,15,1180,9,6024,519,7267,6212,1192,2891,82682,42,97,3,23,0,113,1989,19,147,14,139,1202,7317,192,5,114,2,1269,136,14,55,18,38,101,2,2121,5,4,15
TCGA-43-6143-01,7440,10977,1813,15867,89,26084,790,576,3795,8499,887,4742,2377,251,230,4037,4160,10842,181,9515,2004,4301,2697,1121,997,1015,960,3174,192,125,4417,782,2277,17,3219,35,4234,951,45,158,511,2679,30,474,440,14,788,778,1527,184,1712,3026,275,1347,3329,207,12,593,33,2,74,213,166,112,632,59,159,324,140,1,3986,48,309,73,1272,18,279,18,267,2959,117,8,2,1
TCGA-43-6647-01,2053,1025,372,7694,603,2128,117,1484,715,943,1063,13843,334,171,1148,1025,2672,4253,37,17467,532,2511,1997,536,777,228,825,1,779,587,3490,870,4,60,1811,1289,2,4103,3,461,695,1605,1,221,922,8,467,508,755,1410,3268,307,717,2375,9640,987,154,100,24,0,86,526,122,3,454,1241,60,988,540,6,90,23,393,902,5,20,353,13,367,229,7,115,1,0
TCGA-43-6770-01,5617,3224,1222,22579,78,4190,381,935,1353,3237,1265,6294,136,269,497,4507,3614,9379,255,14441,1301,4504,1689,471,1007,174,661,96,862,346,20308,2534,295,72,2544,110,422,1358,6,2088,1074,2890,6,2616,753,1,3965,636,500,622,2771,1405,658,1394,10771,757,551,81,28,34,230,235,574,7,194,86,162,1053,288,21,60,233,1853,455,31,214,108,90,97,2,5,59,2,0
TCGA-43-6771-01,4318,2412,661,6952,2,1845,2,1193,849,1883,1518,10607,2,149,52,1041,2257,5336,19,16689,2185,5644,1429,356,699,811,460,1,185,99,1042,258,4,20,1400,49,2,1559,1,725,770,469,0,99,706,0,229,47,164,328,1298,27,458,1396,9959,1299,1,0,22,0,65,139,318,0,139,123,109,98,89,43,14,37,6,1135,1,11,94,8,33,8,0,56,278,1
TCGA-43-7656-01,3908,3579,995,10870,416,5513,903,1662,295,2571,559,3747,3,190,132,850,1112,7272,61,2480,1679,3288,2102,167,1334,50,600,284,35,186,1545,382,78,18,1205,2357,89,1733,47,131,827,2676,9,550,1162,10,603,18,572,249,845,754,658,1113,6731,262,2,1,16,0,78,220,485,29,119,92,10,1166,305,0,48,12,101,67,999,13,12,36,78,3,3,6,2,0
TCGA-43-7658-01,7773,8077,1644,14626,449,9488,1356,541,505,6495,232,2187,302,49,1072,3568,2783,6897,475,2908,1203,3577,1033,612,1496,261,461,2,150,249,171,961,1,43,2073,566,0,647,2,773,1146,5203,6,31,1060,11,1389,3,2461,119,1782,95,846,1911,24177,75,182,0,27,3,130,316,2520,102,8,46,223,916,69,7,12,15,1707,147,505,72,9,118,29,1384,236,24,30,0
TCGA-43-8115-01,2064,3812,432,6858,168,2948,247,728,1155,1148,526,6496,420,213,313,942,1513,4983,44,3895,862,1701,1659,355,1264,271,1115,1593,182,211,407,777,28,31,3074,93,49,1006,9,261,959,2075,5,104,884,1,613,75,996,199,1565,162,552,343,3367,313,34,0,27,3,63,726,75,0,216,194,454,894,606,17,50,64,194,58,89,76,133,930,51,16,23,4,2,0
TCGA-43-8116-01,2145,2199,581,5655,7,2325,306,660,652,1333,198,1504,50,101,97,285,1422,1809,23,2821,978,1905,583,600,332,29,116,1329,111,224,401,755,2,147,395,11,1,704,82,550,216,832,14,601,399,2,218,71,571,141,273,156,165,517,3097,95,111,0,5,0,38,114,122,20,297,79,6,540,103,10,14,6,85,256,490,2,38,3,121,40,3,28,1,0
TCGA-43-8118-01,3725,4217,1275,11851,375,4184,207,1134,710,1042,398,5110,45,286,454,2542,2624,3617,307,3617,1516,2194,1521,635,852,198,348,2090,172,188,799,11573,1193,93,4416,3,1875,1149,113,121,1018,1144,5,452,671,6,178,264,806,50,621,158,445,1589,13524,681,5185,0,6,1,334,463,38,21,193,43,26,394,50,2,723,26,32,1038,18,74,58,14,228,1,11,1609,2,0
TCGA-43-A474-01,4962,2050,1513,4804,72,4089,628,212,675,3431,196,1690,29,58,250,2607,3280,4271,3,7007,400,623,351,516,57,270,312,0,52,35,21579,46,0,12,59,2,1,163,0,98,156,241,4,1337,137,1,15,1391,17,97,688,275,56,943,6400,634,6,0,6,21,39,14,939,0,122,14,6,27,230,4,91,17,349,17,25,0,54,1453,13,2,5,3,28,0
TCGA-43-A475-01,2862,3480,1805,10341,54,5653,224,421,583,1379,293,3642,855,143,210,856,3791,3775,40,7598,1646,1877,1819,404,1890,519,374,2,389,205,10972,1458,2,107,2600,25,0,677,12,635,1982,471,36,551,1700,4,1489,433,625,279,674,222,1035,136,5378,82,437,0,32,7,44,1234,221,0,422,111,149,3349,190,7,58,33,2687,150,89,6,8,50,108,0,9,23,1,0
TCGA-43-A56U-01,1245,1041,421,2196,114,2111,61,389,583,740,338,4218,326,207,286,1280,1327,3320,141,1043,1090,3325,1463,562,699,105,377,256,206,289,254,633,12,25,842,47,10,1035,0,185,602,843,9,88,1887,6,1191,53,953,55,1585,267,737,1869,3699,576,31,2,18,6,171,157,8,11,31,570,17,580,162,30,91,67,93,1014,12,0,38,9,152,5,3,3,1,0
TCGA-46-3765-01,2608,1441,652,10534,380,1838,380,527,480,2607,343,3361,60,89,234,1574,2653,2201,95,4711,1047,1226,855,755,620,44,545,176,118,111,5889,2387,20,127,3009,14,29,888,6,318,538,1583,9,99,856,6,750,318,1297,241,814,169,351,637,4433,734,800,254,4,4,48,207,227,14,801,21,35,943,66,15,36,2,965,251,17,22,59,35,41,2,4,13,0,0
TCGA-46-3766-01,614,569,150,2367,81,1034,104,788,500,712,628,8931,59,306,528,2388,1161,3290,641,2444,1603,2616,1472,936,2602,28,682,0,96,237,161,4477,0,175,6745,39,1,2076,2,110,1229,1355,196,124,1708,10,1897,50,1278,157,2077,375,1009,2239,7706,395,1450,0,58,20,165,620,14,0,31,311,10,307,472,5,39,38,69,932,18,4,402,343,85,8,23,333,0,1
TCGA-46-3767-01,1405,1297,300,3500,467,1975,236,1483,590,1391,1138,8698,144,440,249,3551,1769,4917,288,3642,1339,1767,2170,736,1753,104,968,367,152,483,262,2683,152,200,3857,131,249,3088,11,366,503,1231,20,173,1249,99,1583,279,1225,422,2601,348,762,1797,7505,621,1140,0,14,9,215,395,16,3,418,660,71,851,394,23,776,62,105,794,38,3,144,134,75,28,180,92,2,2
TCGA-46-3768-01,5540,5975,2046,22183,289,7147,646,642,1006,5132,331,3290,846,87,271,3027,3877,4859,173,9220,1734,1042,586,623,631,136,2169,44,798,96,13146,1928,0,47,4009,6,2,496,2,853,488,1392,22,77,512,3,351,556,3370,157,520,150,305,1363,6429,282,591,0,3,49,64,281,20,55,921,52,187,925,400,8,12,5,2993,127,16,204,22,180,38,1,5,61,0,0
TCGA-46-3769-01,4921,2598,798,5128,23,3333,645,1885,1338,3315,301,8266,30,57,80,4914,1512,2232,106,13090,292,5413,1546,1353,2078,282,442,8496,1483,505,4550,218,2770,46,10173,5,4631,19452,0,28,1344,2764,5,41,1360,4,1120,881,346,1659,2196,53,1078,18142,15257,2952,22,3535,46,6,16,1118,2352,5,1681,33,768,715,496,15,10010,15,1538,5638,24,9,8,37,32,1,20269,14,0,0
TCGA-46-6025-01,6625,2752,1090,27201,104,3691,424,570,830,5204,604,15622,330,76,175,2736,2211,3122,62,23722,1071,3120,722,454,419,280,681,2,635,972,23896,1135,3,72,1003,18,0,2328,6,692,1192,499,2,988,405,1,310,343,163,364,542,104,228,1099,11076,275,47,0,5,6,3335,149,535,10,286,11,1121,404,758,2,5,19,414,1326,60,79,189,7,124,6,3,8,3,1
TCGA-46-6026-01,4201,9092,1623,12200,780,4359,276,376,568,2907,1148,2689,7023,122,272,1561,5929,3844,661,4081,742,5858,2252,666,333,565,124,463,2021,747,1101,657,1155,46,803,4170,2205,7498,3556,607,318,2099,24,5689,494,29,1238,2413,790,1043,854,451,160,2049,5406,1206,77,0,23,0,81,65,3582,862,274,63,64,415,33,76,11,29,1194,48,433,30,178,593,27,3,0,11,152,3
TCGA-51-4079-01,3246,1629,1992,14043,121,3192,223,771,573,6505,368,2285,277,78,455,2865,3075,3343,80,5471,1196,3020,729,1327,501,51,488,13,94,475,12890,2927,8,99,1407,8,15,1340,14,418,990,947,5,299,666,3,479,16,617,234,749,175,374,1930,6044,820,448,422,7,41,130,301,1006,8,161,306,343,1119,326,14,14,24,447,433,4,30,67,14,155,5,6,47,0,0
