Unnamed: 0,TPX2,UBE2C,CDC20,MYBL2,BIRC5,FOXM1,CCNB1,CENPF,MCM4,RRM2,ZWINT,CDK1,PBK,PRAME,PSAT1,TK1,IGSF9,MKI67,RACGAP1,MCM2,ECT2,KPNA2,HOXC13,TIMELESS,ATAD2,HOXA10,EMP2,PRKCE,TNS1,SHMT2,C19orf48,SKP2,MCM7,HECW2,TGFBR2,LMNB1,PAICS,ACTL6A,NCAPD2,FKBP4,PKP3,LMNB2,BOP1,TTLL12,POLR2H,ALG3,PREX2,PPP1R14B,H2AFX,SLC1A1,LIMCH1,SELENOI,UTRN,SLC16A1,TMEM100,PTGFRN,TSKU,PLPP2,GPD1L,CITED2,PTPRM,EPHB3,KLF6,RECK,VANGL2,FAM162A,SLC7A11,PROM2,LRRK2,PHGDH,DSC2,NEDD9,SLC1A4,ERO1A,PLOD2,PAX3,IGF2BP2,DDAH1,KCNQ5,LEFTY2,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,SERTM1,PRDM16,SELE,PROK2,GREM2,HOXA9,ELAVL2
TCGA-63-5131-01,5964,2496,4008,3687,2511,4064,3865,5305,4279,4316,4202,2505,761,3144,6197,2690,3255,6883,3353,3270,7496,19479,12,5081,3212,11,3934,932,2637,8396,2125,4424,7624,735,3054,2515,10285,8688,12519,5158,6189,9098,4051,9240,5660,8304,264,4075,3913,742,635,2878,4284,5448,161,19911,6420,6105,3158,9285,954,2193,9058,186,8734,6994,1106,1653,1004,8718,4089,5557,10738,15205,8727,540,12457,674,10,19,125,2224,896,5086,120,22,43,480,30,18,16,2
TCGA-63-6202-01,8054,13336,8012,14803,9924,4395,6763,5396,14086,9053,4028,3965,591,89,165,15398,1835,16790,4130,3653,4184,20974,1,3785,7403,7,3082,908,7697,11167,4864,2062,13942,1668,13569,5779,9786,2656,9617,14401,4742,11124,14030,10929,3013,6081,209,11211,8503,885,6254,6574,5648,6131,343,5607,3396,3528,3293,6214,1448,1661,17521,746,271,1896,566,1873,1531,380,8188,8620,5477,7429,4864,1,2260,4647,1124,1,3,594,1601,41749,135,15,63,56,23,15,11,2
TCGA-63-7020-01,4647,2400,2256,5234,1384,3017,1848,2750,8582,2746,1516,1270,939,277,801,2998,1969,5111,2061,3428,2216,3493,207,2191,3279,253,6001,549,6869,6630,4571,1449,14108,453,5241,2670,3295,2379,7880,4141,6390,4958,3411,4315,2073,3068,79,3756,2512,175,972,2154,3005,4019,98,16071,6059,2686,1616,2161,808,2677,3691,148,2101,3437,495,4002,1644,2202,2518,3234,6163,19713,5640,3,2482,1239,108,2,181,288,1979,4855,585,92,148,221,3,47,5,2
TCGA-63-7021-01,3222,1346,2185,3088,3379,2293,2460,3795,1921,2575,2126,1921,361,3025,1835,4175,8956,2942,2823,2521,2541,6485,740,2310,3165,120,16978,357,3196,4548,2862,1224,6040,409,1954,2410,4857,3657,5495,6374,6585,6950,6460,11229,4356,6210,131,4211,1740,624,1341,2247,4565,5966,23,13869,6019,2712,794,930,874,8113,7573,346,7717,4682,1358,11936,671,1285,28455,904,3750,9687,2013,0,5957,280,54,0,270,423,449,3199,3051,1,30,126,11,19,9,2
TCGA-63-7022-01,2268,652,1378,2012,2889,1536,749,1825,3333,1658,1889,2317,160,2205,1282,6371,1955,2521,1413,2357,1710,5277,24,2135,1276,107,5702,852,12196,7441,2644,1793,7146,922,7598,2010,4029,2672,5098,3114,2581,5995,2373,3618,1907,3435,245,2486,1476,226,1130,1621,3258,3146,100,9795,6647,475,754,2141,1742,1243,5864,1021,1919,3145,418,699,720,1992,7219,9048,7153,6821,7307,1,3755,755,116,2,19,488,1752,3361,242,17,84,82,5,21,15,1
TCGA-63-A5M9-01,10684,6539,4429,12611,9821,7398,5857,11622,7138,6477,5536,6127,1624,4485,6446,13337,3781,9140,5608,4537,14550,14249,213,10387,4579,601,11258,1101,9509,14331,12263,3487,9701,363,3900,5870,28715,13879,21081,10803,3722,7708,3521,5764,7865,9245,117,1813,3611,237,13270,19256,5130,6604,252,5857,8295,4589,660,1964,1389,6069,2877,643,5734,3464,14749,4636,1391,4158,3380,11442,10095,6089,32594,748,15437,1401,361,3,1151,554,999,3563,230,162,41,70,5,99,53,3
TCGA-63-A5MB-01,7576,6464,2463,6628,5229,4061,3977,8030,4824,9413,3889,4194,2520,12442,4825,7954,14731,6436,7396,2723,8680,10440,354,6902,5571,193,12139,912,8342,9965,7701,4749,15404,565,1808,3778,8299,9353,13570,12592,5616,12316,3838,8879,7362,9290,116,2136,4935,85,4932,13864,4262,3542,156,8373,6701,2562,1000,1380,2017,5311,5408,567,12953,3478,7691,11235,1755,2808,3233,3150,4284,5364,4130,9,8579,574,181,9,2011,2165,1396,5316,280,8,891,112,2,41,73,2
TCGA-63-A5MG-01,3079,1876,1575,2212,1086,1586,1890,2379,8048,2654,1042,1646,638,8,1703,1467,2061,2759,1257,1213,2042,3081,154,1341,2389,149,7540,354,3730,4089,2261,1123,7148,687,3189,2116,3691,2076,4329,7864,8201,6064,5773,7342,2411,3156,151,3328,1574,307,871,1573,2064,7360,85,10233,4336,4055,1232,1641,865,2397,8829,220,1667,3571,291,7663,606,1024,10034,2798,4709,15773,4027,7,172,430,211,38,8,211,1085,5814,746,0,67,79,11,12,32,29
TCGA-63-A5MH-01,4324,1852,3526,2242,2825,3394,3317,8956,9229,5496,3052,2332,2184,2478,4115,2280,4406,6380,3321,4784,4424,10950,428,3251,3681,443,7918,417,2430,6206,4992,5253,6244,275,1106,4766,9153,4760,6739,3725,2933,13937,2784,4377,2768,2644,43,2658,1794,460,1178,2876,1600,9630,3,13644,3765,2911,584,2274,421,7677,3706,284,5681,4861,773,2438,89,9136,9026,6794,6040,6301,8520,4,1225,969,861,0,888,770,647,7731,901,4,14,2994,8,10,106,0
TCGA-63-A5MI-01,9891,3743,5272,5918,8037,4563,3941,7352,8244,3580,2592,3204,890,3035,1493,9587,4841,6683,3030,3092,3810,24620,5,4204,5110,354,5796,660,1851,5568,5059,6961,8255,676,2751,4266,12471,3176,12074,9152,6417,12497,6262,9536,3450,3654,66,4704,4099,702,551,3273,2057,7904,33,8798,9191,2871,2078,2247,845,843,2195,98,5409,3808,614,573,2136,9528,4675,3321,10574,6336,3682,17,1562,1984,415,10,168,483,726,3851,125,11,76,20,2,8,71,0
TCGA-63-A5MJ-01,9649,6153,3823,12154,8802,7623,6189,8816,18697,13682,4576,6475,2008,9941,12204,12219,5143,14507,7161,5884,9940,23756,612,9914,7594,335,12928,1995,7416,11148,12444,3691,22810,799,2919,4226,12813,9584,15542,16475,8885,25261,5223,9808,9440,15833,210,5730,9240,208,410,13280,5412,7584,8,19470,7241,8903,1599,2583,1887,5450,9783,1141,7124,9808,10025,359,256,6008,5989,2528,3090,13605,4162,7,1943,457,484,0,500,261,1095,5264,213,194,234,427,3,20,37,12
TCGA-63-A5ML-01,6472,2253,1905,4441,1948,2998,3022,6190,9463,4007,2553,4861,926,2814,3788,3021,1360,8086,3510,9265,8060,9661,70,4560,3574,302,5914,526,6804,5215,1857,2620,8395,428,2894,2909,4501,4594,10093,6552,3188,10292,1767,3722,4435,6212,99,901,2946,30,1902,8725,4259,3112,189,30181,8206,4148,1020,691,1230,8259,6406,400,6183,9959,10815,4537,826,3828,3601,13422,8963,5106,8181,3,5070,549,112,1,907,489,1002,5068,84,72,511,10,0,13,95,2
TCGA-63-A5MM-01,5866,5357,5055,1906,2645,1678,4759,2964,6301,9291,3860,3801,569,25,1400,4428,784,5835,2458,1939,2451,6516,3,3024,2325,7,3813,621,6596,6624,5269,1595,7211,605,4652,2118,5416,2327,7497,5317,10073,7979,4275,4011,3329,3047,229,6855,4298,59,422,2052,2861,5022,125,12808,5106,4916,455,3048,3278,1455,15125,472,258,2355,1832,18446,536,252,3996,1581,1771,15723,19432,0,4570,948,442,7,162,236,9288,4461,1207,1,23,1421,10,11,3,29
TCGA-63-A5MP-01,7206,4263,5632,6296,7222,3957,5653,9570,17845,4749,6985,5659,1126,8590,17171,12243,14413,15244,6650,5208,14568,13319,497,7876,5382,814,10929,2177,8379,15535,4727,7257,18593,1510,6861,6738,24161,15342,9565,7216,14716,13402,7715,13040,18299,18118,1289,7412,7000,704,3966,13039,11135,4900,740,7213,7791,5955,3477,4103,2529,5938,8903,750,8691,6041,7318,3776,5362,5132,17857,6731,3779,10976,3409,0,15348,2879,862,29,1163,1480,1376,10891,1440,269,173,88,16,32,62,274
TCGA-63-A5MR-01,5312,2350,2791,2657,4291,2921,4755,3467,11361,6007,2666,3680,1378,3220,2577,9421,3089,8148,4988,4871,4392,8712,577,3782,4498,192,11374,507,1947,16494,5930,1858,18233,127,2404,3932,5902,4203,8503,8337,18103,7881,5529,6462,4115,3429,29,4659,2521,124,451,4772,1389,11743,32,10581,6732,1826,381,649,729,4494,10582,221,3499,6099,239,17821,478,519,8328,3181,4084,27958,11226,7,6254,131,191,1,945,153,372,4437,770,1,29,76,2,14,22,35
TCGA-63-A5MS-01,1136,684,717,833,473,621,527,1740,943,729,284,579,67,543,404,761,662,1279,1075,632,915,1153,70,680,624,62,1002,280,2881,1393,465,603,1895,178,2219,556,750,1075,2164,860,1035,1384,530,900,1085,891,97,521,235,139,746,743,1598,614,44,2129,572,598,266,1199,808,1411,3970,158,1419,794,88,518,1600,741,678,3210,1601,2034,2778,7,1536,378,207,6,258,233,875,2363,275,0,87,2,1,19,40,13
TCGA-63-A5MT-01,2090,1580,1605,1809,1367,3931,1178,3198,2589,1890,1244,1822,273,407,1715,2633,778,3673,1416,931,1661,2786,27,2182,2109,135,1878,309,2462,3882,2387,1213,3907,190,1683,923,4362,1430,11106,7696,2167,2400,1761,2962,1537,1948,83,1719,564,139,904,1262,1407,2525,32,3259,4357,1035,639,1222,574,1774,4068,198,703,1054,182,4093,307,781,662,2754,2872,6342,1115,5,1636,1342,137,0,785,114,844,1521,1273,0,27,281,2,4,41,0
TCGA-63-A5MU-01,3251,2401,3646,4138,3861,4881,2567,4795,12730,3872,2652,2732,1167,1040,2663,5883,3320,4720,2812,4027,3733,6076,37,5794,4456,183,5154,1060,7683,4693,4531,2950,16258,235,357,3190,6365,3426,8270,5376,6847,8847,4695,6310,3439,3344,65,4055,1634,890,118,4276,896,5372,3,6110,6496,3486,1582,1237,258,2016,1830,299,11230,5821,19985,348,35,1186,19965,583,3996,22667,2648,98,769,411,32,0,1444,70,128,2219,140,0,59,68,7,6,21,33
TCGA-63-A5MV-01,1943,829,1860,1793,1651,790,884,2450,3963,1236,1340,1450,171,17191,2552,2600,6817,2368,1172,1966,2213,4857,10,2035,1606,217,2423,683,4957,4311,3131,3615,5227,769,4750,1434,6176,11750,4307,2951,5043,5082,2065,5630,6171,4557,200,3858,1943,1494,1713,2620,2413,3582,104,6851,4183,1580,1345,1650,1674,2928,8933,664,8571,6777,1331,3989,583,4560,6768,5052,7090,7466,9943,56,8057,1486,216,18,855,833,3338,6748,505,80,11,27,40,50,385,7
TCGA-63-A5MW-01,7380,4073,5045,5577,5640,5809,2571,6655,7488,3732,3031,5010,926,3666,2387,6250,7460,9000,3466,4849,3881,7679,694,4355,7782,1895,4630,819,6482,3614,3881,8025,36833,359,4748,3308,4883,4918,19273,13074,4306,13238,9044,7739,5640,4574,867,4161,3435,257,1089,1895,6209,7182,22,6969,12506,4917,858,1215,2953,8520,5710,732,5826,3625,1357,2572,320,9416,1393,10718,4264,3224,6809,777,12167,940,1371,0,364,761,2333,21892,309,2,50,118,186,29,884,5
TCGA-63-A5MY-01,13066,9855,4504,15691,5118,3617,3818,5576,14868,3000,4300,4788,916,1582,3551,6544,7286,9502,4051,3902,7604,10835,24,6945,2007,51,180,531,4543,5714,4956,6461,8723,193,990,2533,13252,7065,10928,9363,4665,8117,10101,4672,7480,7464,24,6577,2927,116,78,3654,803,20573,9,7328,2487,3396,6549,3144,131,1255,13960,47,4419,23293,5700,754,385,11754,7972,1408,8069,22944,19717,517,2335,779,15,48,13,50,82,9863,14,0,11,20,12,1,9,3
TCGA-66-2727-01,8472,7798,10279,7876,10561,5820,11347,8393,11519,9711,4901,9886,1426,1237,11333,9119,2349,5382,7673,8586,9712,22527,21,5799,6703,404,9624,620,7152,11891,6063,8237,16757,238,3651,5676,13489,14106,16452,15546,9584,9066,4445,7690,7798,11860,78,4641,3408,438,2126,12222,4140,4242,110,5982,15361,7356,2408,3040,839,11498,3905,446,4562,9501,15219,7399,3087,6854,8687,2245,21365,4786,5837,8,1086,982,535,28,524,708,483,9994,878,180,130,38,22,23,31,3
TCGA-66-2734-01,6447,3778,5487,5257,6782,3591,5073,5229,9580,8338,3598,5042,585,8,1836,6312,3031,10457,4654,4649,5873,14753,128,3254,4205,252,5209,965,8265,10299,4364,2410,12151,723,8987,3213,7880,8248,11673,8949,15786,11671,6185,13877,4875,7261,225,7865,4035,905,1603,4736,3705,12286,126,24476,8936,8238,1261,2919,1132,6082,13694,490,4202,10861,444,15939,4556,4961,16732,4602,2270,26842,28046,0,8610,1027,392,1,445,973,2298,12654,1594,2,100,131,436,32,21,2
TCGA-66-2737-01,4559,2828,3867,4560,5389,3096,4661,5400,6211,5381,1689,3581,1064,2639,4617,6200,2338,6679,4294,3689,7165,9598,212,3114,3821,254,9559,620,10664,8722,3571,3164,11298,566,6006,2520,11616,12623,7865,9706,5252,7486,4167,6005,7300,9112,168,3634,6633,272,3151,7251,4472,7574,78,17303,19235,4207,1246,1411,1731,11130,5537,1090,5956,4967,5368,9099,643,6415,4133,7438,10104,9902,15039,0,1312,783,330,30,827,731,1226,5366,192,52,235,47,2,46,22,29
TCGA-66-2742-01,6553,3598,3820,4821,4336,1818,2883,2512,9341,3279,1738,4649,1013,63,1162,5321,571,7715,3157,4904,9190,9445,39,2504,4310,230,6192,867,3848,7752,3271,2354,9257,544,5290,2318,7992,11346,7178,4044,3580,6356,2575,3857,6509,9608,139,3613,1917,494,892,2867,2161,9167,108,16395,10108,5841,1652,2183,1024,11389,7063,324,5394,6214,1190,4200,2508,2263,4483,4286,9056,26434,24005,170,6125,680,328,10,772,1843,1502,6017,610,220,53,109,40,26,11,1
TCGA-66-2744-01,10211,6646,5604,10986,4651,4228,6053,2114,8198,6706,2340,4635,579,6375,4069,5711,835,6322,4562,4146,3112,10099,530,3607,3870,134,5605,640,6282,10955,3644,1626,10430,501,11216,4551,14142,4142,9424,10703,4710,7866,3397,4240,2939,3372,220,5880,4112,585,2391,1974,3306,4854,296,9788,16751,2112,1193,2714,1713,879,8939,368,1673,3293,279,261,6801,8031,1736,8507,1512,10154,11085,22,5227,1534,352,8,614,802,5804,16810,1088,11,259,158,38,28,77,120
TCGA-66-2754-01,9586,5309,8936,7802,13184,6012,10297,7153,11021,16498,4574,5491,3952,4404,10428,4006,231,9604,11834,6042,11818,28287,10,6445,5748,378,4090,178,1823,12697,11486,6041,14513,241,1298,11202,21058,7628,9166,15940,3220,6773,7793,10326,4651,3454,88,6709,3158,72,1209,7266,3222,3400,111,1933,3701,11465,833,1278,850,281,5785,150,277,5408,2093,1019,646,9641,1628,1443,2620,5450,12800,1,502,6918,19,2,887,3145,579,3494,113,10,26,13,6,13,37,0
TCGA-66-2755-01,6540,3047,4023,6041,10342,5388,4639,6771,14137,6411,4097,5727,984,26138,8526,7986,6614,8697,4128,8297,8301,15701,33,5005,4217,107,12364,190,5820,10505,6310,4170,29594,983,3383,2730,14534,7831,11430,8662,7873,18098,6830,7591,6832,7409,220,5733,5476,1478,3386,4205,2727,18459,8,13699,7168,5855,633,3105,1144,527,8249,266,2572,7350,2101,1657,489,7557,5667,2284,18689,3988,10380,40,1976,669,132,16,23,685,740,6763,584,0,29,8436,75,55,30,53
TCGA-66-2759-01,11944,3992,5408,10876,9484,5282,9042,6048,8441,6427,2486,5097,929,3857,11679,14390,5052,5585,6068,13463,11268,13893,626,6034,4566,336,9045,801,9084,6749,3975,6585,10250,324,2657,3270,11307,12643,9709,7294,5420,8486,2995,4293,7915,17033,129,5609,7521,97,572,5112,2154,16773,30,18312,17966,1521,1366,2509,676,16291,5768,556,5932,27837,18809,6175,501,3340,34910,3256,13924,21112,38390,111,373,652,104,1,14,944,395,3711,2389,0,200,29,134,10,24,0
TCGA-66-2763-01,7596,3928,5491,9379,6969,4870,6021,4343,27241,7171,4529,5273,685,4198,5601,8369,6172,5816,6563,10937,5734,15910,99,6940,8452,163,14644,1574,8299,12126,11991,4674,17533,501,3182,4930,10410,7200,9188,16928,8903,13278,16419,16554,6700,9452,160,9087,5520,883,1117,4114,3050,8304,163,7859,5819,3433,5297,3083,1503,2676,9339,604,9886,17590,290,1666,2410,14929,6490,4669,7013,19070,9511,15,1877,1303,248,24,4,644,515,9775,154,0,250,71,8,92,10,69
TCGA-66-2765-01,5437,3695,6531,6754,7425,3434,8050,3051,8622,9157,2868,4046,1130,4,2054,11243,1183,5583,5603,5181,4703,12398,60,2668,2425,5,6418,463,6710,11698,5219,1495,14368,437,5201,2587,6677,6345,8840,7870,18951,12922,5382,9348,4068,6583,105,14689,2731,319,983,2393,2356,13902,210,25432,12130,6572,823,3627,673,4760,13403,256,3175,8776,315,15604,1348,3827,5446,5255,6227,23952,8304,1,7598,734,311,4,520,405,512,9614,1725,2,79,155,15,16,3,8
TCGA-66-2766-01,7987,4136,3772,6148,11674,3020,7236,2298,4320,1629,5356,12609,1499,5070,16627,8991,1018,2280,8254,5521,11549,10868,371,4127,3368,188,7317,588,3379,22411,5062,4853,14438,492,1728,1882,12194,19349,9299,11151,4871,4356,3306,3504,15452,9203,44,4686,3971,358,1265,4859,1772,8728,139,6541,6685,3164,1181,1810,296,5960,9399,421,3522,17952,13734,8556,175,9454,3637,2761,14056,13031,24044,8,2904,728,685,2,673,1482,350,2445,647,1273,403,24,17,4,18,0
TCGA-66-2767-01,4541,2459,2553,6017,6384,8723,3487,2676,10274,5371,3050,4290,1492,3008,6293,12840,10468,5256,4307,5242,5074,9210,677,7233,3649,414,21969,818,8226,11312,5341,2487,20221,522,6391,3875,4428,6168,11341,22728,11251,9056,3794,5521,4380,4484,307,2471,4782,1142,2029,3846,4596,2569,358,8693,3206,3840,2498,4080,1821,2252,7430,743,4152,5678,695,5446,6375,3683,9627,3658,6074,4057,4083,201,4856,1418,421,41,9,1328,777,11861,476,41,202,1105,14,61,60,2
TCGA-66-2768-01,8177,8575,7260,12158,15781,6009,6977,3800,12604,10181,5879,9911,1778,4153,5275,16448,1757,8147,9607,5203,7808,16765,1487,5554,3742,481,10765,931,3225,16860,6316,3879,15868,492,6308,2481,10959,15045,8209,14771,12620,5514,5239,9924,6983,7784,89,11881,5126,296,377,4521,1458,6590,57,29991,17902,4338,327,2101,1726,8291,13826,279,2507,3852,1506,25066,391,9690,42804,2686,5639,21555,7803,97,10200,530,329,0,42,222,4675,9975,5301,0,199,7,125,18,28,132
TCGA-66-2770-01,6880,3964,2571,5875,6790,4280,5852,8894,9650,10506,2527,4328,2576,3922,7962,8189,7415,7358,4399,5232,7017,11669,308,4934,4280,102,12494,661,20370,7854,4120,4791,9578,664,4372,3701,9714,7818,9520,11085,13230,13816,3842,9157,6458,10132,143,3112,7487,587,1903,9766,5086,5742,159,9094,11573,5838,693,1878,1280,6566,7361,821,9658,7730,10993,13280,4318,2134,11212,2677,6881,6874,5220,3,2971,957,327,7,1265,647,1174,9761,252,91,652,134,12,24,72,1
TCGA-66-2771-01,2405,2484,3687,4253,10957,1440,5041,1368,4539,6992,2553,6318,1365,369,1330,8140,1321,1667,3789,2886,3875,8385,70,2234,2252,62,10267,627,2094,6232,4543,2635,10342,258,3418,1606,7073,6051,3271,4581,2295,4107,1710,2700,4735,3674,101,4634,2733,608,857,3149,1410,2191,379,2414,2366,2014,1903,2940,753,853,4569,261,751,12886,205,1489,4141,2764,7654,2286,2054,13125,3561,5,2713,911,20,11,115,1036,258,6073,242,6,75,66,38,15,6,0
TCGA-66-2777-01,5468,2693,2969,5376,4719,3591,3365,3366,4838,3638,2886,3692,672,10045,5079,6743,2331,4658,3517,6282,9631,11284,21,3096,3039,197,7448,860,8019,8218,1639,1473,7978,383,5635,1904,8480,12985,10680,8773,13310,6602,4587,14134,4923,9534,171,4777,7714,280,3117,8808,3221,3827,167,10971,11077,4031,1723,4094,837,5873,5847,346,2791,4135,2471,9387,5118,2252,10334,6276,9216,13109,5883,1,8377,1575,202,10,478,741,1339,11957,62,32,280,161,27,18,52,3
TCGA-66-2780-01,5568,4626,4693,7523,4013,2719,3466,2453,7585,3811,2725,4540,614,9,892,6417,1387,4668,4625,6488,5387,5396,612,2882,3475,532,12748,791,6338,7626,4616,2160,13865,494,6807,2490,4964,9266,7681,11866,9114,5934,7893,7725,6404,7785,92,9095,4319,272,502,4480,1869,7170,202,34541,7819,5404,797,1405,954,7396,4010,490,3856,6805,413,23069,310,3745,5374,2273,4409,53153,28877,7,9683,586,206,7,713,339,1097,4712,1491,1,26,24,59,46,23,0
TCGA-66-2781-01,13605,5855,3700,7391,12209,3677,3180,3136,16857,3680,3833,15923,1450,3387,7271,11966,2296,6717,6450,6533,9805,13661,178,6333,3075,197,4677,1014,3580,16510,4299,2957,15611,363,19237,2269,16367,13131,11760,11781,7316,10971,5543,8859,8185,9460,123,5139,9923,75,586,8999,2665,5140,254,9496,8323,5032,3675,2593,832,4222,8290,407,3503,8027,3377,1882,599,8180,4872,7990,8147,16652,11692,4,9369,761,28,27,91,963,1135,4732,727,25,38,111,92,40,53,2
TCGA-66-2782-01,6704,5420,4635,5710,7182,3726,5463,4046,10947,10014,3623,6322,654,56,2192,5321,3098,4072,4163,3504,3741,11170,570,4395,6632,438,12560,585,4347,10114,8406,2605,13516,437,5500,3288,10949,7158,10058,11215,11457,6985,11020,6678,7945,9548,133,12973,4608,434,748,3471,1941,14442,93,17480,8894,9435,1383,2521,933,3091,15667,489,2731,5885,7693,6440,1056,2121,5588,3069,2474,12171,6982,0,4572,1023,208,7,26,435,814,3998,562,0,56,809,124,11,35,3
TCGA-66-2783-01,3776,1684,2729,5633,3207,2241,3476,2838,7646,5166,2898,3107,359,4163,11001,4818,5937,2469,2689,9950,5993,14515,110,2541,2327,39,7642,474,14527,13294,3964,2437,7946,351,2028,4596,6205,6690,8388,9938,7210,7027,2678,13629,5505,10276,108,3908,3555,75,1063,4398,2298,22060,43,11185,9585,7170,458,1344,930,11402,6067,340,5908,14667,12977,23796,478,6675,13070,2327,11371,22983,17686,1,163,449,139,0,3,390,473,1873,231,5,99,92,44,24,5,1
TCGA-66-2785-01,4893,5049,6401,4184,3255,5581,2776,3109,4179,4310,1874,2294,384,233,2300,4634,1733,2560,2821,1838,4333,7473,187,2964,2811,246,10766,247,8549,5555,3745,1853,13077,572,2946,1856,6913,5337,12641,18377,5173,4426,6338,4759,4321,5690,71,4841,2619,194,5291,2545,2252,4404,42,8628,4109,4081,2399,6404,1757,475,5620,193,3183,2286,381,16530,668,6468,3883,5644,1132,14918,4213,1,722,201,13,6,3,2676,219,6502,155,0,24,197,201,1,87,14
TCGA-66-2786-01,8036,5054,5633,5045,5356,5889,4547,5140,13429,10262,5477,7609,1799,497,3427,10333,1980,9073,6824,6419,4748,7627,171,4116,5564,525,10378,931,13377,12563,5062,5233,17788,552,7764,3375,15646,5796,15558,8555,17286,7824,5046,12727,3220,5153,168,8240,8563,616,4074,3573,7598,3686,424,22911,8171,2983,2057,4833,1339,4839,7648,473,3391,3847,1455,25586,8161,5543,1870,5512,3965,7995,7670,10,6520,2736,233,17,11,1059,2257,16548,8082,25,354,29,8,85,114,8
TCGA-66-2787-01,7342,3209,2265,9826,6136,4362,4133,6548,5781,14100,1980,5099,1601,5242,9096,9561,3729,7002,5467,6936,7402,21536,249,6442,3762,150,3744,322,7694,9153,4603,3886,14681,660,3947,3531,25584,7258,9889,7007,4463,8711,3105,4633,5525,6521,119,2304,4236,73,550,19435,5126,4045,33,13077,5754,9258,1020,1171,1350,4648,5782,683,4603,12413,13657,1666,734,3939,9193,6651,3632,6539,4054,6,9393,969,70,1,67,971,737,2600,228,121,160,206,4,2,7,8
TCGA-66-2788-01,5117,2427,4597,3331,6882,3015,2915,3040,8550,5334,2160,2790,1920,5032,4045,7304,5374,4224,4364,3690,3525,10364,43,3106,3960,263,10960,679,10110,12186,3676,3271,6327,656,8932,2730,10012,3867,7381,8508,6951,5398,3558,14608,2199,2712,234,5258,3275,1241,1237,5582,3178,12024,89,18815,9557,3233,1538,1539,1276,2725,10489,734,3545,6045,1913,4843,1058,5761,18535,3122,7791,36976,19103,15,1912,2443,342,20,725,1187,2355,9997,454,41,45,90,304,50,78,4
TCGA-66-2789-01,4686,3604,3722,4209,7293,3006,3009,2745,8234,6547,3324,5929,813,4306,3134,7268,5280,1727,3002,4905,6181,13951,934,4817,4784,389,10028,1121,10799,8791,6499,4132,5943,414,9416,1463,7326,5372,8619,6946,2963,4874,2237,2714,4914,6135,406,4861,4033,827,2273,7235,4369,5954,385,18046,7476,2248,2971,4944,1698,7859,5202,1436,2884,10803,647,5248,5869,9804,6952,6295,9284,12522,9992,14,8739,2424,297,16,450,791,1630,22058,2740,20,210,102,22,141,52,1
TCGA-66-2790-01,7474,3572,2489,9520,5781,6692,3858,4991,21210,6882,4932,6260,1412,12444,1887,9869,8527,9603,4850,9014,6822,12573,394,13083,5394,408,12715,808,9767,10961,4057,4547,18458,736,5760,3414,11188,7082,11400,16160,12933,5975,4044,5640,5563,4819,388,3307,2858,234,2046,8009,4300,4115,173,12200,3979,1960,1764,3827,1996,4508,29336,744,6481,6955,759,7077,1555,7425,3783,6850,3387,15455,16837,391,9294,1534,252,8,115,1565,1984,11931,785,14,930,339,12,234,51,80
TCGA-66-2791-01,4132,1686,2368,4782,9080,4390,3630,4462,5353,4264,2950,4007,1577,3696,5534,9972,2636,7343,5249,4246,9562,14320,217,4699,4705,213,9373,936,9079,7985,4418,3409,9407,372,4677,3238,8601,9650,9391,10182,4858,8949,5613,3947,5667,9103,108,3924,5115,333,1492,8085,3582,4898,49,17717,12120,5363,1279,1374,995,11290,3955,841,5590,4827,4361,12581,1072,2550,2741,3383,5872,13667,6660,4,981,759,506,7,326,724,1047,3697,324,149,1461,138,3,10,15,162
TCGA-66-2792-01,10555,4803,5922,9378,13219,12615,7516,6765,19206,16128,2668,8241,2121,15759,22062,15711,10747,11773,6632,6237,12686,30614,127,7350,7140,247,8001,641,5276,11148,4349,5911,31111,1207,4407,8434,13014,25218,14890,9572,4948,22615,4119,12704,18539,24171,117,4828,8290,1821,3357,6124,5111,8416,23,19655,8239,3931,1237,1412,948,12678,7235,680,4350,9824,3830,346,480,12008,9062,9157,13802,17628,12844,30,10399,1778,1345,1,946,383,1194,4877,284,14,29,130,40,59,14,25
TCGA-66-2793-01,7440,5172,7638,4928,6419,4059,2900,6095,7823,4949,2608,4606,1569,5260,1793,4428,4609,5195,3205,6530,4845,14265,338,7597,4182,565,8865,948,1957,9480,4815,2285,11607,222,1564,3028,8584,3809,9197,11414,6078,7310,4653,2811,3185,4229,96,2062,4653,130,796,7134,4738,3120,12,5982,3162,2343,1024,1556,1153,2399,1939,130,5513,3667,140,3172,390,6933,3109,8098,2041,4200,2555,16,5305,1237,271,39,2011,1138,448,2131,1054,18,41,16,1,5,471,8
TCGA-66-2794-01,6968,4157,2338,9435,7035,6521,2983,2946,10446,5725,3014,6945,1813,1078,16973,8577,5896,6764,6406,5174,10889,10916,123,6631,5596,318,18395,639,6139,17121,3210,3005,18279,210,2326,3252,8678,13106,14102,14880,6910,13761,4905,11545,6613,8437,53,4711,4757,744,317,5557,1872,2679,64,6082,4469,8781,2406,1550,400,1727,4503,325,2311,4159,17491,3990,761,9796,6249,1307,12002,4341,1661,1,7302,491,744,1,412,370,346,3009,383,1,15,145,1,13,16,3
