Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,AL033397.2,AL033384.1,SFTA1P,AP003119.2,LINC00393,LINC02457,AL355388.1,LINC00355,AC026785.3,SOX2-OT,AC105206.1,LINC01564,AL139385.1,AC083801.2,AC078778.1,LINC00392,PTCSC2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,AL035258.1,HOTAIR,AL354707.1,AC019080.4,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,KDM4A-AS1,MIR130B,AC006238.1,HOTTIP,LINC02012,AL136018.1,LINC00871,PART1,AL391427.1,LINC00470,BCRP3,AC090772.3,UCA1,AC010731.2,LINC02561,AC108002.1,LINC00337,LINC00615,LINC01697,MIR31HG,MIR137HG,AC026336.3,AC005722.2,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,C1orf132,AP003119.1,TM4SF1-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL590666.2,AC124067.2,AL512785.1,MUC2,LINC00173,RNF217-AS1,AL807740.1,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00992,LINC00518,LINC00184,LINC00211,STEAP2-AS1,AC089983.1,LINC01370,WASIR2,AC005722.3,AC097717.1,SAMD12-AS1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,SLC7A11-AS1,LINC00051,H19,AF106564.1,NAV2-AS2,AC004990.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AC121764.1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-85-7843-01,6389,276,55,17,21,625,15,40,946,913,67,98,30,88,495,23,0,0,24,269,0,171,121,10,20,26,53,569,1,0,0,11,66,31,21,171,1,56,0,179,15,9,1,97,64,39,913,54,2,2,17,2,4,5,10,110,152,421,44,8,1,40,117,207,24,2,0,90,19,23,1,47,3,80,0,2,13,3,33,9,113,0,2,61,1023,0,27,8,1,5,19,21,2,334,18,1,1,5,1,9,3,6,16,19,5,49,10,315,58,1,6,2,433,4,0,184,1,0,4,0,3,0,12,0,1,1,2,0,4,0,6,3,0,1,13,0,25,127,7702,0,0,115,3,6,6,10,0,22,0,1,8,14,2,17,1,6,0,1,4,23,3,8,0,3,0,2,0,0,2,3,2,0,3,0,0,7,375,4,0,0,29,3,0,1,1,0,2,0,1,0,0,0,1,0,0,1,0,1,14,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-7844-01,5822,465,302,206,31,226,30,39,462,976,269,83,88,27,13,27,0,0,20,1605,0,304,145,44,21,0,18,667,32,1,34,8,24,65,75,10,2,6,2,241,14,0,6,44,4,19,79,114,395,9,47,4,97,204,34,23,7,105,52,134,4,89,7,1,111,1,89,28,7,48,1,115,82,95,1,4,15,50,40,253,30,2,1,32,405,0,0,10,3,9,9,0,16,355,137,5,0,34,0,33,1,1,105,0,9,8,12,254,341,34,103,0,908,8,0,0,0,0,8,0,7,1,16,9,0,0,0,3,13,0,21,0,0,1,3,0,112,0,150,233,0,153,1,12,16,1,1,0,3,1,4,1,1,0,1,16,1,0,1,26,19,13,5,0,0,2,1,0,0,0,0,0,5,1,0,1,1,1,11,2,0,1,9,2,1,2,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,3
TCGA-85-7950-01,3529,123,497,146,29,39,26,22,597,1056,2,43,22,11,17,386,2,1,11,304,0,0,14,1,29,1,24,372,485,1,208,19,125,23,63,61,1,11,0,161,15,0,0,38,0,42,10,3,145,6,5,1,10,27,11,47,0,4,28,7,8,56,10,3,132,0,21,7,1,446,4,43,0,69,2,2,18,66,36,28,16,0,1,529,62,0,1,6,4,12,5,0,40,268,30,10,0,15,0,28,4,6,2,0,2,7,5,21,290,39,24,5,916,4,0,0,0,2,8,0,5,0,121,7,6,47,2,5,116,1,11,0,0,0,0,0,5,3,79,22,0,12,3,3,2,4,12,6,0,0,3,9,0,0,11,1,0,0,22,22,3,40,1,50,2,13,0,0,0,3,1,0,5,1,1,0,19,26,1,2,5,2,2,0,2,3,5,202,1,0,19,1,7,0,1,0,2,13,55,0,1,0,0,0,1,2,15,1,0,0,2,4,0,1,12,0,131,0,1
TCGA-85-8052-01,3225,409,97,66,4,54,4,11,364,1108,43,366,26,34,413,29,0,11,74,634,0,162,223,51,23,2,15,186,1,1,10,16,114,160,35,34,2,17,2,590,7,0,4,123,34,31,48,24,65,0,60,18,36,249,29,66,17,286,14,8,380,18,4,201,43,0,9,94,14,6,61,140,232,93,0,1,17,13,19,262,115,8,0,50,143,28,4,20,1,11,3,3,17,232,6,18,0,51,0,4,0,2,88,0,3,71,1,142,145,47,44,1,7262,21,0,0,0,0,1,0,6,3,17,2,0,2,2,2,7,0,19,0,0,1,0,0,37,5,928,79,0,262,0,1,16,2,0,1,0,0,2,1,0,0,0,1,1,4,0,78,4,0,1,0,1,4,0,0,0,2,3,4,0,0,0,0,25,0,0,2,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,17,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,7,0,0,0,0,0,0
TCGA-85-8070-01,7000,458,139,17,3,67,1,2,500,1050,154,15,8,115,2,0,0,73,2,554,0,157,18,204,34,0,2,132,2,0,93,0,613,356,3,136,4,1,0,611,18,1,0,83,3,111,71,1336,688,3,48,4,69,918,22,24,623,11,11,0,0,18,7,1,50,0,2,388,3,0,24,84,224,564,0,0,16,12,24,134,159,0,0,114,409,24,29,0,6,8,19,1,53,433,11,13,0,91,0,4,1,61,125,0,1,60,2,85,186,0,5,6,500,9,0,45,0,1,2,0,30,1,4,2,0,0,1,4,0,0,4,0,0,0,1,0,86,0,27,0,0,127,0,18,13,1,2,0,2,0,9,3,1,0,6,1,151,0,0,9,0,1,0,1,0,2,0,0,1,2,0,0,0,2,2,4,1546,1,0,1,0,0,4,0,0,2,0,0,0,0,0,1,1,6,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,16
TCGA-85-8071-01,2116,61,216,61,22,293,3,34,433,490,135,41,6,54,6,3,3,1,8,139,0,102,8,10,26,0,89,52,6,1,167,105,47,11,15,298,3,0,0,144,2,2,1,28,124,97,446,51,1,0,68,3,20,11,2,1,1,93,32,12,41,98,0,10,13,0,1,25,11,12,0,23,10,8,0,11,1,2,11,60,117,1,543,9,432,0,1,2,2,2,4,0,3,145,7,0,1,0,8,4,0,4,12,175,10,43,4,41,23,1,163,3,199,3,0,111,0,1,0,0,0,0,1,15,1,0,0,3,1,0,1,0,0,56,3,0,32,0,22158,0,0,188,1,43,1,2,0,2,3,1,4,1,1,0,1,1,0,13,0,45,0,0,0,0,3,8,0,0,2,0,0,22,0,0,0,4,21,2,0,1,0,2,0,0,0,1,0,0,0,1,5,0,0,8,0,0,3,4,1,0,1,3,0,0,8,0,0,0,0,1,0,2,1,0,0,0,1,0,0
TCGA-85-8276-01,1203,218,172,63,10,21,11,14,600,524,21,84,37,8,1557,9,1,92,0,1637,0,35,88,4,40,5,7,356,1,1,118,9,36,11,54,108,4,28,6,269,13,3,6,51,1,20,0,9,5,3,3,2,7,102,20,14,7,1,12,0,389,7,89,0,63,2,1,0,13,2,116,77,0,65,1,0,23,3,11,6,17,0,0,18,60,94,0,10,7,10,9,11,1,107,11,26,0,42,0,0,2,1,1,0,4,0,9,19,326,19,21,0,5116,7,0,2,0,0,0,0,5,0,0,6,0,1,0,0,3,0,20,1,2,1,1,0,2,0,644,31,1,0,0,131,12,1,1,2,2,2,2,5,0,0,1,3,0,0,1,44,9,4,2,0,0,6,0,0,0,0,2,1,6,17,0,2,0,1,1,1,0,0,1,1,0,1,1,1,3,0,9,2,0,0,2,1,0,0,3,0,1,0,1,0,0,1,11,0,0,0,0,12,3,0,0,1,0,0,0
TCGA-85-8288-01,9094,93,158,184,35,48,14,8,104,362,21,271,44,27,21,29,0,0,67,123,1,32,33,2,21,0,2,639,252,0,52,360,20,31,20,43,2,23,2,83,11,3,7,237,0,37,31,15,9,1,7,1,0,2,21,7,0,3,19,4,1,4,3,0,49,3,24,0,0,31,6,97,5,28,1,2,62,4,14,7,22,0,5,123,70,0,0,2,6,4,3,3,0,77,16,201,0,25,0,6,3,8,3,0,13,0,0,17,335,0,86,1,958,0,0,0,3,0,0,0,4,3,29,3,0,2,0,1,163,2,15,0,0,0,0,0,2,33,238,0,4,0,1,2,0,5,4,7,3,3,1,8,0,1,3,0,1,0,0,6,9,9,0,1,0,2,0,0,0,0,0,0,8,1,0,2,2,27,0,1,7,0,2,0,2,0,6,0,2,0,3,0,2,0,0,1,2,3,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,19,0,41,0,0
TCGA-85-8350-01,3508,301,149,138,37,307,18,0,639,524,39,58,170,48,5,14,4,159,22,362,0,13,52,56,81,2,4,908,51,3,34,374,119,70,55,80,3,27,0,105,3,6,14,35,5,12,24,9,261,5,20,64,18,7,42,19,6,9,39,84,29,51,5,1,299,0,25,3,16,167,0,126,2,16,3,0,38,5,136,46,14,1,147,88,41,0,5,2,16,31,7,11,5,79,11,205,1,48,1,4,1,0,2,1,31,0,5,26,11,62,180,3,831,18,1,3,1,6,35,0,6,26,4,16,0,41,1,0,30,4,40,1,3,2,69,0,2,9,982,21,0,18,5,2,31,0,1,0,1,1,11,2,1,0,6,24,0,16,7,11,43,5,2,35,0,3,0,1,3,6,78,5,1,1,3,3,0,2,11,0,0,2,4,2,0,0,1,2,10,1,5,0,4,0,17,0,3,0,37,6,0,0,7,0,10,1,1,1,1,0,1,8,6,0,3,0,22,0,0
TCGA-85-8479-01,9772,318,1,153,3,663,3,22,1248,715,38,977,36,20,3,16,2,0,17,43,0,132,202,21,104,1,11,97,30,1,0,0,3,20,0,53,1,107,5,108,3,11,5,53,58,0,31,24,1,9,18,23,2,5,26,41,1,5,227,0,31,34,58,6,15,1,0,24,1,18,4,101,10,144,2,28,7,13,62,145,18,1,1,113,247,0,0,35,3,11,2,25,0,21,2,1,0,0,6,44,4,4,0,0,1,4,8,2,290,1,439,1,250,10,0,0,0,2,3,0,4,13,2,0,2,23,0,1,422,0,0,0,0,0,14,1,3,17,207,1,1,34,4,7,5,4,11,0,0,0,2,18,0,114,0,0,0,1,1,5,0,1,0,0,3,3,0,1,0,0,0,11,0,0,3,0,0,0,16,0,4,1,3,23,2,0,0,0,0,0,0,0,1,0,3,2,1,0,48,0,0,0,3,0,0,0,1,12,1,0,0,0,0,0,2,2,0,1,0
TCGA-85-8481-01,1718,43,73,31,19,23,9,1,330,614,16,21,19,10,2,4,0,29,5,16,0,7,28,1,16,0,13,253,12,0,0,7,23,2,1,25,0,14,0,40,2,0,6,4,0,1,1,3,44,3,4,17,4,9,10,37,0,0,221,96,0,5,4,0,133,0,1,10,0,11,1,43,1,18,0,4,7,2,14,15,3,1,16,5,35,0,0,3,0,2,0,7,1,36,5,4,0,15,0,11,1,0,2,0,7,0,0,9,140,2,23,0,416,3,0,0,0,0,2,0,2,14,0,0,0,1,0,1,21,0,13,0,2,0,2,0,14,2,134,0,0,1,5,3,0,0,0,0,1,0,6,0,1,0,3,0,11,0,1,0,0,15,0,2,0,0,0,2,0,1,0,1,2,0,2,0,0,2,0,0,12,4,0,0,0,0,3,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-85-8584-01,209,1,0,1,5,0,10,0,241,696,269,1,49,32,0,0,11,0,3,10,0,39,116,4,28,0,9,249,0,0,0,83,395,0,19,21,0,2,1,51,5,12,0,17,2,1,0,78,6,3,15,291,0,11,14,31,0,4,1,0,22,1,31,0,82,0,21,32,0,5,1,125,70,68,1,0,26,2,8,77,8,0,109,29,31,0,18,0,0,9,0,8,118,4,0,4,1,6,16,2,0,22,1,0,2,29,2,29,1,24,0,0,1032,8,0,1,0,0,11,0,3,0,42,5,1,0,0,0,30,0,70,6,2,0,91,0,31,0,5458,0,0,41,2,0,20,0,0,0,0,0,1,13,2,2,0,13,0,7,0,1,3,0,4,0,2,1,0,1,2,3,0,1,5,2,1,0,0,7,3,0,0,0,0,2,0,0,0,2,19,1,0,0,2,0,0,25,1,0,0,0,0,0,1,0,1,0,0,55,0,0,1,0,0,0,0,0,0,0,0
TCGA-85-A4CL-01,12827,576,700,150,2,612,10,23,821,930,75,547,13,119,9,39,4,0,6,1224,0,192,71,77,66,0,77,430,26,0,147,52,14,26,82,48,1,14,27,205,6,15,8,420,5,64,30,85,333,13,29,13,25,72,15,18,3,36,1,9,86,124,87,64,460,0,104,14,10,12,0,162,92,300,1,3,11,19,42,6,94,187,5,62,601,14,36,6,6,51,15,196,114,28,1,2,0,130,1,24,1,13,22,2,4,47,8,69,148,9,165,3,3888,16,0,8,0,2,1,0,2,2,6,0,0,0,0,1,341,0,5,0,0,3,0,0,4,0,350,21,1,13,0,3,3,4,1,2,1,1,0,1,0,0,2,1,0,1,0,183,23,1,1,2,4,7,0,2,2,5,7,0,1,1,0,0,0,21,0,8,0,3,1,1,11,0,1,0,5,0,0,4,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0
TCGA-85-A4CN-01,1874,320,127,74,5,214,3,26,363,800,123,75,8,30,74,99,0,12,4,534,0,239,74,74,18,1494,51,183,17,0,62,19,86,14,20,34,3,82,3,145,4,2,5,92,54,17,29,21,3,0,14,4,118,150,36,14,8,11,7,1,13,44,39,15,46,0,4,15,17,57,0,31,31,143,0,0,5,1,40,109,226,2,0,47,253,23,9,16,2,3,12,3,0,172,0,0,0,115,0,3,0,1,8,0,4,55,12,84,312,0,10,5,4225,4,0,17,0,0,0,0,4,7,40,0,1,0,1,13,13,0,5,0,1,12,0,0,56,0,79,22,0,286,2,53,3,0,0,0,2,0,13,0,0,0,1,0,0,1,1,22,5,9,0,0,1,1,1,0,1,16,2,0,2,1,1,3,0,0,6,3,1,2,0,1,0,1,0,1,3,0,1,3,0,0,0,0,13,0,0,0,1,0,1,0,0,0,2,1,0,1,8,4,3,0,0,0,0,1,0
TCGA-85-A4JB-01,5027,136,0,0,4,139,4,3,471,604,69,22,11,19,24,28,0,173,1,63,0,13,36,30,60,1,6,168,18,0,0,84,38,1,5,53,7,287,2,145,8,0,19,55,4,88,55,12,436,1,9,15,23,17,22,14,0,2,165,6,0,6,26,4,142,2,6,14,60,34,5,15,2,6,2,0,9,0,12,0,379,0,21,159,49,0,4,3,2,3,2,0,15,126,4,85,1,16,7,2,1,4,3,0,9,0,9,6,28,1,9,3,302,36,0,1,0,0,10,0,10,0,21,0,0,19,0,0,17,0,13,0,0,4,43,0,6,6,14752,0,0,5,1,0,0,1,4,0,0,0,7,3,0,1,7,1,698,2,0,7,0,1,0,0,1,0,0,0,0,2,0,1,3,17,0,4,0,11,0,0,1,0,6,0,1,1,0,0,1,3,0,0,0,12,0,0,0,0,2,0,6,0,4,1,3,0,0,0,0,0,2,0,0,26,2,0,0,0,0
TCGA-85-A4JC-01,3780,86,95,64,3,444,10,3,227,654,13,46,25,23,1,10,0,177,4,56,0,2,94,48,19,2,0,191,22,0,1,1,204,0,11,27,3,39,0,139,7,4,0,102,0,1,10,3,104,0,9,7,5,4,8,3,2,15,58,53,6,8,28,3,44,0,2,12,0,10,2,92,1,26,1,27,39,4,20,14,115,19,10,38,18,0,4,4,1,13,6,3,7,15,0,31,1,15,1,15,2,3,12,0,7,1,0,10,519,0,291,0,259,20,0,1,0,0,64,0,3,0,2,0,2,10,0,1,334,0,10,9,0,5,398,0,0,6,184,0,0,88,3,5,0,0,0,0,0,0,0,0,1,10,0,0,2,4,0,18,1,3,0,4,0,2,1,1,1,2,0,16,1,0,0,0,0,0,0,2,2,4,0,6,0,0,0,0,2,0,0,0,0,0,2,5,0,0,1,0,0,1,1,9,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0
TCGA-85-A4PA-01,8,23,0,0,26,5,30,0,1,959,10,3,280,3,0,15,7,1,0,12,2,0,7,0,86,0,0,441,0,1,0,1,106,2,0,32,4,0,3,143,9,15,0,44,0,0,9,2,1,16,3,2,8,15,2,7,0,2,2,0,0,0,7,1,204,2,4,1,0,9,1,691,0,1,9,0,8,0,2,8,1,0,1,254,10,0,0,0,6,6,0,12,2,5,5,22,1,1,0,0,5,1,0,0,51,0,39,3,2,93,8,1,3551,7,1,3,0,5,2,0,6,0,3,6,0,3,0,0,10,1,16,2,1,0,7,0,2,0,267,15,0,0,1,7,19,5,0,1,0,1,3,0,3,9,6,22,11,0,1,1,1,3,3,0,2,0,0,2,3,1,6,0,0,0,0,0,0,1,3,1,0,1,0,2,0,0,5,0,0,0,0,0,2,0,0,0,1,0,68,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0
TCGA-85-A4QQ-01,20404,288,571,154,6,304,2,47,9,1092,5,104,4,20,5,53,2,128,0,44,0,32,24,8,47,3,1,89,0,0,0,81,64,27,4,75,1,224,1,139,2,6,0,11,43,0,12,14,177,1,3,33,0,7,8,87,0,1,884,16,8,23,274,0,32,0,0,22,1,5,2,330,5,129,0,24,20,1,20,2,40,1,3,35,57,0,0,10,3,14,8,1,0,8,5,2,1,4,0,29,1,3,4,0,5,0,5,6,115,2,164,1,1363,68,0,0,0,1,29,0,0,78,4,2,0,4,0,2,359,0,30,8,0,0,91,0,1,3,123,1,0,106,1,0,1,1,0,1,2,1,0,9,0,73,2,2,0,11,0,5,0,2,0,1,2,0,0,1,0,0,0,2,0,2,0,2,1,1,0,4,0,22,0,42,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,2,2,3,0,0,12,0,0,0,0,0,0,0,0,1,0,0
TCGA-85-A4QR-01,4527,148,218,90,0,345,2,0,1287,495,436,468,65,56,65,5,0,122,2,291,0,347,17,5,64,212,5,25,5,6,8,36,357,84,47,175,0,3,3,967,13,2,16,743,3,30,1013,56,63,4,0,12,0,8,38,1,5,2,3,3,1,17,284,11,175,0,0,20,6,5,0,35,1,54,0,6,56,8,20,0,272,1,0,45,66,0,270,83,6,3,6,2,1,113,4,1,0,32,2,0,0,19,2,8,14,6,7,59,101,15,15,14,41,3,1,652,1,0,0,0,17,0,14,0,2,3,0,1,0,1,1,0,0,2,1,0,12,9,446,0,0,15,0,1,4,1,0,0,5,3,1,2,0,1,0,14,0,0,5,202,4,0,0,0,6,2,0,0,1,11,0,5,0,0,0,8,4,4,10,3,0,0,5,1,1,0,0,0,0,0,2,1,1,7,0,0,0,0,0,0,15,0,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0
TCGA-85-A50M-01,2125,56,1,0,14,66,23,0,212,290,25,0,835,6,0,0,11,19,1,10,2,5,11,0,8,0,9,902,19,0,0,0,50,0,0,13,1,34,1,77,8,2,0,5,0,1,1,3,1,4,5,10,0,14,3,12,0,0,447,457,1,1,22,1,264,21,8,3,2,10,0,57,0,9,0,2,22,0,18,6,39,0,43,6,17,0,0,0,6,2,0,49,1,87,4,1,1,14,23,5,1,5,5,0,7,0,7,8,18,237,21,0,594,1,0,0,0,0,0,0,2,0,6,1,6,7,1,0,63,2,20,1,0,11,1,0,41,0,54,0,0,8,0,0,77,1,0,0,0,0,8,8,1,5,15,55,1,2,4,4,0,8,0,0,0,1,1,0,0,0,0,0,3,0,0,1,1,2,7,1,0,29,0,3,0,0,7,0,0,1,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-A50Z-01,4960,74,2,19,0,295,7,2,171,522,42,22,40,30,3,6,1,77,61,63,0,25,29,1,20,2,4,152,234,0,0,0,53,6,2,259,3,61,0,127,3,12,3,162,59,0,10,23,33,2,10,2,15,2,28,25,2,1,260,33,0,5,4,5,45,0,0,1,6,136,1,149,2,5,1,4,9,0,23,0,36,0,1,27,92,0,8,3,6,11,0,3,1,68,0,0,0,86,7,11,3,5,13,18,16,0,1,12,236,23,21,0,257,5,0,0,0,3,1,0,2,0,8,6,0,4,1,2,0,1,1,0,0,1,1,0,11,0,156,0,0,3,1,0,12,1,1,1,0,4,2,1,0,34,0,3,0,0,0,3,0,0,2,0,0,2,0,0,0,4,0,11,2,2,0,1,6,20,2,0,1,0,0,0,3,0,0,1,56,0,0,0,0,7,0,0,0,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TCGA-85-A510-01,67,374,2,1,9,4,32,0,6,1391,57,4,209,9,3,3,4,29,6,242,0,4,3,1,105,0,1,248,0,4,0,0,299,2,0,21,1,0,3,137,33,7,0,17,0,16,9,9,2,15,16,0,1,7,3,145,1,1,0,16,0,2,3,1,294,1,21,8,5,0,1,54,0,3,4,0,23,0,13,128,127,0,0,26,38,4,4,0,15,25,0,2,0,1,9,3,1,30,2,13,0,0,3,0,141,0,0,57,2,268,6,0,3469,1,0,0,0,6,1,0,42,9,5,2,0,2,0,2,4,1,10,0,0,1,0,4,6,0,156,11,0,1,2,3,1922,12,5,0,0,0,7,1,0,1,7,37,0,1,0,2,0,2,17,0,0,0,2,2,4,0,0,6,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,5,3,0,5,1,0,2,0,0,2,0,2,1,0,0,0,0,0,1,0
TCGA-85-A511-01,3741,395,184,52,23,133,12,23,652,902,112,83,21,39,3,100,2,14,20,688,3,84,63,19,79,30,64,707,57,1,69,31,99,136,25,106,1,50,4,172,15,1,1,102,9,11,12,60,299,6,10,43,110,65,67,9,3,2,26,15,5,20,4,6,177,2,59,3,6,24,2,61,18,49,1,28,38,7,23,19,35,0,3,139,187,9,3,14,7,6,3,16,12,79,36,15,1,51,2,8,1,10,5,0,10,3,9,30,454,1,37,2,6080,12,0,2,0,0,4,0,7,1,35,3,0,85,0,13,70,0,14,1,0,3,2,1,68,0,160,10,2,41,2,13,0,2,0,3,3,0,14,1,0,5,5,4,1,4,0,17,12,6,0,3,3,8,0,1,0,2,1,1,7,3,1,5,0,4,4,8,0,7,5,1,0,3,1,1,3,0,1,2,4,0,0,0,0,2,1,0,0,0,1,0,5,2,0,0,0,0,1,0,0,0,0,0,4,0,0
TCGA-85-A512-01,2237,929,279,67,4,328,9,41,1172,2115,168,590,8,124,112,76,3,1,1,2099,0,131,97,118,117,751,70,227,28,2,139,188,346,338,23,67,3,458,6,791,21,5,14,264,9,2,86,87,257,21,18,70,31,25,175,12,104,10,20,3,9,78,3,28,411,3,0,10,1,8,5,62,20,30,1,15,33,25,26,9,47,33,0,118,673,98,0,57,10,19,8,7,40,5,11,0,0,74,3,23,0,15,14,0,15,5,30,214,185,5,65,5,3205,50,0,1,0,0,29,0,17,11,108,2,0,12,0,2,3,0,3,1,1,1,3,2,7,6,152,52,0,117,0,6,0,21,4,1,1,0,2,5,0,0,4,0,0,5,1,27,2,1,1,0,5,1,0,0,0,2,0,6,4,33,1,0,0,6,0,11,30,3,0,0,4,0,0,0,0,2,6,1,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,3,0,3,0,1,0,0,0,0
TCGA-85-A513-01,62,8,0,0,26,4,26,0,1,1822,7,0,931,3,0,1,7,0,0,11,1,6,12,1,33,0,2,393,0,6,0,0,22,1,0,16,7,7,6,74,12,26,2,27,2,1,1,12,1,28,5,189,0,4,11,11,0,1,1,60,0,4,7,0,182,3,0,0,0,3,0,280,1,7,3,1,130,0,8,5,4,0,2,56,16,0,0,0,4,12,0,44,0,11,42,3,1,8,0,18,3,0,3,0,19,0,10,23,6,355,9,0,2187,0,1,2,0,51,3,0,24,0,1,18,0,2,0,0,5,0,29,1,2,0,3,0,0,1,54,4,0,1,5,2,404,2,0,0,0,1,0,0,0,0,0,98,1,0,1,0,0,5,3,0,3,0,0,2,1,0,1,3,5,0,0,0,0,3,0,1,0,0,0,2,1,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
TCGA-85-A53L-01,10403,768,416,202,12,54,4,6,1168,969,149,73,129,51,5,45,2,17,9,3047,0,239,114,18,66,0,25,182,210,0,72,23,103,352,8,50,3,51,2,272,7,12,15,8,0,6,26,22,239,5,14,11,21,45,80,9,52,29,11,217,0,3,5,6,649,0,90,30,0,18,12,72,0,117,0,3,7,3,25,2,86,6,6,120,114,0,0,3,7,24,8,10,32,38,14,222,0,143,0,4,4,34,6,0,10,0,18,1,343,23,169,2,598,16,0,0,0,1,6,0,2,5,30,2,0,5,0,7,27,0,32,0,2,3,0,0,10,0,158,0,0,10,1,12,10,1,2,0,5,0,8,1,0,0,5,10,0,0,0,9,1,5,0,0,3,8,0,0,0,2,0,23,12,2,4,3,0,1,3,4,7,3,0,4,1,0,9,1,1,0,0,0,11,0,3,0,2,0,0,0,1,0,1,5,5,0,0,0,0,1,0,0,0,0,1,38,0,1,0
TCGA-85-A5B5-01,7916,892,275,225,7,195,8,56,2018,1686,130,181,36,52,62,352,1,1,0,15909,1,359,74,43,105,1748,52,240,2,0,252,79,54,121,19,24,8,139,12,680,51,8,0,71,108,71,771,226,2,2,37,3,36,143,40,13,3,16,4,3,95,54,653,647,127,0,36,10,103,155,1,112,35,211,5,0,19,2,60,128,94,5,3,528,423,61,0,38,9,37,15,76,0,79,8,1,0,160,0,2,0,12,88,1,3,23,8,144,116,1,194,8,21185,97,0,409,2,0,1,0,35,16,10,2,0,1,0,2,4,0,4,2,0,4,4,0,86,21,473,117,2,84,3,5,7,5,3,3,4,0,6,0,1,0,8,3,0,3,0,17,11,4,1,0,6,1,0,0,0,11,3,2,1,0,0,6,1,8,6,3,0,4,0,0,3,3,0,1,0,0,1,1,0,0,0,0,6,3,1,1,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
