Unnamed: 0,ANLN,CCNB1,ZWINT,PITX1,CDK1,PBK,PSAT1,TK1,GJB6,RFC4,WDR72,FAM83F,FAM83D,KPNA2,HOXC13,UBE2S,ATAD2,HOXA10,OTX1,IQANK1,PRKCE,DAPL1,AK4,RPL39L,ARNTL2,HECW2,TGFBR2,GBP6,FBXO45,MELTF,CAT,XXYLT1,PTPRZ1,BMP7,NPM3,TTLL12,POLR2H,ALG3,PREX2,PPP1R14B,SLC1A1,LIMCH1,PDK1,SOX21,GGH,UTRN,SLC16A1,CYBRD1,TMEM100,EIF4EBP1,SIAH2,BCL11A,TSKU,GPD1L,KCTD1,CITED2,PTPRM,EPHB3,YDJC,EGLN3,RECK,TENM4,PIGX,FAM162A,PAX9,SLC7A11,BDH1,LRRK2,FST,SMO,FRMD6,LAMP3,TPD52L1,LGR4,RGMA,SLC1A4,MGLL,SERPINE2,PAX3,IGF2BP2,DDAH1,KCNQ5,LEFTY2,CYP2S1,TBX18,ENPP4,STON2,AKAP12,LPCAT1,ULBP2,PC,ZNF703,FGFBP1,WNT7B,SERTM1,PRDM16,SELE,PROK2,GREM2,HOXA9,ELAVL2,NOS2,GSTA1
TCGA-22-5482-01,5971,3930,3712,3820,3558,2719,13243,4843,18416,6382,7322,7733,2294,7792,115,2750,3853,139,464,6129,532,819,4428,1552,8688,2221,3309,12730,6778,25546,3635,7420,8636,7412,3462,16141,8521,12317,72,8492,157,4122,6579,464,4300,4749,11932,7100,19,13340,9441,1434,14830,543,9666,3453,756,28879,2871,16174,685,3453,8015,9893,1706,13972,5926,221,5842,5066,7888,1891,10281,1181,5200,12412,3325,16165,12,7932,656,541,1,14154,32,101,5070,537,10062,5412,12410,10684,26383,12775,24,453,6,5,19,54,1,29,978
TCGA-22-5483-01,10978,8899,6288,98,9396,4192,22005,6259,20,6381,7809,19603,3515,26815,543,8698,10262,468,625,4418,1566,40,1825,7468,3714,886,6893,224,5091,1004,3386,4243,110,11908,2955,9253,6804,8779,714,8416,216,809,5601,481,36384,18594,7519,8769,72,9466,4680,1071,11553,1179,1229,1426,6491,2684,2498,6152,1090,1966,3662,4234,1342,18029,1820,671,1398,3909,6159,3079,8108,1141,664,18863,3054,5821,0,5442,1361,166,3,1387,455,5885,1862,12778,7774,148,2091,15488,1479,919,3,121,909,12,652,15,36,338,2184
TCGA-22-5485-01,7304,5573,6311,3615,8082,1342,7518,13757,1903,4080,6040,7247,9447,22770,106,9923,5763,203,614,5558,926,5391,6609,1347,7727,639,5369,19496,5288,9976,6533,6872,16527,9990,3002,12047,6418,14889,117,5287,201,3594,2479,3264,3700,9843,8249,5399,291,2615,7776,3551,20790,1214,3596,3329,733,7689,3610,8418,404,4598,5976,9045,1518,15148,3503,2643,2457,9027,5351,6439,12250,3402,7620,4581,3611,29947,0,3544,1418,468,5,27014,3,377,7364,570,14801,214,13132,2734,2648,8017,46,703,47,7,8,6,1,4609,12143
TCGA-22-5489-01,4197,7633,2170,2302,2705,2013,5127,11805,26,4146,3185,1186,3245,13749,196,3975,6932,220,1451,1543,831,12705,1310,3532,7660,1302,8869,605,4198,8140,5357,5255,1025,3852,3124,7281,3774,6920,273,4673,500,2698,5066,182,2451,5892,5851,9591,80,4171,3937,7638,6054,1508,2147,3938,3597,5278,854,3273,1269,1702,2219,4111,1252,344,1187,1272,1916,3107,8146,13559,325,3995,6768,24546,2783,5286,311,505,1531,580,6,3331,192,1334,1847,1580,7041,296,2859,3434,1279,595,4,198,8592,14,62,23,17,446,209
TCGA-22-5491-01,6225,5494,6289,27322,9514,2483,25268,14171,28074,12720,10408,7260,9741,12324,399,5051,5791,509,2130,5380,1193,29826,1376,8504,3325,559,2188,31633,6628,3704,3915,10816,15149,16501,7146,20449,17418,25679,216,8253,361,1177,3103,4159,7637,3423,8663,5452,52,36379,11157,2690,10241,3575,10815,2352,887,10371,3950,757,238,4469,7300,17239,3041,1100,14218,834,5987,2998,11168,4534,12559,5057,5414,12156,17047,2938,4,13557,1416,580,3,35712,990,466,1713,252,1143,2926,3400,10129,21350,9053,14,16,492,5,38,21,13,18330,58854
TCGA-22-5492-01,2579,3725,6682,8150,6421,1157,5831,5917,429,3069,6989,1736,4426,14344,832,4663,8924,376,9864,3744,1301,3591,2809,3098,4636,1425,11304,2677,4420,702,8381,4097,32977,11779,2238,4746,3346,4778,246,3853,1477,3000,3189,1480,3148,6975,20450,12213,1081,2030,3646,8244,11834,2621,7614,4296,1466,6424,2195,16916,521,3359,7687,8523,315,1287,2829,5735,530,4391,9799,11198,3619,6717,3686,25820,19787,26676,67,786,3188,170,8,16565,470,1273,4418,1632,13208,306,1304,7602,300,10640,10,223,92,20,133,125,3,10941,4455
TCGA-22-A5C4-01,5220,3803,4222,3245,4181,885,4938,6111,283,1582,6626,2152,4936,9380,576,2169,4884,1052,1084,3228,977,31916,4051,1592,494,509,5353,4332,4211,197,3119,2964,1652,8814,2296,9485,2718,3087,156,3197,551,8123,7412,4,4552,6206,5541,5130,107,93648,2626,2061,4570,3722,1022,6308,4425,1673,6162,18831,142,14626,3642,9899,437,3299,3275,2076,339,3526,10635,4278,1473,1383,1965,7363,4621,12145,55,222,7241,1313,4,16084,395,1157,4110,772,20810,420,2279,29043,508,4408,18,82,177,7,12,127,1,85,1343
TCGA-33-4532-01,3521,8165,5053,17150,5269,1512,5917,17952,2441,4816,2487,5038,6732,19400,69,4075,5837,269,717,9154,1363,12516,7661,435,3955,241,3145,16063,4040,2454,12307,6720,6323,9681,4926,6120,8496,9615,92,5496,888,1253,8563,2916,5187,1835,7884,3423,86,3668,5198,4661,5184,2467,5380,1977,380,5988,4973,11339,198,1281,5969,15552,2912,6497,7048,2803,5038,3087,4022,4463,14316,1371,16635,16273,1604,5547,31,13019,1146,410,6,8100,1,523,3911,423,9946,119,3845,1699,5815,2947,80,200,51,12,23,6,42,13660,27177
TCGA-33-4533-01,6815,5162,8959,1801,12374,2292,6010,3669,1492,8378,2729,374,2431,11368,1389,2145,3306,1604,616,355,828,38,1987,6969,1679,717,5299,371,6228,5398,3820,9505,314,8412,1513,5082,11566,10211,1811,2536,736,710,2723,2842,4773,3373,12440,9710,7656,2365,5364,1041,4893,1395,2293,1794,2944,24242,846,4739,1263,3458,5047,2594,1117,250,2598,322,1576,3762,7700,4074,4727,4536,1517,4621,1108,8235,1076,13939,2998,230,131,1404,1625,871,1230,5286,3174,963,763,2189,357,1001,733,606,468,237,728,175,694,147,11
TCGA-33-4538-01,7207,5501,3157,5961,8873,2487,12525,4885,5239,1987,9704,8757,8352,11015,118,1936,4138,477,1263,2056,648,3748,1369,1672,15085,427,2291,11916,2073,3580,3367,3174,20153,5827,1893,15438,8462,11069,155,3697,140,857,4164,1366,2859,3652,6057,12752,21,4305,6094,2701,7554,928,3101,1030,467,21625,1339,1597,284,2496,3930,3453,11781,21446,3526,304,3970,7386,5740,9012,5001,1918,10610,8778,1592,4156,11,8649,1044,52,0,5397,1612,537,2538,482,3485,790,5463,3937,11316,6047,14,44,672,24,24,14,2,71,7230
TCGA-33-4547-01,3701,2035,2972,3941,4126,630,3106,7654,11404,3478,5494,2432,1243,7096,306,2715,3277,340,871,3383,1044,3775,1646,1125,3474,514,4665,1037,5047,1336,2937,4262,8094,6593,1914,5657,5667,4960,173,4178,621,819,3298,2100,2864,4387,3351,13115,167,14596,7222,2117,5292,1138,2542,1873,1011,8826,1154,3449,393,6515,7040,6907,457,1227,2296,997,670,2112,1872,2767,5897,1692,3491,10870,1824,10527,77,9113,1667,763,12,9552,584,534,2200,1165,5872,862,1581,7121,4390,5653,3,135,286,31,88,5,45,1916,2501
TCGA-33-4566-01,2512,3734,1230,552,3153,433,944,1813,59,1161,0,535,761,5251,0,894,1971,51,65,838,179,0,764,520,7522,157,1708,1248,1322,257,1843,669,0,7,2169,2114,1692,2684,18,2218,73,3757,458,0,300,610,4206,594,1,588,1534,24,2237,853,144,869,1691,60,464,455,135,47,597,1387,51,1901,557,158,613,74,1314,920,1958,860,28,713,1437,2166,0,592,676,1,0,115,6,57,76,1004,2338,47,448,59,86,637,0,41,5,0,0,4,1,14,6
TCGA-33-4582-01,4425,6320,1820,27707,4842,1155,4884,15003,12451,3117,7766,1779,1838,29320,435,5988,3720,137,633,1200,496,61001,4196,4166,2107,147,1062,7707,5465,2160,6505,5175,4693,6002,2431,7705,4807,6264,17,9590,100,313,5533,1501,8468,947,7786,9109,49,12744,4261,2271,8369,1330,1087,3366,289,1154,5753,26286,305,978,8165,9495,165,936,4224,267,10431,1041,3123,2616,3531,3884,2698,11137,992,9192,16,8396,479,45,5,4352,323,624,2578,130,6381,158,2329,6527,422,3539,33,65,2,1,4,0,4,1980,35233
TCGA-33-4583-01,2293,3834,2481,3707,2978,1394,10400,2906,3207,1133,4123,350,673,4949,183,1588,2228,110,135,1428,177,43,1188,872,2008,73,399,7070,1843,479,941,863,7473,1512,1388,2012,2327,3415,23,2650,47,618,1693,182,1464,1043,1942,1082,1,2309,1802,135,6333,131,1513,187,101,1484,385,1236,184,225,1540,3412,435,2407,1155,261,6349,1782,2081,1072,3008,422,976,4302,135,1394,1,1151,142,89,0,4720,215,69,700,121,1630,204,3732,3260,7140,1194,7,223,50,0,7,6,26,10,325
TCGA-33-4586-01,5017,4490,2381,4644,3507,871,18088,8036,15663,5704,9313,335,1902,17563,860,7760,4880,13,267,3001,799,2887,4864,6619,9134,376,2692,5226,5409,5136,4309,6275,6189,3259,1263,6484,6440,16054,99,5843,223,1030,4244,1503,3012,4935,14201,2963,54,7679,7534,1525,17836,1406,6915,1300,1135,11892,2198,5567,493,1487,10755,10809,1089,9320,2328,1509,1236,9109,4903,2379,12998,3312,2712,9412,1790,11203,16,2331,438,227,3,6850,390,481,2516,685,7664,409,2042,4971,6011,7354,389,286,134,11,15,2,6,126,864
TCGA-33-4587-01,9965,5111,11791,1818,8059,3260,4924,3044,166,8751,4910,6842,5478,14051,402,2066,9275,1,1031,2238,822,42,4261,3096,2071,882,1812,9,5690,13104,4840,3968,7,470,892,12191,7373,5164,73,6744,329,7742,11012,4,3643,11301,5870,1840,1844,6340,5168,7288,3603,685,13242,4772,567,16886,854,16755,877,12635,3634,5580,69,369,2847,533,321,6709,1285,1029,4446,1281,1570,6518,1109,9144,23,4130,4005,5,106,102,3,6551,959,1832,5845,56,1449,5325,189,105,2,11,76,0,1,1,124,230,522
TCGA-33-4589-01,1818,7504,2373,3391,3950,1072,3371,9022,21930,1630,4521,2049,1707,7820,510,1487,1434,73,74,511,161,90,2051,1210,9548,92,1792,5603,2462,1094,2761,1112,3002,418,3582,4023,3972,2355,21,12730,32,415,2594,7,19610,347,9039,1108,9,7627,2837,356,3015,241,908,564,102,2144,1294,4123,366,200,938,9572,374,3060,1177,95,4349,212,5594,1365,5938,732,100,3649,736,31286,0,846,70,96,0,2203,2,194,1413,167,2933,916,3268,295,7857,2296,0,14,75,22,4,2,862,9,33
TCGA-33-6737-01,14273,15026,5075,6583,9038,3444,3270,6475,437,1841,1506,4516,3168,21752,2,9031,8997,753,1915,9954,1048,4,785,800,3439,1329,9863,14,4497,269,4080,812,58,36,2386,9873,5229,9423,2089,13482,229,10740,2762,1636,7369,5851,9430,4566,270,8204,4330,98,36222,2540,863,5140,9075,2420,1190,5789,602,414,1181,5647,583,15885,3318,6351,10632,1148,2835,6277,30165,7551,143,650,10427,2149,0,1598,8411,26,8,372,6,794,1157,32898,20430,128,4576,996,366,4363,8,280,1228,64,41,50,1,202,184
TCGA-33-6738-01,1928,415,2869,921,1438,419,2399,8601,440,1803,1369,1365,2552,12962,339,2889,1553,46,1094,5594,702,1649,2392,2025,3217,323,3798,547,2537,835,2914,1598,2214,690,1344,4749,4090,6626,106,5167,321,4353,2518,1553,4453,3008,1757,3538,207,9737,4625,137,15907,10238,1685,7857,391,3185,1758,20423,182,319,2111,9318,752,9849,778,234,247,6029,534,2787,10453,349,541,1549,1564,1027,3,538,2484,14,16,3615,23,1630,462,2455,13101,412,1202,5008,61,27606,9,315,236,1,7,5,1,574,37889
TCGA-33-A4WN-01,7444,4743,3143,10484,4274,936,7249,10203,21174,4273,2666,4063,2253,17232,143,2176,3076,222,1146,4170,972,20143,2337,2555,3145,194,1609,23126,4240,8931,2350,4360,7138,13797,2250,20394,5339,8717,94,3313,47,1540,3769,1513,2251,6181,5430,1676,31,25595,7954,2466,7413,1244,5306,972,293,12058,1730,7036,311,3271,5438,10044,3730,6694,10045,636,2849,3009,4683,911,8292,2990,3198,5447,4785,5368,15,14026,430,452,2,15942,517,965,1156,332,5560,77,12605,8525,19213,4249,2,363,52,3,5,28,3,86,13989
TCGA-33-A5GW-01,3009,2834,1646,3640,2235,458,1534,3988,19250,1404,5555,3567,1981,8957,190,1610,1995,503,956,4760,617,9047,1422,966,2220,623,1804,7512,2605,1287,3595,3578,4184,12686,1255,10267,3332,8959,123,5046,508,3103,717,1307,6723,2659,3140,2056,53,1586,4037,1496,15431,1104,3557,2729,620,15871,1991,6158,312,3188,4597,10250,626,6980,2155,789,1373,1778,3033,2133,9710,2619,1784,8872,1983,3383,3,1033,482,182,2,11010,614,382,3794,112,2268,607,1977,3451,31825,18182,33,93,142,2,4,31,4,395,23359
TCGA-33-AAS8-01,2305,2709,1872,2504,2285,890,7855,4691,2414,6058,3040,3837,2707,9431,63,4783,1893,365,466,1534,905,6300,1885,2477,7150,193,1262,4748,4903,2796,2866,6248,3451,4862,2022,6944,13188,17565,35,7354,40,3749,1781,3303,935,2260,9054,4107,9,2559,8883,2204,8446,724,4527,945,282,3350,2370,1493,824,2287,6456,3845,414,16177,4951,941,2064,8533,2059,4030,8561,2957,3582,4156,1567,6297,42,9746,541,321,4,8352,981,135,2917,450,9299,172,1933,2885,2442,3043,46,417,13,2,2,173,1,158,9821
TCGA-33-AASB-01,3345,5605,1628,4800,3517,5763,13438,5005,610,2843,1371,1871,1275,11040,711,2692,4476,806,735,5214,721,14,1786,2988,2567,435,2067,83,6044,2374,1985,1797,7,3051,1703,13317,8115,10677,41,11329,185,2826,2124,1177,5429,1106,2923,397,12,9382,9093,424,17675,1373,863,1838,7636,3247,1288,1374,194,61,3972,4904,508,13947,4934,991,458,917,442,5170,5494,1633,125,2591,1509,10493,6,3312,1764,71,2,301,13,1850,415,4593,11702,484,5782,5278,1555,3169,7,380,20,35,754,24,5,42,274
TCGA-33-AASD-01,2770,3041,1692,1489,2367,872,1170,5644,1040,3087,4874,6312,1900,7156,401,3018,4289,617,155,4202,726,3848,3755,1675,5761,211,2223,5349,5151,3909,5772,1467,4065,6507,1285,7849,5404,4259,27,4180,69,3409,7699,6,4784,5020,6531,10268,0,7853,3812,392,21258,555,7744,476,180,6578,2791,8139,180,2043,7200,12677,838,53997,1300,247,894,4663,7688,1973,6844,1063,725,20748,1134,36708,8,2812,225,48,14,7207,1379,82,14619,311,3559,886,16653,2939,6029,8393,333,1573,15,0,14,39,0,24,409
TCGA-33-AASI-01,3404,3021,3834,5322,4595,1063,3073,7849,566,2339,3461,1061,1577,6592,78,2751,3428,534,243,3508,363,205,735,1552,3111,295,2139,821,1832,847,1087,2481,2407,3093,3159,8388,5244,5741,47,10538,262,2140,605,1433,1697,1556,2653,494,9,5774,2209,736,8849,1143,2731,988,2912,2597,2127,233,62,219,3020,2032,534,4645,2072,161,166,1884,3484,1958,959,1638,385,849,442,6978,0,4785,988,17,1,1035,4,55,1258,1306,1452,6,1146,3016,178,9391,0,25,114,1,3,53,4,44,406
TCGA-33-AASJ-01,2651,3705,3499,5198,4218,1863,4763,12365,4275,6652,1954,2891,1838,20080,20,3100,3461,249,953,3032,795,1551,1762,1535,3783,222,689,22593,7620,18244,1417,5121,8459,4316,2339,12637,9131,9248,15,6510,34,860,4592,1197,23861,2601,6583,4328,6,3376,7426,1887,4361,1685,3319,809,91,2117,3439,1049,85,3014,6909,4167,2807,4227,3053,399,3248,2695,6924,4027,2809,1535,3908,3570,591,1287,9,5461,345,399,0,10852,1037,102,2223,98,6681,354,2198,1709,19945,3354,4,20,12,0,0,20,0,1094,6074
TCGA-33-AASL-01,1496,4995,4782,13550,5331,666,6074,6483,4704,3507,1702,264,2385,5785,652,4702,3189,199,664,4550,314,3842,1199,2352,7103,140,397,3454,2637,2978,890,3537,8298,2696,1218,6822,7371,7238,101,7234,97,549,2032,2347,3958,1700,3489,1218,3,4156,5772,1891,2579,1117,3155,241,308,5987,1655,2056,152,468,8422,15246,371,2346,4803,393,1531,4052,3694,4166,3923,1332,2115,3815,4120,1594,25,8924,148,288,0,12023,1276,307,4387,57,1996,172,1484,6882,2737,7595,6,47,41,1,8,45,36,245,90
TCGA-34-2596-01,4335,3935,2592,3074,3205,1265,14865,8813,5860,3207,6482,3530,6393,17371,569,5667,2258,508,848,2369,717,5863,3975,3251,3916,800,4243,8110,3620,11531,3508,6561,3577,1543,1639,8745,4681,10419,195,2169,228,33929,4379,1768,3787,5521,6988,7299,44,4936,7403,2894,6492,1243,7136,1274,1922,14085,2038,1519,421,2496,6341,9327,897,14457,2092,913,3983,16367,2609,7399,3397,3484,9360,28072,4138,9403,51,8713,602,304,10,15267,763,918,4069,2205,6128,183,1092,6919,5080,2623,19,293,266,21,42,10,81,125,1033
TCGA-34-2600-01,1642,1862,2605,31482,2427,236,985,2592,7795,2764,6331,2691,716,3535,507,2122,2199,402,1503,4415,952,4240,592,941,1049,320,1520,6725,5088,1426,2098,9025,4204,5672,925,9224,5444,11684,111,4741,139,545,2162,7562,3408,3502,436,6850,223,2474,10352,8700,3429,2413,3690,5462,1389,11002,2879,7408,223,644,4014,5540,848,50,3962,1459,2313,2951,5606,1382,1333,1715,6951,1371,4387,199,244,13600,379,39,19,3105,740,997,1176,345,4725,296,765,7939,786,13768,8,49,122,25,8,28,27,89,14209
TCGA-34-5234-01,1541,2763,1622,3069,3171,703,2316,1858,14706,2022,3881,2465,943,4140,336,1244,945,255,79,750,871,5929,1032,2331,4728,536,6991,2923,1862,310,9127,1964,3111,1206,4851,2883,5373,2642,283,6522,642,2179,3277,122,5972,1739,1805,14459,1376,4559,1658,470,5404,1677,1310,3362,1173,2458,1803,1888,895,586,1135,6710,568,1416,1922,4654,2082,1087,7118,6803,4781,1507,1267,3400,3087,5309,1,661,1472,146,45,1408,38,1560,928,1437,7674,965,654,655,5636,2376,3,98,730,30,132,14,12,23,1539
TCGA-34-5240-01,3274,4239,4440,2085,7112,1029,5788,7853,2448,15921,7725,6983,4080,13163,1,6850,2371,370,599,1527,334,2332,2434,5103,3513,634,4009,13249,7467,3597,14836,4673,4526,18679,3343,9714,11859,14806,189,1663,391,4605,2174,882,4193,6335,3024,15700,114,4261,10565,1050,6211,1521,4645,1093,2125,6177,1654,2368,871,2193,7818,13134,2075,21681,8783,324,3155,2309,4132,1292,4929,2322,7987,8963,9243,1648,12,14307,1324,63,14,12987,7,353,2798,623,3296,468,1041,3489,11936,5958,39,43,57,6,42,6,4,665,469
TCGA-34-5241-01,1427,3488,3207,10231,7547,1008,1951,5525,11079,3728,11908,2754,1732,5937,203,2408,2886,253,204,1973,516,17134,3196,3418,17126,349,5371,12626,2338,1397,5337,1981,8013,2685,4000,6082,5363,3971,347,4173,722,1738,6853,443,4259,2193,4277,8610,264,12873,4809,534,4776,1162,1412,3228,1179,2833,2311,15619,684,698,5266,8325,1020,554,1611,2043,1225,1165,6897,3481,4403,2220,1502,5113,4608,7433,10,5288,802,109,17,12928,573,1910,3229,1588,5735,929,745,1172,4121,4083,15,48,458,27,24,17,5,2105,2834
TCGA-34-5927-01,8735,4638,4471,5276,3674,963,10275,8991,564,4210,8776,2441,13634,22711,331,2276,6232,172,6111,6184,2473,1000,7291,2003,3658,782,6677,1657,5089,1667,3709,9831,28195,770,2310,15580,5878,9206,314,4684,803,615,8915,11300,1883,11300,7778,5729,52,2768,9065,11358,5943,650,6815,3189,1941,2150,2917,5479,274,4857,3506,8016,1461,2308,1678,2045,16650,3835,6009,2344,8467,30402,1552,7858,978,1363,2706,17390,5990,8412,15,15041,1900,1182,3285,1328,8531,421,1371,18377,4366,8183,1,221,124,4,16,180,478,33562,2432
TCGA-34-5928-01,6770,4693,3621,2132,4213,877,3138,6823,5883,2924,5982,1583,2478,23042,671,4124,7384,434,848,9925,1636,2170,7599,2697,6737,1085,13186,934,5747,4804,4636,6286,14211,4197,3365,5210,5792,9121,568,6857,691,3048,6830,654,12822,7335,13391,11464,202,12297,4306,3873,13809,1143,2017,2341,3126,6169,3111,17243,1832,5229,3780,10019,430,267,1165,926,1375,7806,12489,5421,2041,4886,1898,4941,4441,3632,16,10629,3176,274,146,4681,44,1479,2580,8595,18573,792,1820,10379,203,4346,18,1133,238,85,233,107,75,621,46
TCGA-34-5929-01,6948,4851,3457,13981,4460,2558,8819,13773,66,4042,13193,5920,9191,20843,160,7561,5024,1088,5156,3510,2667,8673,5633,8881,5419,1579,6255,4751,8453,3979,3451,16161,11451,10438,2467,19977,10415,10995,215,10968,236,887,8909,8248,8138,8158,21842,7235,94,11032,13080,19915,6330,895,14641,1396,3338,462,4477,1860,377,996,6681,21763,3953,1222,3802,2148,27963,10027,8269,25446,2532,4554,2238,12813,1593,6737,1008,21410,6200,3092,18,3110,2578,703,3790,1286,16930,672,4086,9406,170,18616,7,266,63,9,127,326,37,12992,121
TCGA-34-7107-01,6153,4891,3624,6895,5756,2691,13898,7630,20978,6719,5700,6270,12149,16546,144,2087,4588,316,3814,2721,683,107,2834,4968,4101,861,3949,9575,7913,26493,2505,14534,3961,5286,2584,16498,7979,20907,208,4357,206,897,1408,1112,2587,4468,6830,13111,52,3229,3797,2254,5333,2315,6507,1299,1294,5981,3121,1167,1145,6209,11969,2940,866,1483,7406,431,4573,6056,9681,4468,3380,1375,13061,11059,5670,3240,62,19832,562,1400,16,23563,111,326,2399,2080,4799,772,1633,12268,8695,3519,2,88,640,1,36,22,216,39,1802
TCGA-34-8454-01,6405,5372,2098,11294,2024,671,3050,7690,5510,3011,3269,3497,2077,10024,181,3282,4394,234,1139,3014,941,1252,4037,1295,6029,701,5405,8885,4181,3316,4022,3566,4046,1957,2073,6471,3066,5311,228,3359,121,1098,1910,393,2246,2708,7274,3621,51,6305,2557,5036,5682,986,3379,3119,1084,4919,1423,6033,485,1567,6882,3488,2208,1412,1120,2299,2564,455,5716,5838,2884,3135,4022,11684,2134,2234,4,188,957,37,19,12434,698,346,2295,1834,7209,176,2591,6149,4804,10919,0,131,1326,28,41,419,27,538,213
TCGA-34-8455-01,2800,1837,2265,3253,2165,198,594,5574,4091,1334,6946,1870,1658,5849,60,1389,2821,99,409,4323,915,1983,1430,768,2817,501,5335,3223,2422,666,3870,3029,11203,4754,1495,6631,2883,4817,170,2984,301,1622,1403,713,1346,2843,5414,2408,508,18324,2851,844,9974,1555,1580,2439,1094,6406,1581,10213,292,3638,2242,2763,1828,2188,298,3073,1100,853,15475,3868,1598,2000,2678,2358,1670,4980,4,4419,891,587,7,9773,9,696,2525,1765,6626,798,1375,4508,5406,10645,1,111,65,4,27,13,0,418,1262
TCGA-34-A5IX-01,10592,4367,1563,1893,1843,771,1899,1832,10174,2345,2389,1691,2299,8552,166,1306,5332,290,233,3134,548,18,1533,554,7337,290,2138,1523,3470,18442,534,2014,7929,159,1348,5952,3626,5245,38,8216,493,342,1441,5,1274,966,5382,581,17,7650,1758,2718,6185,582,1427,4625,404,449,1452,4988,104,1201,1459,5205,102,291,3230,319,236,1220,2641,955,1783,990,862,979,2662,2974,1,1607,491,241,2,1652,482,713,1469,309,5010,1260,682,1094,455,2528,1,37,58,9,5,61,238,47,29
TCGA-37-3783-01,6702,11338,3348,5642,10086,2701,2203,3731,32107,2926,2753,645,2622,15621,211,3605,5074,411,128,1542,423,355,2573,3345,5279,283,3296,5248,3082,967,3295,2564,349,793,5120,4445,7294,4918,148,8796,186,243,2621,19,7222,478,5500,3027,11,2656,4153,2379,2919,550,1987,1122,619,3079,1903,14113,331,211,2013,11368,202,357,1452,705,192,598,6443,3798,7195,406,136,627,886,585,3,236,202,31,13,387,398,575,589,383,1740,1973,851,270,5608,873,0,17,1628,333,1,17,4,6,11
TCGA-37-3792-01,6789,11262,4017,1364,7889,1135,4802,14141,538,4169,59,27,4089,19285,33,5609,3537,439,150,718,803,57,6101,858,5826,606,10167,318,2534,3129,5261,2327,151,71,2144,1481,4943,5047,302,3456,761,2854,2688,21,2703,3489,11989,5216,25,1672,3518,160,3530,1165,314,3552,3608,1125,1086,345,1282,65,2091,2080,82,2769,1524,775,691,1146,2820,10160,1030,1759,167,1996,3620,496,2,4150,2139,117,0,881,35,2947,82,898,14330,721,988,487,331,779,0,58,998,174,2,76,4,22,13
TCGA-37-4130-01,1821,6927,3282,775,6915,2384,4610,2740,242,2309,8880,55,1884,4748,151,1235,1241,56,129,50,179,31,3496,1884,728,137,2740,32,691,367,4846,758,4,27,5556,971,4623,1983,442,4213,41,116,3476,4,29087,1296,7057,1495,44,3847,4687,120,430,279,69,1784,321,308,1075,490,197,59,585,4115,4,468,2033,1250,4147,1400,526,891,51,3703,70,1132,1149,2401,3,2169,2084,20,9,249,4,544,101,439,2544,16,945,1490,19,4,0,34,45,22,173,17,0,8,15489
TCGA-37-4133-01,1665,4698,3932,992,7614,2222,5872,8386,1016,6856,6123,635,1694,9622,2,2207,3608,140,579,4063,1190,4400,2890,8524,5746,180,2162,2587,2784,2621,10546,3065,9418,230,4671,3383,11316,10630,54,5625,211,2630,5080,1711,5855,732,3170,3382,72,9028,5008,934,7563,2934,1426,2534,256,2393,3356,42369,227,1006,3237,24497,1042,4366,2339,383,264,2200,1792,1925,14594,2856,1084,4588,417,2289,2,106,715,8,6,7856,352,671,919,201,2517,224,597,261,1370,3253,60,27,82,8,4,54,3,144,47329
TCGA-37-4135-01,749,13069,3068,920,6200,957,6574,18926,203,6692,3733,2420,1635,7973,277,5258,1512,17,72,549,347,124,2918,8810,922,146,841,80,1479,4076,4926,1572,105,47,4050,1682,12060,4504,16,6064,233,1211,9549,38,5184,492,3087,3896,929,3929,2398,887,6589,666,6390,3950,211,4738,10218,13030,257,178,1232,12315,42,433,3274,605,146,2537,844,412,9745,1100,676,1635,342,6196,3,957,529,82,109,244,1,2145,243,104,1621,784,856,68,82,151,0,17,16,10,4,2,33,50,1904
TCGA-37-5819-01,3281,10734,7576,2549,3913,2898,4986,15576,46,4945,2475,3313,3567,30994,27,13678,5756,20,131,2177,207,43,2574,691,468,568,4370,22,3847,1340,4242,833,57,17,1115,7572,12433,10189,102,16996,68,5167,2316,131,2927,2798,2310,2325,80,5592,4046,425,9571,1279,709,1597,2436,5071,5284,1677,478,315,2202,8663,935,3570,6320,127,180,319,724,1398,3020,2768,1067,3124,1264,1664,11,1357,2738,162,11,1713,255,954,1902,645,40487,56,3006,6881,7,18,4,1788,118,3,29,65,133,34,123
