Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,AC010168.1,POU6F2-AS2,ADAMTS9-AS2,G2E3-AS1,AC011374.1,MIR2052HG,ADAMTS9-AS1,AL513123.1,SOX21-AS1,C5orf66-AS1,PVT1,SFTA1P,LINC00393,AL355388.1,LINC00355,AC010280.1,SOX2-OT,AC105206.1,LINC00640,AL139385.1,AC078778.1,LINC00392,AC234772.2,MAGI2-AS3,NAALADL2-AS2,GHET1,AP000438.1,HOTAIR,AC008406.3,LSAMP-AS1,C10orf91,MED4-AS1,LINC01901,LINC00520,AC093510.2,AP001360.2,MIR130B,AC108676.1,AC084816.1,AC006238.1,HOTTIP,PKP4-AS1,LINC02012,AL590644.1,PART1,LINC00470,BCRP3,UCA1,AL079303.2,AC044839.1,AC092142.1,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,AL122058.1,LINC00163,LINC00461,AC021683.3,AP002478.1,AC112484.4,KCNH1-IT1,GDNF-AS1,AP003063.1,LINC01992,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL121761.2,AC069120.1,MUC2,LINC00173,AC061975.6,MLIP-IT1,AL034397.3,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00518,LINC02031,LINC00184,LINC00211,STEAP2-AS1,AC068305.3,WASIR2,AC097717.1,CERS3-AS1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,B3GALT5-AS1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AC004990.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC008109.1,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,AC024475.4,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-85-A513-01,62,8,0,1,0,26,0,4,2,26,0,1,0,1822,931,0,7,0,0,11,1,7,12,33,0,9,393,0,15,6,0,0,0,16,7,0,7,6,0,12,4,3,26,2,10,27,0,1,1,28,189,4,1,0,11,1,60,7,0,182,4,3,0,1,0,33,0,3,1,0,0,280,3,1,130,0,8,4,8,2,56,0,0,226,4,12,0,44,0,11,42,3,1,0,0,18,3,0,8,19,10,19,6,355,9,0,2187,0,1,2,0,51,3,4,0,24,0,1,18,0,2,0,0,5,0,29,1,2,0,3,0,1,54,0,1,5,2,404,2,0,0,0,1,0,0,0,0,0,98,1,0,1,0,0,0,5,3,0,3,0,0,0,2,1,0,1,3,5,0,0,0,3,0,1,0,0,0,2,1,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
TCGA-85-A53L-01,10403,768,416,4,202,12,56,54,100,4,6,1168,7,969,129,5,2,17,95,3047,0,38,114,66,0,46,182,210,11,0,23,6,8,50,3,40,51,2,4,7,3,11,12,15,107,8,9,26,239,5,11,2,0,175,9,11,217,5,6,649,10,0,90,13,30,46,0,18,14,0,12,72,0,3,7,3,25,4,131,6,120,0,3,79,7,24,8,10,32,38,14,222,0,0,73,4,4,34,11,10,18,42,343,23,169,2,598,16,0,0,0,1,6,19,0,2,5,30,2,0,5,0,7,27,0,32,0,2,3,0,0,0,158,0,10,1,12,10,1,2,0,5,0,8,1,0,0,5,10,0,0,0,121,9,1,5,0,0,3,8,0,0,0,0,2,0,23,12,2,4,3,1,3,4,7,3,0,4,1,0,9,1,1,0,0,0,11,0,3,0,2,0,0,0,1,0,1,5,5,0,0,0,0,1,0,0,0,0,1,38,0,1,0
TCGA-85-A5B5-01,7916,892,275,68,225,7,155,195,86,8,56,2018,161,1686,36,62,1,1,55,15909,1,161,74,105,1748,195,240,2,64,0,79,6,19,24,8,1,139,12,59,51,1,28,8,0,86,71,21,771,2,2,3,73,39,67,13,4,3,653,647,127,124,0,36,3,10,132,103,155,30,11,1,112,5,0,19,2,60,4,169,3,528,0,38,16,9,37,15,76,0,79,8,1,0,0,2,2,0,12,6,3,8,4,116,1,194,8,21185,97,0,409,2,0,1,85,0,35,16,10,2,0,1,0,2,4,0,4,2,0,4,4,0,21,473,2,84,3,5,7,5,3,3,4,0,6,0,1,0,8,3,0,3,0,2,17,11,4,1,0,6,1,0,3,0,0,11,3,2,1,0,0,6,8,6,3,0,4,0,0,3,3,0,1,0,0,1,1,0,0,0,0,6,3,1,1,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
TCGA-90-6837-01,10366,60,229,64,96,10,75,53,33,5,50,664,307,799,29,33,2,18,3,44,1,110,229,43,5,224,433,37,50,0,0,139,2,30,3,31,389,1,6,10,5,36,17,1,34,149,123,71,318,6,39,142,2,20,65,45,293,105,2,45,0,1,5,4,3,48,1,6,13,0,3,111,5,16,19,0,7,150,1,1,15,0,10,140,0,1,2,25,1,38,10,1,0,20,15,30,3,1,6,5,3,59,167,7,19,2,902,64,0,1,1,0,1,15,0,4,0,13,12,0,10,0,4,208,1,24,1,2,0,0,1,0,441,0,166,0,10,5,0,2,1,1,0,3,8,3,142,0,0,1,1,4,4,29,0,5,2,0,0,0,0,2,1,2,0,3,2,5,0,0,2,27,11,2,1,4,0,3,0,1,4,0,3,0,2,1,0,2,1,0,1,0,4,0,1,0,1,5,7,0,1,1,0,0,0,0,2,0,1,0,1,0,0
TCGA-90-7767-01,3445,81,351,97,38,33,74,18,56,38,9,17,5,419,16,2,1,0,8,149,0,22,8,27,0,17,913,21,37,1,2,1,10,29,1,0,10,0,89,9,6,44,3,0,62,26,0,3,4,14,2,11,2,14,31,18,4,22,3,542,1,89,8,10,1,51,0,244,5,0,55,33,1,2,4,9,25,5,192,0,279,7,1,7,2,4,7,3,0,754,11,5,0,0,0,4,3,5,16,20,4,35,38,18,38,10,609,1,1,22,1,1,0,0,0,2,2,2,1,0,173,1,1,75,1,7,0,1,0,1,0,3,590,1,2,0,1,8,1,9,3,5,0,4,1,0,1,1,0,0,0,2,1,9,18,10,3,3,3,3,2,3,1,4,15,16,1,11,344,0,0,5,0,0,2,2,4,0,18,3,3,19,1,0,0,0,2,1,22,1,0,1,3,0,1,0,3,3,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0
TCGA-90-7769-01,3120,468,162,68,119,6,69,466,44,14,41,418,1,1612,3,54,0,1,23,1139,1,58,101,10,1,60,98,36,108,0,6,6,8,90,0,21,145,7,141,7,2,5,8,2,57,301,1,225,223,0,67,1,1,60,12,10,12,4,89,54,3,2,1,0,62,17,6,14,4,0,5,28,0,2,15,1,82,28,0,2,68,0,11,13,0,7,8,0,8,418,3,0,0,2,63,2,1,5,2,2,3,35,102,0,6,1,206,402,0,20,1,0,0,52,0,3,1,2,0,0,4,0,0,3,0,5,0,1,2,0,0,0,7157,0,78,0,1,1,2,0,1,0,0,5,0,0,1,5,4,0,4,0,3,23,7,1,2,0,0,0,0,0,0,0,4,1,0,2,0,0,2,1,0,3,0,1,0,0,1,1,0,1,0,0,1,3,0,0,0,0,20,0,1,0,2,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0
TCGA-90-A4ED-01,3297,2,74,3,11,52,0,197,121,6,0,3,0,93,71,2,4,290,0,34,2,95,12,63,0,11,1267,1,39,0,526,0,0,18,2,0,31,8,0,7,3,0,2,1,39,50,4,10,11,4,11,0,6,67,6,5,1,448,0,113,5,23,50,29,0,35,0,9,1,9,6,223,1,0,157,7,47,22,50,1,222,2,17,4,11,7,1,0,3,103,24,173,0,1,0,0,0,9,309,61,4,275,0,4,4,7,1352,10,0,546,2,3,0,1195,0,8,74,2,32,3,254,0,3,178,0,33,0,0,3,0,1,1,7729,0,0,2,0,0,0,1,3,1,1,0,1,0,0,0,0,1,3,0,0,0,173,3,0,5,0,0,1,6,0,1,2,2,1,4,67,0,0,1,2,0,0,0,4,0,556,0,0,0,7,0,0,0,37,0,0,0,0,0,0,0,2,0,4,1,2,0,0,11,1,0,6,0,0,0,0,0,0,0,0
TCGA-90-A4EE-01,2859,171,168,72,74,13,1,21,41,20,41,420,3,6636,46,4,1,0,61,170,0,15,5,166,0,19,477,86,41,3,29,3,7,145,2,0,2,4,8,15,4,8,1,4,28,120,0,15,6,5,1,83,0,32,12,0,0,4,1,694,0,3,76,0,15,70,0,48,1,0,3,106,5,0,64,4,55,1,8,0,809,0,1,43,17,15,4,5,15,198,15,52,0,0,10,2,0,10,13,10,1,47,203,39,23,12,4302,16,3,0,4,10,2,6,0,12,2,66,5,3,61,1,9,21,0,10,0,0,0,1,0,1,201,0,3,1,18,18,0,0,1,4,0,2,0,1,0,26,3,0,0,2,3,19,14,9,2,4,5,1,0,3,2,1,2,4,1,3,2,0,1,4,0,2,8,2,3,0,5,3,4,99,0,0,5,0,2,0,0,2,24,0,2,0,0,0,1,1,55,2,0,4,0,3,2,0,0,1,1,0,0,0,0
TCGA-90-A59Q-01,20145,139,4,7,3,9,0,28,3,5,26,196,3,1440,400,0,9,4,0,72,0,8,128,41,0,15,349,3,20,1,366,1,1,19,0,0,62,5,0,6,6,1,10,30,27,24,164,3,8,5,46,4,0,12,44,187,1,10,1,941,2,0,36,3,1,45,0,3,4,1,5,1437,2,34,20,4,7,14,0,150,123,2,6,470,3,14,0,86,51,18,14,3,2,1,4,131,3,4,4,3,8,2,0,6,28,2,2219,156,0,0,1,0,1,30,0,1,4,77,8,0,9,2,0,3,0,102,0,2,0,0,0,0,445,0,2,2,76,0,5,0,0,0,0,0,4,0,1,0,0,2,13,0,2,1,2,4,0,15,1,0,2,0,34,3,1,0,1,9,0,4,0,0,1,0,2,3,1,3,0,1,0,1,0,7,0,0,15,0,0,3,1,0,1,0,0,0,2,0,2,0,0,88,0,0,0,0,0,0,2,2,0,0,0
TCGA-92-8063-01,1561,516,0,38,2,9,67,430,0,7,41,459,3,685,36,3,0,0,3,94,0,34,18,18,9,45,289,5,70,1,3,1,0,25,2,0,6,0,1,11,4,1,3,2,40,49,6,49,1,1,0,10,1,91,67,116,310,3,1,85,7,2,1,2,79,21,0,1,14,4,0,44,1,0,10,8,11,5,0,34,170,3,12,97,2,7,0,1,0,63,10,1,0,0,26,16,0,33,6,6,5,8,1,33,4,1,309,20,0,1,0,0,1,9,0,0,13,1,3,0,1,0,0,12,0,5,0,0,9,0,0,4,101,0,2,0,1,20,3,0,1,0,1,2,0,0,2,1,0,0,9,0,1,0,4,4,2,41,1,1,0,1,0,1,2,0,7,1,0,4,0,0,0,0,0,1,0,5,0,0,0,2,5,0,0,2,5,0,0,1,2,0,0,3,3,0,2,0,0,3,2,85,0,1,0,3,0,0,0,3,0,0,0
TCGA-92-8064-01,1226,190,100,33,151,6,53,170,75,2,21,359,4,753,2,239,0,7,9,335,0,42,23,21,43,32,249,1,16,0,0,7,2,20,1,0,82,0,9,12,26,1,2,1,16,53,1,59,0,5,6,29,23,17,8,65,0,136,2,23,2,0,0,0,29,56,0,8,0,7,4,189,2,7,69,4,21,10,1,3,45,10,12,10,1,2,0,4,0,176,2,1,0,0,135,17,0,1,10,1,1,4,3,4,10,1,1318,4,0,0,0,1,0,5,0,3,0,30,5,0,0,0,0,1,0,18,0,2,0,2,0,0,118,0,54,0,0,0,0,0,0,0,1,4,0,0,0,5,0,0,22,3,0,293,1,2,0,0,2,0,0,0,0,0,8,0,3,5,0,8,0,0,0,4,0,9,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TCGA-92-8065-01,7579,148,373,70,202,6,99,185,63,0,107,639,601,1045,4,2700,2,491,7,88,0,19,254,36,26,82,245,15,49,2,51,138,26,9,0,21,804,2,0,7,18,51,1,17,20,37,31,24,6,3,83,64,0,9,16,1544,0,114,1,23,8,7,34,2,3,19,0,1,2,0,0,162,1,26,32,0,36,273,2,14,28,0,4,30,5,9,3,18,97,28,9,50,0,1,3,26,0,1,25,27,7,81,28,1,33,4,410,32,0,0,1,0,2,83,0,3,2,55,19,0,1,0,2,87,0,16,1,0,1,2,1,0,138,0,79,0,11,0,0,2,2,3,0,4,10,2,122,0,2,0,88,14,0,9,0,4,0,0,0,7,1,2,3,1,1,5,1,0,0,0,0,8,3,1,3,1,0,0,0,1,2,0,64,1,12,0,0,13,3,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0
TCGA-94-7033-01,4218,143,174,88,113,8,273,1725,57,3,5,1139,197,2597,105,4,1,302,47,275,0,68,259,39,0,165,118,37,54,3,5,24,152,168,6,20,101,0,50,7,16,2,5,25,183,37,132,181,374,5,85,236,3,65,53,302,19,8,0,358,63,0,9,22,62,100,0,5,2,1,11,173,6,8,2,1,60,80,15,1,14,3,8,60,1,29,6,34,30,4,25,105,0,36,215,57,1,6,7,4,33,27,39,45,138,0,218,65,2,0,0,5,11,2,0,5,1,31,7,0,2,1,3,73,0,14,0,0,1,67,0,0,604,0,55,0,156,34,11,4,0,1,2,14,2,0,13,2,44,0,3,9,1,55,0,2,0,0,1,1,0,10,0,0,2,0,32,0,2,2,0,0,1,2,13,0,3,3,2,2,0,0,0,7,0,0,6,11,0,4,0,1,0,0,0,0,9,2,9,0,0,3,0,5,0,0,0,0,0,1,19,0,0
TCGA-94-7557-01,11749,187,371,84,178,4,103,44,118,11,24,3,24,3182,47,58,3,28,3,86,0,40,78,41,0,109,440,4,44,6,1095,5,4,45,1,59,15,2,16,6,8,0,2,3,263,18,17,252,12,13,90,16,29,159,37,2,0,75,1,59,4,0,32,1,65,160,1,113,22,8,4,502,1,0,39,2,20,8,35,25,12,0,16,25,6,5,9,0,16,190,114,15,0,0,1,11,0,0,5,28,20,72,739,14,143,2,3026,28,0,0,1,0,1,9,0,5,1,4,8,0,9,1,6,43,1,8,0,0,6,27,0,0,175,4,194,2,5,7,0,0,4,4,1,1,1,1,3,0,0,1,26,1,1,12,53,25,3,3,0,6,0,2,0,2,1,0,9,0,9,1,1,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,6,1,3,1,0,0,5,1,1,0,3,1,0,0,0,1,0,1,0,0,0,0,1,6,1,0,1
TCGA-94-7943-01,2418,114,124,2,207,15,18,14,14,7,34,351,1,2415,212,1,44,20,15,117,0,8,271,20,0,33,220,1,64,7,38,2,7,195,1,1,1,6,1,10,61,1,6,2,65,35,6,372,3,7,154,4,2,191,36,0,0,12,1,166,13,1,14,10,77,137,7,5,14,0,1,213,5,0,36,1,31,8,87,81,40,17,3,41,2,10,16,25,0,917,42,18,0,1,2,12,1,0,26,7,6,5,38,61,26,0,895,27,0,1,0,5,5,110,0,12,4,0,2,0,6,2,4,5,0,13,2,0,44,1,1,2,12059,0,51,0,12,24,1,4,1,1,1,1,0,0,2,2,7,1,22,1,0,4,20,5,0,0,0,3,0,1,19,1,0,1,4,2,0,1,1,5,0,2,1,0,0,0,40,0,3,1,4,0,0,0,5,1,287,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,19,0,0,0,5
TCGA-94-8035-01,6602,70,208,91,220,2,135,399,68,9,27,1402,58,329,132,67,0,199,31,325,0,63,53,13,3,69,341,139,60,2,0,6,136,40,2,20,136,4,28,10,6,95,0,4,53,106,8,324,418,0,69,137,1,15,27,56,28,63,4,27,6,0,3,105,8,31,20,38,33,99,3,22,0,7,7,7,27,172,6,6,2,0,8,50,1,5,10,0,33,24,68,8,0,1,66,3,2,6,16,12,4,68,108,52,42,2,46,22,0,0,1,1,24,11,0,0,0,35,0,1,1,0,2,12,0,3,5,0,2,40,0,0,108,0,119,0,13,20,2,87,1,1,0,6,3,0,0,0,18,211,3,3,10,144,0,1,0,1,0,2,0,1,3,0,0,0,2,1,0,1,1,2,4,4,0,0,2,2,1,1,1,1,1,0,1,0,0,0,1,0,0,2,1,8,0,1,0,3,1,1,0,3,1,0,0,0,0,0,0,4,2,1,0
TCGA-94-8490-01,3458,672,306,68,105,2,206,332,62,3,30,1194,5,927,8,34,0,1,43,776,0,121,210,39,4,94,67,43,22,0,67,14,20,233,2,27,2301,2,60,3,371,10,4,16,166,343,8,63,137,4,313,2,13,84,15,0,0,11,35,371,12,1,0,2,5,111,40,28,31,48,3,34,1,15,14,1,61,61,3,3,53,7,43,10,3,21,12,9,0,57,7,0,0,3,7,6,0,4,23,18,13,32,343,0,7,2,292,12,0,0,1,0,1,100,0,4,45,4,2,0,2,0,2,2,0,7,0,0,0,0,0,14,43,0,38,0,1,2,2,1,1,0,2,2,9,0,0,1,0,0,3,0,0,14,4,0,0,2,1,5,0,0,0,2,4,0,1,2,7,0,1,11,3,1,15,0,0,0,13,0,0,0,3,0,1,0,1,0,1,0,0,0,7,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-94-8491-01,5567,80,234,27,20,1,53,378,82,4,9,103,42,1399,114,8,3,0,0,47,1,29,18,40,386,128,186,15,21,2,3,12,1,85,0,53,82,2,4,9,2,7,6,1,7,7,1,52,3,3,6,212,0,92,9,10,22,2,0,108,0,3,0,2,3,12,2,71,3,0,0,845,1,19,5,7,23,8,0,5,44,1,2,55,2,3,5,14,0,8,13,1,0,1,8,22,0,12,0,13,6,1,582,26,17,2,450,9,1,3,0,0,2,0,0,9,2,22,12,0,3,0,1,4,0,17,0,0,0,6,0,1,20,0,18,0,16,28,1,4,0,3,0,4,0,2,1,2,33,0,11,2,1,1,4,0,1,4,1,0,0,1,1,1,1,1,37,2,2,0,0,2,36,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
TCGA-94-A4VJ-01,6921,299,237,47,81,6,94,138,42,4,23,143,25,1812,9,1,0,2,3,33,0,24,54,24,681,21,188,14,19,0,32,3,13,27,1,13,31,0,0,4,742,1,5,3,36,12,3,13,95,4,56,23,3,44,16,598,2,8,0,586,20,0,0,0,7,15,0,33,4,1,1,153,2,17,37,5,19,5,14,7,15,0,1,72,3,5,3,7,0,52,14,20,0,1,0,22,1,0,6,43,2,69,570,0,54,5,479,14,0,0,0,0,5,17,0,1,8,4,6,0,3,0,1,60,0,11,0,1,1,14,0,3,314,0,12,0,3,7,1,0,0,2,0,1,1,0,0,0,0,0,3,0,27,2,0,2,0,0,0,0,1,4,2,1,5,0,2,2,0,0,2,3,0,0,1,0,3,2,0,2,0,0,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,5,3,0,0,0,0
TCGA-94-A5I4-01,3070,187,145,100,82,6,28,772,78,2,34,874,11,926,184,284,0,0,27,631,0,98,49,52,5,129,143,25,171,1,18,65,0,8,1,24,449,2,199,15,262,228,6,13,121,86,19,132,1,2,6,12,0,25,25,6,0,2,13,194,30,0,3,13,4,48,2,6,24,21,2,41,1,3,1,1,22,4,11,6,65,2,2,92,9,2,4,0,0,66,5,1,0,0,6,1,1,18,8,27,9,81,1,69,7,1,725,9,0,4,0,0,5,20,0,5,0,1,1,1,6,0,6,3,0,2,1,0,2,13,0,0,2709,0,107,4,9,17,3,0,1,2,1,7,5,0,0,32,34,0,1,1,0,7,40,4,1,0,1,2,0,3,0,0,2,0,6,2,1,2,1,3,0,0,1,0,1,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,2,0,0,0,0,1
TCGA-94-A5I6-01,2472,666,491,60,119,11,84,226,50,5,21,519,13,771,19,145,0,147,21,2445,0,13,62,25,67,77,233,12,57,1,18,8,18,91,0,47,9,0,0,10,5,8,3,6,114,145,5,40,242,4,8,31,80,34,36,15,2,25,8,44,14,0,62,9,25,32,6,8,7,16,568,111,2,0,24,14,85,10,66,1794,85,2,6,36,8,19,4,3,19,641,5,40,0,2,3,10,1,5,6,25,10,14,173,9,38,2,12469,26,0,11,0,1,3,176,0,6,28,12,3,0,4,0,0,12,0,1,0,0,0,0,0,2,69,0,117,0,4,7,1,0,0,5,1,5,2,0,0,4,0,497,16,1,2,15,10,3,1,42,1,5,0,1,0,0,1,8,1,0,2,0,2,0,2,1,0,2,2,0,0,2,1,4,1,0,0,0,0,0,4,0,7,0,0,0,2,0,0,0,1,0,0,0,0,15,0,0,0,5,0,0,0,0,0
TCGA-96-7544-01,8831,596,276,95,480,23,191,572,222,32,47,2045,144,372,11,195,2,96,243,258,0,261,42,27,15,92,902,54,187,0,1,25,83,41,0,286,27,9,56,5,616,157,6,1,876,163,30,1126,223,1,3,72,1,170,39,8,0,119,9,54,60,1,0,175,11,33,4,14,273,4,6,48,1,15,1,0,30,1200,58,25,15,0,7,68,1,8,12,0,89,179,15,8,0,0,263,6,2,11,43,7,12,314,4598,16,33,28,431,58,0,113,0,4,0,111,0,8,1,5,2,0,2,1,1,1,0,8,0,1,4,3,0,4,16932,2,104,0,2,3,4,6,10,1,1,3,2,0,1,1,2,0,1,2,4,203,9,7,1,0,0,11,0,2,1,0,1,1,5,2,0,0,0,11,10,7,1,2,3,0,2,5,1,0,0,0,3,0,4,111,0,1,0,4,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,1,1,6,0,1,29
TCGA-96-8169-01,6168,301,89,35,192,12,116,29,85,12,16,154,2,1505,134,2,1,48,10,39,0,83,26,12,0,47,430,16,24,1,20,0,11,65,1,7,3,1,0,4,27,1,0,2,136,36,27,0,322,9,2,17,0,36,6,180,103,5,0,298,7,1,1,1,9,7,1,30,6,0,1,205,2,1,28,1,10,6,5,33,36,1,7,97,7,5,7,5,3,130,14,17,2,1,1,8,1,4,3,3,4,24,544,58,31,0,728,15,0,2,0,0,102,26,0,1,2,7,4,1,3,3,0,5,0,25,2,2,2,497,0,0,285,4,13,11,3,35,2,1,3,1,0,1,0,1,0,0,64,2,0,2,86,2,0,3,0,0,2,2,6,0,0,1,13,0,23,5,0,0,0,0,1,2,0,2,3,0,4,0,0,0,7,0,6,0,2,10,0,2,0,0,8,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
TCGA-96-8170-01,4428,19,402,28,92,30,18,1917,17,31,13,941,416,900,759,10,18,131,19,53,14,139,134,43,0,80,418,0,28,0,33,189,7,59,3,0,28,3,86,19,7,9,4,6,130,439,76,31,148,14,76,28,0,42,16,2,9,3,5,254,88,3,2,5,0,35,4,108,11,1,5,321,1,36,13,0,21,106,3,92,42,0,9,193,3,13,4,12,0,126,15,1,0,4,69,5,2,4,2,9,4,72,38,138,48,1,662,13,1,7,0,3,35,79,0,8,2,18,1,0,5,0,1,20,0,2,6,2,0,148,0,0,9287,0,117,6,12,33,1,28,0,1,0,4,1,3,21,1,62,0,1,8,0,8,1,2,6,0,2,0,2,3,1,0,0,0,18,0,0,0,3,1,7,1,0,1,0,14,0,1,5,0,3,0,0,0,1,0,6,3,0,0,6,1,0,1,0,0,1,0,0,13,0,1,0,0,0,0,0,2,7,0,0
TCGA-96-A4JK-01,2068,631,164,90,128,28,153,282,84,4,26,555,96,1079,1,50,0,0,156,843,3,174,37,27,5,57,190,7,36,0,30,16,66,42,1,20,456,0,292,15,11,68,2,8,35,84,14,22,2,0,37,82,206,20,9,1,0,358,8,151,9,0,10,27,14,43,46,205,270,130,2,62,3,1,57,1,27,2490,15,8,303,6,11,11,10,16,9,0,1,120,12,4,1,1,1,2,0,2,16,1,16,12,356,4,14,1,3657,11,1,55,0,0,16,4,0,2,4,30,1,3,6,1,3,1,0,18,0,0,4,2,0,13,527,0,173,1,0,4,2,0,0,1,0,1,5,0,0,7,0,1,0,0,2,16,5,0,1,90,5,1,0,1,0,1,13,13,5,1,3,2,2,3,32,4,2,1,0,0,2,1,0,0,8,0,0,2,0,0,0,1,31,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-96-A4JL-01,3034,449,2,0,0,11,0,35,0,28,15,549,1,251,33,11,0,0,2,268,0,6,22,34,5,12,331,25,35,0,55,0,4,912,0,0,2,13,22,7,2,2,2,3,35,0,1,22,0,17,1,7,3,7,2,18,0,3,5,293,6,7,18,3,0,56,1,17,3,2,2,110,4,1,10,14,3,3,66,119,298,0,59,80,2,8,1,3,0,147,5,4,0,0,10,3,0,3,14,9,7,1,47,113,50,0,1636,6,0,0,1,3,100,14,0,1,2,6,2,1,15,0,0,75,0,25,18,0,2,565,0,5,393,1,26,4,105,5,5,32,3,0,1,0,0,2,0,0,4,0,0,1,3,0,1,5,1,5,2,0,2,0,1,1,1,0,14,0,68,0,0,0,1,0,6,0,3,0,176,1,2,66,0,0,0,1,10,0,0,9,0,0,1,0,0,2,0,0,3,3,10,1,1,0,0,0,0,0,2,0,0,0,0
TCGA-98-7454-01,2623,1,1,5,4,49,1,23,14,111,16,10,1,694,310,198,6,0,0,10,4,12,134,20,2,3,1387,2,16,2,8,2,0,33,1,0,8,5,0,2,19,1,11,1,19,12,1,3,48,4,458,6,3,7,9,366,0,11,0,300,0,1,0,2,4,16,0,7,0,1,5,205,5,2,1,1,7,4,1,2,19,0,0,149,0,4,1,13,0,28,23,3,1,26,0,14,4,4,7,2,2,52,12,255,7,1,855,12,2,0,1,5,1,4,0,3,0,3,10,4,0,5,0,5,0,48,0,2,0,0,1,0,218,2,1,1,127,50,1,0,0,0,0,1,0,1,2,1,70,1,0,5,2,0,2,10,55,0,0,0,0,0,4,1,0,0,2,6,0,1,1,0,5,1,0,2,0,1,1,0,0,0,3,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,38,0,1,0,0,0,2,2,0,0,0,0
TCGA-98-8022-01,2998,20,137,6,97,4,51,13,83,13,9,4,1,945,504,5,5,73,2,28,0,21,8,23,3,29,243,3,8,0,90,3,15,128,3,38,5,3,2,3,3,12,11,14,28,10,6,13,258,23,267,4,10,49,13,41,1,14,0,184,7,3,3,11,7,182,4,123,1,12,0,340,1,0,43,20,35,9,3,21,53,2,2,4,2,4,3,4,35,15,10,172,1,7,2,5,1,4,2,4,5,27,66,178,22,2,1647,26,0,34,1,0,1,6,0,2,0,12,5,2,4,0,1,4,0,7,0,3,2,2,0,3,341,0,1,3,9,62,0,7,0,1,0,1,1,1,1,4,23,4,1,0,160,3,53,1,2,0,1,2,0,3,0,6,1,2,7,0,3,0,0,0,1,2,0,0,0,0,29,0,0,0,1,2,10,0,2,2,1,0,0,3,46,0,0,1,2,0,0,0,15,1,0,4,0,12,0,0,1,1,0,0,0
