Unnamed: 0,CCNB1,ZWINT,PBK,GRHL3,GJB6,CERS3,KPNA2,HOXC13,ATAD2,HOXA10,RHOV,PRKCE,ALDH3B2,TMPRSS11E,SERPINB13,PGLYRP3,HECW2,FAM83C,C10orf99,TGFBR2,A2ML1,TMEM79,PREX2,SPRR2D,IVL,IL36RN,TMPRSS11A,GSDMC,IL36G,SLC1A1,LIMCH1,CNFN,GRHL1,UTRN,TMPRSS11D,TMEM100,SPRR1A,TSKU,GPD1L,CITED2,S100A7A,PTPRM,CLCA4,RECK,AMTN,SPRR2E,SLC7A11,BDH1,LRRK2,FST,NCCRP1,SPRR2G,KRTDAP,ZNF750,FAM84A,MGLL,SUSD4,RPTN,SERPINB3,PAX3,DDAH1,KCNQ5,HOPX,LEFTY2,TBX18,SPRR2F,ENPP4,DUOX1,SERPINB2,AKAP12,LPCAT1,ULBP2,POF1B,SERTM1,PRDM16,SELE,SCGB3A1,PROK2,GREM2,HOXA9,ELAVL2
TCGA-68-8250-01,2766,2684,567,557,83,710,8619,6,3059,327,818,1162,1255,11,249,9,610,137,55,7227,1219,406,345,86,85,297,15,384,9,1537,5471,117,1046,4274,23,188,118,2392,4035,4899,0,1392,204,374,9231,10,900,1801,3275,1727,312,17,3,652,3723,3252,1438,3,55,32,1909,44,2529,19,4,13,853,2109,137,2403,12191,678,1267,7,157,43,9597,15,35,6,144
TCGA-68-8251-01,4212,2543,1330,1358,776,53,15956,68,4309,533,1107,1439,1043,2430,1194,76,507,33,17,3425,3482,642,99,110,103,1,387,72,7,160,572,86,235,2677,216,37,114,4391,1300,11425,2,2526,89,457,12344,18,444,2788,271,796,87,9,6,1524,2043,3851,3054,0,57,12,720,987,652,5,305,3,2981,621,1905,1429,1947,469,2268,0,19,39,39,12,25,45,82
TCGA-68-A59I-01,1021,1518,313,1562,2824,525,3903,218,2168,484,987,1513,2148,533,13534,63,512,75,572,7455,7846,1252,276,2163,4315,511,958,2298,1070,389,478,420,2846,3408,981,131,2158,3501,1397,3775,21,943,1062,411,12633,433,373,3548,485,1294,1799,48,166,1705,7131,4654,3793,84,6848,78,1996,148,5472,28,61,20,791,1389,197,3316,13393,441,2439,406,128,947,6564,18,62,24,17
TCGA-68-A59J-01,4930,1689,1174,7416,20189,4033,12701,364,3500,326,1365,913,5328,1481,7020,633,928,509,384,4029,1042,1908,188,9165,5463,78,52,2439,25,321,3484,1196,2587,5647,407,374,8178,7893,1461,3270,4115,2374,14,787,7,7713,32291,4363,5306,1767,790,5023,4224,4371,5263,6819,5121,2846,4968,476,1273,107,7274,9,716,23,843,5880,100,925,10143,336,1435,23,873,73,1371,6,13,14,4
TCGA-6A-AB49-01,5010,2940,1151,147,49,45,12899,163,5309,412,1009,477,427,32,422,4,141,6,0,4734,0,748,14,7,3,107,13,3877,13,484,58,84,949,1095,88,1578,0,5496,600,2137,12,2806,41,302,2,0,1767,1887,97,2199,188,0,7,73,203,1070,169,0,269,0,517,97,209,41,593,12,913,2078,11,524,10708,509,5,8,13,6,36,2,1,45,0
TCGA-70-6722-01,7994,5162,630,677,2655,52,18754,1,7027,28,4677,1217,3800,2764,683,19,1078,33,277,11324,10135,1240,301,501,1884,27,15,1970,77,891,1716,42,4679,8855,53,74,104,16335,1780,2938,55,2360,390,659,187,37,700,1771,3215,7568,5523,11,42,1767,9538,9116,542,18,134,1,4486,529,3873,25,23,32,2323,1409,3124,9686,24005,2143,301,0,149,786,87,6,48,1,91
TCGA-70-6723-01,8608,4853,2422,2157,1004,3599,20332,369,9553,290,2138,1348,1109,489,112,188,1185,1782,137,1795,285,1411,100,999,44,367,428,12235,226,57,1684,336,9522,10757,7457,3,788,26158,2431,646,3,347,9,477,15,177,10117,6625,46,3942,139,26,186,2995,3290,356,3110,437,25,83,2665,1472,1347,128,3659,32,40,4850,7,319,6148,412,12,181,2188,73,364,1,3,186,4
TCGA-77-6842-01,2802,3017,646,72,2,55,12750,19,5828,177,375,350,344,5123,5,79,815,21,14,3852,3757,218,185,0,6,3,65,123,5,611,5363,9,711,4589,8,14,0,3146,802,2908,3,3824,391,339,1650,0,479,224,997,746,243,0,0,37,7698,1611,1987,0,3,0,1716,950,1008,1,275,0,1666,1612,4,601,6806,424,1011,2,1440,159,42,81,4,25,0
TCGA-77-6843-01,2861,1199,520,866,2690,375,7097,751,1816,297,902,1121,5300,35,3311,54,403,367,497,2083,1363,1152,235,166,205,32,623,808,9,90,1260,130,2384,9718,576,36,384,14386,1110,981,7,1127,49,261,254,24,15873,3654,317,730,81,2,143,792,6395,2217,1076,18,343,133,605,574,274,2,179,2,318,4664,82,1061,4468,262,2227,66,47,248,198,4,0,254,8
TCGA-77-6844-01,3495,6669,516,6941,1960,4609,12304,204,6463,130,8349,1464,5029,6065,15467,1248,885,4306,7714,3847,20230,2955,224,277,8854,1348,14213,3704,90,758,919,364,3657,5439,5127,296,2296,7909,1430,2645,0,2418,11256,277,683,38,705,3181,1836,2809,31,49,5,4403,30211,5470,16104,3,3619,41,909,785,3835,23,43,14,427,6917,896,1060,4223,480,4411,3,205,83,1299,9,25,115,1
TCGA-77-6845-01,4959,4409,1227,3762,4489,1976,17345,356,3647,336,4556,1644,3459,204,17651,101,468,779,204,3035,421,1075,102,353,216,1036,104,1776,261,334,4461,103,8430,4945,197,101,45,23012,1368,2327,518,2076,137,414,9,157,14441,1462,741,4091,294,73,119,1787,7286,4239,6930,13,1449,5,2638,602,561,23,3,20,448,1517,68,353,5611,217,993,270,100,118,6,1,5,23,8
TCGA-77-7139-01,6298,2978,1318,3578,2775,427,26753,69,6703,440,5171,562,1407,566,9203,630,792,3308,990,2405,3959,1722,216,12107,57,3897,1158,115,2055,43,390,3139,4836,4627,213,25,4923,2301,1894,637,66,757,0,433,0,4068,12422,4854,475,21078,3457,1014,322,6987,11495,735,5662,4996,4701,5,2597,529,837,25,1021,375,448,4183,3398,3464,3042,1937,10601,8,45,422,89,1,0,11,9
TCGA-77-7141-01,3474,3059,1383,2275,629,303,15026,328,7888,499,1470,1620,8251,155,18253,185,695,60,289,5271,1283,1336,601,496,788,78,60,2557,18,177,3891,130,3764,4447,131,109,739,15298,2149,1811,97,2574,98,661,48,115,11989,4604,326,1738,97,10,25,3049,9297,4369,6930,42,1400,40,2552,625,446,2,51,15,2362,3099,133,2195,8392,98,3554,66,234,1241,10317,12,42,13,4
TCGA-77-7142-01,3926,3207,1707,649,3393,3161,14491,587,4741,272,1505,1065,1726,298,5848,132,1605,11,285,7755,6191,880,555,1033,470,276,3013,869,12,718,3660,291,5104,8898,1610,729,413,3454,1998,2957,15,2132,609,733,307,611,282,5665,5050,3683,11,256,234,3618,6836,6565,3485,573,239,25,2195,1767,2617,37,702,245,937,6679,552,1828,14131,903,31171,19,340,22,1111,10,20,14,13
TCGA-77-7335-01,2118,1135,589,2048,1922,2675,4372,458,1197,125,578,281,3147,351,5873,372,634,790,2264,6269,4612,1541,338,753,937,61,4840,436,11,111,1077,1175,1573,4458,10468,105,1220,3145,682,909,1,1279,33,1087,329,302,208,1243,453,7486,848,33,128,1830,5188,5244,2531,302,899,10,1271,242,2267,6,333,9,475,1376,830,1499,1391,363,1852,2,79,84,1765,1,85,6,22
TCGA-77-7338-01,2476,1271,767,1583,34592,3243,8262,596,2399,425,4810,761,6492,2197,24975,3268,753,1012,2387,6599,8202,2806,237,10552,5158,2212,350,1394,4885,136,4215,653,3509,7145,3845,33,5930,9089,1086,2425,4308,1627,1054,646,34619,12959,11215,5475,2766,4183,734,4591,106,5992,11942,4591,4030,2559,8268,0,1239,570,4143,13,1255,857,760,3618,1090,1281,9485,371,310,40,321,413,374,41,61,25,76
TCGA-77-7463-01,4642,3402,1079,2293,13068,4537,16609,230,9933,346,7217,572,2462,2879,2585,479,751,1499,328,2655,8275,720,76,9304,698,1744,10821,1190,2425,224,665,1102,1479,2981,9179,292,6330,10888,2033,2188,598,372,432,208,724,11985,7557,1850,1735,6543,452,75,39,2303,6504,10086,3421,45,1615,0,1095,775,6950,2,1,2471,227,1726,1513,251,4037,203,871,17,92,38,1067,8,5,8,0
TCGA-77-7465-01,4600,3780,1573,149,2345,96,13930,277,7074,614,542,451,343,109,269,43,657,152,5,2975,739,451,152,18,22,7,1455,54,9,199,578,85,1177,3207,167,54,18,4264,1000,3626,0,3404,385,361,15,13,306,2737,870,2104,280,3,3,586,3507,1189,10993,1,193,3,1769,782,1242,1,1332,12,1943,1203,85,435,5219,610,20,0,34,567,119,11,7,90,26
TCGA-77-8007-01,4428,4005,595,17,7,1,13566,0,9969,15,731,974,39,561,0,0,653,1,0,15394,12,783,477,80,486,140,2,3393,2,1780,15964,70,1688,8447,37,27,48,4626,2163,5608,0,3299,0,635,0,1,4390,99,525,446,19,0,5,10,1181,12204,44,0,79,0,9033,2288,12918,0,6,0,1595,100,19,2870,160727,50,118,24,83,9,114,192,20,19,495
TCGA-77-8009-01,5979,2420,2406,2173,6,831,21085,231,8091,690,63,546,160,7067,1192,3,354,3,5,2428,54,1038,51,76,32,8,38,58,55,164,6889,616,338,5789,10,6,39,59422,1185,986,0,983,158,1582,169,4,15239,1882,131,850,1,0,26,51,2309,758,113,4,408,0,254,481,117,0,1625,0,274,2867,73,303,8517,291,28,38,470,21,19,11,174,28,1
TCGA-77-8128-01,3321,3465,985,2130,10870,2566,11278,400,4026,429,1631,452,2315,56,1401,160,880,1322,333,1796,1565,1418,80,240,423,252,1214,322,15,148,487,228,3898,3303,1916,13,1398,6033,1054,652,32,636,20,1224,15,211,2740,2324,403,6601,296,73,2008,1744,9445,2340,4576,55,559,11,1830,927,1546,0,83,48,110,3280,7,1147,4706,953,3956,0,52,19,13,1,234,17,15
TCGA-77-8130-01,1048,1080,145,771,3186,1031,3461,344,1023,61,1061,764,451,488,951,475,269,482,1008,3578,10357,1585,27,7383,6839,462,34,1772,569,91,2978,4106,406,1269,2237,14,1403,3793,242,8258,1392,944,258,1107,4562,4591,425,442,362,5331,1652,5932,5138,568,2178,2403,143,48,253,1,557,119,1355,2,312,213,81,2187,1007,676,4298,1917,182,2,34,16,249,0,33,1,118
TCGA-77-8131-01,3012,881,273,1373,4942,1825,3425,236,1863,13,2572,547,4334,95,821,389,401,400,873,3809,7221,3337,148,21070,16512,2373,84,3047,1520,149,1915,10242,2812,2424,1095,172,5421,2315,546,4702,3896,974,151,315,37,26449,260,1385,922,510,4378,15169,4011,2298,2204,3475,773,84,331,1,573,95,2291,8,8,869,415,3225,203,629,5769,377,184,6,106,76,9588,2,20,9,0
TCGA-77-8133-01,2406,2008,1090,1442,9246,2979,5838,364,3374,244,1890,409,1806,71,3039,169,228,649,796,3238,4512,2099,163,697,715,160,148,402,71,104,481,521,3142,5778,3124,36,2804,2123,1169,822,1,1266,9,436,126,988,649,4414,1204,5156,199,276,412,4241,7701,3758,3036,62,1062,24,668,525,2073,5,64,13,433,3688,406,839,2955,1026,2217,0,62,223,144,5,16,11,4
TCGA-77-8136-01,2392,2634,995,406,965,1191,5592,23,3529,143,1175,341,1310,95,943,172,314,366,188,2797,1228,1541,65,1383,927,243,464,1012,345,327,514,270,1070,2315,1003,27,1966,3571,590,825,77,805,488,365,490,631,248,808,414,937,166,13,7,417,457,1796,116,0,1664,7,1133,69,620,2,799,96,552,2345,47,1063,4821,623,771,32,47,20,152,21,60,23,101
TCGA-77-8138-01,2012,941,111,189,1113,605,3637,280,3246,359,2400,257,709,304,189,24,178,5,6,3130,1209,2094,98,128,375,30,5,703,44,151,460,199,905,2940,4,51,100,7385,649,2860,65,750,75,223,17,18,947,345,1152,443,750,3,3,513,2037,1278,717,5,111,0,1922,162,970,0,77,9,180,1473,81,6262,4224,1849,76,0,117,91,1324,5,20,8,3
TCGA-77-8139-01,2321,2193,428,1451,325,1019,6404,84,2968,355,2802,1149,42,22,3070,5,124,326,10,2240,281,547,51,5,0,310,899,469,49,789,489,44,789,2824,401,24,0,3697,768,511,2,772,283,215,221,1,114,1523,89,13858,110,0,1,557,1027,677,1163,0,675,13,250,1075,453,0,8,1,77,1862,71,1056,3300,622,930,0,9,82,7,4,11,101,568
TCGA-77-8140-01,1453,962,182,2561,6202,2119,3950,98,1843,116,6927,582,745,483,29242,319,122,281,191,1453,5439,929,153,7535,805,911,4379,1293,815,43,220,80,1963,2179,2350,20,1636,2101,622,1324,9,570,173,131,464,127,645,643,770,3208,188,154,4,2034,12633,1890,549,19,75,49,583,2,1512,8,84,1529,553,1755,11835,184,4705,1637,2343,0,45,73,822,2,5,14,0
TCGA-77-8143-01,5039,3342,1465,2768,129,510,13676,157,7484,0,3305,839,1210,2599,6887,330,140,1217,360,1937,3210,848,44,8022,1074,1371,1195,2200,109,1028,327,960,2088,2839,1039,55,5648,2585,2822,2173,78,278,52,61,50,3148,1571,2510,2038,4642,2109,606,22,2054,506,4754,1297,46,225,0,1311,9,1450,0,2,234,128,2899,2390,171,3795,229,36,0,89,8,146,0,3,3,0
TCGA-77-8144-01,10433,3545,1053,1281,9629,2490,19048,248,6202,119,3307,312,700,758,3330,354,236,1100,988,4363,9789,2806,31,35451,34461,2531,136,3696,806,35,100,6059,777,1342,376,0,42169,4686,650,2464,243,321,23,124,7,26873,2561,2347,79,36032,1203,7699,4879,1219,1964,3341,282,3348,297,4,537,408,2554,0,922,107,56,3820,3515,305,4467,1008,2725,3,8,39,25,10,1,20,281
TCGA-77-8145-01,828,660,193,1016,6752,538,3320,163,1370,98,734,457,1544,527,2336,327,215,453,92,2415,2367,1172,52,6367,2740,471,629,1233,471,196,631,1060,1647,1560,2512,23,5747,4913,540,1376,267,897,359,251,830,3102,426,855,235,2676,1773,27,128,1193,3539,2544,1003,170,2957,35,303,687,734,2,211,683,185,1169,181,1952,3275,230,966,50,28,14,30,3,12,47,5
TCGA-77-8146-01,963,917,470,128,307,6,2000,0,1273,77,1540,217,607,23,3540,7,107,1,21,2822,2,434,67,34,53,18,14,171,9,115,634,56,262,1521,0,41,65,10592,1132,1766,1,494,230,105,3,5,5711,384,2176,987,14,0,2,318,1215,1248,1249,0,1664,1,569,37,1217,1,173,7,581,2031,25,3268,5263,100,273,267,89,239,1434,2,10,8,1
TCGA-77-8148-01,2865,1858,866,1439,2703,1019,7227,68,3146,342,1165,584,955,18,638,10,526,1562,35,1597,488,603,62,46,20,55,408,654,12,341,432,187,1231,2456,316,8,76,4043,690,646,0,1220,9,258,2,4,1126,1534,373,6482,63,0,428,2539,5370,2505,2837,0,28,49,1783,718,1241,16,506,1,173,3752,81,1551,1371,317,3173,17,103,31,14,31,39,53,22
TCGA-77-8150-01,737,1236,766,392,930,537,2281,74,1067,111,1127,313,344,104,197,21,176,730,15,623,21,204,13,424,164,278,105,799,212,15,227,153,888,1086,10,34,879,1862,279,515,21,304,3,213,3,161,3712,1667,446,1328,92,0,3,42,1537,752,1472,8,12,0,170,221,281,0,285,9,50,1229,77,139,1884,77,293,2,17,119,132,0,0,7,12
TCGA-77-8153-01,3605,2593,1701,2866,2033,1909,13095,35,3356,173,1310,550,2751,538,5195,103,329,4759,155,831,809,1055,20,4789,2733,414,428,1172,108,281,1014,308,2592,3217,451,6,14019,12965,615,1459,6,171,86,162,453,1560,7198,5035,216,4761,56,20,79,2848,10538,1439,4127,38,650,0,2024,357,1071,1,512,25,31,1743,528,308,7300,536,1887,11,13,52,5,13,0,8,3
TCGA-77-8154-01,1740,2700,428,1140,4031,809,5581,27,2123,2,4719,800,7366,1735,8291,642,508,2519,753,957,1517,1383,101,1379,1135,220,1531,251,159,448,182,306,1156,1236,3497,129,4402,4109,1533,1310,56,617,2427,86,35,355,506,2816,343,3542,196,37,483,1517,9169,734,4768,225,14393,162,395,418,900,3,241,86,170,2082,38,231,3264,760,1767,0,16,103,221,3,9,2,15
TCGA-77-A5FZ-01,725,639,170,21,25,17,2469,1,1117,2,322,1005,102,13,37,8,852,4,8,9833,101,248,599,74,39,16,14,117,39,1385,3074,28,298,6876,22,740,13,1155,1797,4348,7,2910,6,697,1,15,187,410,12345,83,719,0,6,190,231,7243,259,0,30,0,2401,83,5299,32,7,19,1386,3778,47,2035,19260,90,99,4,551,2865,3811,60,43,4,2
TCGA-77-A5G1-01,2966,1142,152,838,2159,1788,4240,711,2078,79,3688,403,5082,2534,3468,49,599,6,5,11962,651,4081,132,1440,7815,66,2,1102,14,206,4564,933,3013,2317,16,155,44,9245,652,3723,562,742,6,408,3,101,382,422,2345,3319,3517,356,114,1408,4253,2310,481,10,2493,3,2199,31,1566,3,2,4,334,2796,34,2219,10554,483,1152,1,123,410,473,11,16,12,1
TCGA-77-A5G3-01,3101,2755,857,5910,8540,4351,14135,420,4660,522,2833,283,2253,1215,12686,492,368,2728,344,1552,3398,3171,51,1679,1965,937,2021,1297,265,104,502,2534,8804,13832,5907,12,5143,6189,1037,1340,16,1088,41,595,19,910,3276,3596,969,14358,3141,112,1884,9423,8704,8620,3919,1076,1152,736,1350,315,1823,6,577,27,381,4159,5121,370,2914,683,6878,1,46,24,35,0,28,30,11
TCGA-77-A5G6-01,3377,3416,666,2363,1864,1306,8352,119,4781,247,4167,357,4614,322,859,663,580,1407,31,1867,4159,1431,53,1181,802,316,2054,472,63,647,855,250,5983,4521,2607,87,1745,2740,992,4959,501,1411,857,210,21,603,253,3575,2106,4084,172,35,104,2605,11324,8930,3336,4,953,301,1070,784,1755,1,87,230,197,1802,318,626,3015,875,3678,6,47,43,1028,5,12,34,293
TCGA-77-A5G7-01,3637,2167,754,983,3525,178,11110,99,2761,90,4297,272,1109,2392,22647,480,208,2069,549,1027,3439,777,69,2609,287,38,6768,292,65,223,368,308,2091,1277,3963,214,9842,1780,977,915,65,538,784,54,4035,2023,478,5818,562,5879,89,529,277,1962,5182,1549,707,24,218,3,238,76,502,2,284,1981,242,2435,3311,152,3651,98,2127,0,24,53,406,1,2,20,2
TCGA-77-A5G8-01,2129,1506,535,2265,30642,1248,5350,187,1806,304,3566,459,1748,203,1534,437,227,1266,1575,809,4479,2200,54,8498,8743,2980,306,1480,3984,773,1048,440,1599,1397,1311,20,10520,3592,545,561,567,503,17,255,23,9214,3215,1373,336,3798,449,2278,1753,3166,2432,2170,2797,99,693,2,222,235,868,1,338,1567,127,2792,42,292,3733,104,364,56,51,85,406,0,13,38,12
TCGA-77-A5GA-01,2077,1748,562,1677,5949,220,6166,31,1745,252,4341,331,1720,207,13565,336,110,33,513,1220,1949,659,85,4712,1293,351,109,1336,1044,50,713,264,908,2034,487,38,3884,5235,760,419,295,228,25,124,13,3743,3802,3864,422,1515,571,79,445,2312,4481,6410,2193,17,1751,0,237,95,607,1,4,352,195,1646,152,209,2593,210,1026,133,77,116,562,4,12,32,0
TCGA-77-A5GB-01,1389,2199,184,909,9207,645,2567,33,1878,9,2042,161,1572,7,1274,348,118,633,171,1083,300,787,18,2525,3975,464,10,1400,1721,35,788,827,580,535,112,12,371,1946,113,334,3225,342,11,90,6,2982,76,1201,135,2103,178,2644,630,1000,1855,1914,239,0,1020,0,114,7,435,1,1,159,50,1548,1752,125,2468,224,48,0,14,11,334,2,4,3,46
TCGA-77-A5GF-01,1488,862,405,1430,1210,317,4561,93,1483,79,866,298,892,466,5832,75,168,13,125,821,182,882,41,275,199,193,35,376,329,58,291,211,1465,2107,183,21,632,2532,584,444,5,400,15,192,6,237,5893,1191,147,1675,108,34,38,2058,4246,726,1726,410,498,4,189,182,327,1,216,8,48,1333,45,373,1130,108,1096,28,50,219,17,2,2,6,1
TCGA-77-A5GH-01,826,859,190,192,366,39,1820,42,2327,134,536,423,378,11,213,91,242,48,22,899,1943,230,91,16,54,34,5,110,14,144,2207,6,328,763,2,2,2,1682,204,1608,0,725,14,102,17,3,229,234,208,264,2580,5,0,212,692,331,1273,0,2,5,343,151,339,1,126,0,282,713,86,179,2403,72,23,0,23,2345,31,0,99,69,84
TCGA-85-6175-01,1811,1072,302,424,6316,894,6953,773,3647,17,1931,1454,2165,873,419,86,1769,211,274,16119,7212,1615,589,163,2579,55,91,1699,15,1999,3495,1568,2545,12410,576,118,1569,10337,1947,4853,44,4981,1520,2448,1324,352,348,1351,5251,11198,2883,75,9849,2856,2471,11034,1428,209,2178,0,3375,237,6763,23,429,2,977,4553,205,8902,20105,521,224,1,657,126,166,14,435,19,26
TCGA-85-6560-01,10353,9018,2378,96,36,1,63170,660,10336,17,393,490,817,3,2,2,1173,1,1,11333,142,488,2017,8,3,9,4,51,2,264,1157,467,277,28922,1,113,8,4589,961,1926,2,3603,1,1274,0,6,6297,1669,826,520,47,4,18,88,204,4220,669,0,0,421,4433,116,764,14,158,0,1749,287,3,5562,33833,53,1017,7,702,1468,77,14,22,8,15
TCGA-85-6798-01,3703,2237,300,3050,14295,1285,12736,36,1987,593,1035,346,338,144,461,419,702,1152,139,1334,397,1732,43,849,1873,47,156,346,67,630,1982,390,2282,2643,347,11,3292,7692,384,1469,10,376,7,682,682,122,9032,3181,114,13561,176,23,3,1074,8959,4198,3595,17,56,3,1702,431,809,1,252,15,38,3243,246,2495,4379,2125,447,24,453,19,3,2,58,15,5
TCGA-85-7696-01,2974,4685,1503,3217,11784,2415,11424,114,6398,732,9685,1436,7875,138,4966,2017,738,831,1270,5284,779,1816,206,102,1009,429,524,779,180,76,1594,303,1972,6176,190,73,536,18978,3940,1255,13,1557,84,826,0,42,5546,4417,942,3088,2984,65,229,7573,10155,3360,18667,183,2062,36,613,239,949,16,827,16,484,3930,76,1323,4673,193,4548,110,931,237,527,3,53,80,37
TCGA-85-7697-01,4804,3557,793,9101,13935,4455,12901,230,3108,761,13616,829,13150,6729,20477,4562,786,8163,4351,6335,7414,5949,400,18561,15593,2056,8511,903,3656,243,1091,3932,5616,5373,26405,114,31191,7830,1897,2866,4194,1677,17003,538,1125,29924,1144,9792,599,5426,4864,1604,7712,7987,6205,4922,1880,2899,14831,121,1343,374,4087,5,220,3969,1099,9795,2098,1238,5191,1406,5588,8,83,743,20497,24,150,42,15
TCGA-85-7698-01,4065,3622,1234,3837,5809,3000,13587,154,5403,270,3757,694,3643,2179,3067,347,1724,804,382,5827,3731,1906,292,3530,5742,1636,524,1128,146,531,2075,2156,3506,8855,5373,81,9164,11727,1704,1901,3,2095,82,1390,500,2058,22232,3673,721,12380,1544,140,1307,5741,9786,4742,6421,1221,608,2,1192,784,4531,9,229,28,367,4297,1385,2178,4916,443,5555,13,194,732,10216,4,104,23,18
TCGA-85-7699-01,7861,4266,3224,430,167,149,19803,438,12935,239,1364,403,1173,127,821,82,1056,30,18,6481,7846,988,233,969,578,72,121,138,35,328,952,591,1983,7665,82,91,408,3151,1127,5452,84,4930,235,1130,174,625,331,2855,646,1184,35,176,338,1400,3887,2029,3964,270,377,4,2091,1074,1122,18,1120,59,571,1648,928,1504,9555,631,337,0,60,2101,56,78,37,50,97
TCGA-85-7710-01,2652,4765,567,2339,12857,1462,10172,1389,3899,647,5250,955,4137,811,24289,152,586,593,640,5656,2862,2710,84,194,4795,13,1089,928,260,53,4927,169,2750,2882,2551,140,144,5629,815,3370,271,3443,4607,204,193,164,585,1565,1156,46,1739,14,35,1471,10218,1437,1707,15,12445,1,628,35,764,0,966,13,580,6033,154,2910,8877,763,929,0,45,77,50,13,22,105,11
TCGA-85-7843-01,9306,4006,1129,5621,5359,4905,23214,445,7352,172,6401,1288,4185,988,4747,187,980,4049,4629,4423,514,896,482,2174,341,1125,14219,2182,1714,1364,604,550,4564,4114,5530,41,11841,8946,11406,4944,7,1894,6470,518,265,1544,3170,6593,410,12530,1248,86,3092,6836,9643,2024,3640,844,25587,173,3131,60,2281,4,89,87,358,1688,2488,1552,4943,2049,5607,6,34,1194,1816,35,20,9,20
TCGA-85-7844-01,2963,2742,695,1008,2642,1770,10977,17,5377,727,2378,899,360,1065,908,45,1174,13,243,8020,108,805,342,98,831,35,1470,753,101,412,8134,131,1122,9252,3561,124,181,15003,1150,2471,579,3239,167,824,2152,0,21670,2219,1670,1189,17,2,0,1048,4172,4667,1037,12,337,7,1153,181,1652,4,456,11,1098,5782,6,2115,11725,608,1059,72,95,344,124,25,98,52,20
TCGA-85-7950-01,2946,1621,666,227,84,153,5729,43,2819,286,2347,689,394,43,27,59,744,46,1,3050,1992,227,77,21,2,53,492,30,69,200,1767,12,229,7764,6,16,47,2704,978,2005,0,2324,298,426,731,0,919,862,545,1806,189,4,1,375,2126,1441,3141,0,0,37,477,1017,405,2,214,6,624,857,46,784,5867,441,2332,0,82,1400,27,5,70,43,18
TCGA-85-8052-01,1526,934,467,1141,223,850,4218,110,2264,228,813,385,959,44,786,366,129,65,103,1370,239,1072,315,375,418,14,127,183,7,97,779,217,1301,2576,80,23,229,6893,397,1350,21,490,26,230,2,101,7997,1653,914,1351,135,23,5,1793,8631,1444,1484,33,34,9,539,154,780,4,149,4,398,3765,44,481,3899,93,742,16,281,55,373,4,9,31,9
TCGA-85-8070-01,1433,1597,284,1716,395,44,6158,13,1388,160,4369,832,1325,334,15,7,81,17,3,821,551,517,23,1467,90,654,105,88,123,489,1464,89,2835,1420,11,37,865,7780,646,864,0,612,142,222,1,4,7478,3507,32,1741,6,28,1,2221,4472,108,3028,0,27,82,1554,254,119,1,12,145,463,2546,0,112,5670,131,1365,9,19,20,4,2,0,128,26
TCGA-85-8071-01,1927,2287,977,1202,1976,2726,4756,68,2214,143,5278,906,1241,5930,936,129,196,5741,286,845,2526,1526,27,36,232,561,1356,898,14,177,263,55,1473,1557,2948,2,522,7822,421,1402,0,458,69,320,444,6,4120,1088,57,3446,29,3,26,2269,3324,1099,957,5,70,100,128,209,2034,1,460,2,178,1685,72,203,2266,177,1598,8,6,33,2416,1,7,18,11
TCGA-85-8276-01,1702,2804,399,1353,3621,1226,5855,110,3931,78,833,349,1314,39,1130,114,455,2683,167,3176,1233,636,132,7387,427,332,67,695,9,166,882,462,982,2783,128,64,2116,2502,382,2217,8,1143,11,694,23,1913,200,2784,586,620,499,1168,256,1859,6202,2912,655,425,33,1,838,216,1106,13,371,1952,372,967,45,883,3314,747,1047,1,80,74,793,22,41,15,1
TCGA-85-8288-01,2289,3393,2186,1003,70,502,9104,200,5031,386,1042,1462,3771,71,1601,176,751,338,18,4180,421,691,187,27,49,7,213,59,17,152,919,133,1301,6790,852,17,7,6416,1032,2499,11,2203,3,994,366,6,197,2818,267,1488,251,4,16,1442,891,1674,2499,21,8,82,2087,333,618,6,282,7,556,443,277,1538,2725,509,1164,0,126,309,11,6,235,35,28
TCGA-85-8350-01,1817,2173,417,1299,2333,135,4874,772,2004,210,2292,1354,3284,120,12445,346,461,479,959,4456,3306,1373,266,780,2432,24,65,242,34,319,1818,310,1694,2268,101,318,1017,4219,956,2652,271,2037,219,454,47,514,195,1427,1186,320,955,50,19,1817,8885,3319,1765,19,4517,35,1090,277,1772,16,409,38,990,3998,264,1422,11106,795,747,20,417,87,4117,13,380,19,47
TCGA-85-8479-01,2930,2192,800,2623,13501,2702,4296,1485,2637,341,10915,371,1693,52,3020,368,220,1858,3822,1725,1957,8257,108,694,3317,66,11,4614,1267,225,2844,705,1229,951,559,8,830,4368,502,770,126,627,63,101,4976,46,574,2223,43,107,25,44,1023,1917,8680,1432,2738,7,843,12,215,115,234,0,19,12,294,6360,82,126,5395,2049,109,18,171,107,53,9,5,10,3
TCGA-85-8481-01,1806,947,254,364,7189,56,4043,107,2174,178,1920,272,393,214,3065,33,173,0,70,5566,335,650,27,887,100,66,35,1474,541,123,629,139,1159,1511,275,8,178,6649,784,1644,5,399,78,291,5182,80,2131,911,117,1519,373,3,9,364,465,1236,200,4,2734,1,872,90,684,0,531,2,161,2625,93,4832,4436,2425,514,0,28,44,4,36,25,10,3
