Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,AC104211.1,ADAMTS9-AS1,LINC01290,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,MIR497HG,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC243960.3,AC093510.2,MIR130B,AC104836.2,AC006238.1,HOTTIP,AC027277.2,AC093599.1,PART1,LINC00470,AC007671.1,LINC00592,BCRP3,UCA1,AC068631.1,AC091806.1,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,HOXB-AS4,LINC00536,C1orf132,AC009974.1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,LINC02126,AC078802.1,AL445471.1,AC092809.2,LINC01361,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,AL162413.1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02265,LINC01297,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC068305.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,LINC01297.1,AC006305.1,MIAT,CCDC26,AC105219.2,UMODL1-AS1,HCG21,AL021395.1,AL357518.1,AC126768.3,AC005162.2,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,OVOL1-AS1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,AC010307.2,PLCH1-AS1,POU6F2-AS1,LINC00460,AL157778.1,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,AL122019.1,AC078906.1,SRGAP3-AS2,FAM138B,LINC00051,H19,AC006450.3,LINC02254,NAV2-AS2,AP003064.2,LINC01765,AC092811.1,NKX2-1-AS1,LINC01513,LINC01250,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,AC115099.1,AC011899.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AL354861.3,AC011483.1,AC007907.1,LINC02005,AL161636.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,AC007182.1,LINC02208,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,AC113349.1,AL031291.1,LINC02042,CNTN4-AS1,AC009652.1,TLR8-AS1,AL513304.1,AC138761.4,KIAA0087,AC069281.1,LINC01543,AC120193.1,LINC00237,AC092818.1,LINC01258,FAM181A-AS1,AC004870.2,AC135782.1,AC044839.2,FNDC1-IT1,LINC01033,KIRREL3-AS1,LINC01908,AC100791.1,LNX1-AS1,AL133320.1,AL161645.1,AL110505.1,AL353770.4,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,LINC01571,C11orf44,AC083809.1,AL355516.1,AL353747.3,LINC00303,GRM7-AS3,AC079070.1,LINC00488,AC003985.2,AL590491.2,LINC00524,LINC00113,LINC00485,BX005040.1,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,AC113378.1,AC104126.1,AC006262.3,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC090371.1,AC068756.1,C17orf77,AC112518.1,AL139002.1,LINC02445,CLYBL-AS1,LINC00458
TCGA-18-3419-01,2716,70,340,38,8,561,0,3,6,14,4,407,10,98,0,0,212,55,0,129,11,4,84,1,1,30,18,75,0,10,10,2,21,0,2,0,3,8,552,244,1,2,1,5,2,2,171,0,5,107,3,2,0,3,1,0,0,1,0,35,0,0,0,12,32,1,15,9,0,1,21,11,258,1,2,7,8,0,0,16,145,2,5,0,2,42,1,0,1,9,8,728,18,2,1323,1,2,42,0,296,9,56,1,0,13,0,0,5,0,6,0,7,4,1,96,0,0,10,0,1,0,1,1,0,13,6,0,1,0,33,0,1,0,0,2726,0,10,0,0,0,0,0,1,1,0,3,0,3,0,6,10,0,0,1,1,0,2,0,0,0,1,98,283,1,10,1,1,2,36,15,68,2,13,0,5,3,0,0,0,99,0,0,0,2,2,0,2,4,6,0,4,4,0,0,2,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,2,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TCGA-18-3421-01,3886,283,184,75,15,106,5,6,8,0,111,1485,293,8,4,8,0,471,1,20,25,1,178,13,0,0,10,58,0,5,5,1,6,0,0,9,3,9,467,0,1,27,0,2,1,0,45,999,44,2,79,44,0,13,1,3,147,0,0,24,1,1,4,0,1,0,27,1,0,1,9,20,0,13,2,11,17,2,0,0,18,7,1,0,5,0,6,0,1,11,8,5,94,7,59,63,15,0,0,129,1,0,4,0,100,0,0,53,0,8,0,0,2,3,2,1,0,8,3,1,0,18,0,12,2,1,0,1,0,2,0,40,0,0,32,0,0,0,4,3,1,9,2,0,0,2,4,0,0,0,0,2,0,0,0,0,11,0,1,0,5,0,2,0,44,0,1,0,1,0,0,0,0,3,12,0,0,0,0,26,2,0,0,0,2,0,0,5,7,3,0,0,2,1,0,1,0,1,14,4,1,3,6,0,0,0,0,7,0,4,0,2,0,1,0,0,5,5,7,0,0,2,0,0,1,0,3,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
TCGA-18-4086-01,6079,368,44,81,16,113,5,7,10,51,425,1201,26,71,4,0,7,1188,0,208,30,59,466,15,0,0,11,113,1,26,7,0,3,2,1,2,5,2,349,4,4,76,1,17,30,9,13,7,1,15,3,56,2,12,16,50,113,0,6,28,5,0,3,3,0,5,60,8,2,16,4,253,0,5,2,5,5,1,36,1,407,4,1,0,2,0,2,4,1,5,4,13,6,5,34,8,93,0,0,1370,39,1,1,0,13,0,3,1,0,2,0,1,2,0,13,2,1,3,6,0,0,5,0,0,47,2,0,0,5,1,6,4,0,8,231,0,0,1,0,1,7,3,2,2,4,4,4,0,1,4,2,0,0,0,0,1,6,0,5,0,1,4,1,2,31,5,0,1,4,1,0,0,1,0,6,0,0,1,1,1,0,2,2,1,3,0,0,8,1,2,0,0,3,6,1,0,0,1,0,8,0,0,0,0,0,1,3,0,2,4,0,0,8,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,7,2,3,0,1,0,0,2,0,1,0,2,0,0,0,0,3,0,0,0,0,0,1,1,0,0,2
TCGA-18-4721-01,824,291,81,54,7,59,3,7,0,46,162,409,8,12,1,0,0,2944,0,73,6,0,140,14,0,0,30,1,0,4,4,0,4,0,0,3,0,1,17,23,0,10,0,1,0,1,13,8,17,0,7,42,0,0,10,1,1,1,1,15,5,2,0,4,6,2,13,1,0,5,3,21,0,2,0,3,5,3,0,28,119,11,4,0,0,0,0,2,0,1,1,0,1,0,92,5,2,0,0,97,17,0,1,0,14,0,0,1,0,0,0,1,0,3,17,0,0,0,10,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,38,0,3,0,0,0,0,9,0,0,3,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,7,1,0,3,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,12,0,0,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
TCGA-18-5592-01,7229,540,171,225,0,572,0,2,6,55,483,1028,8,4,1,1,95,214,0,54,19,2,131,1,1,60,9,150,0,54,0,1,3,2,2,63,1,4,42,184,4,24,3,173,8,1,13,0,0,16,4,90,0,1,4,6,8,19,9,161,2,1,8,0,4,4,25,5,2,3,4,66,0,9,6,2,7,15,0,0,322,56,2,1,1,0,0,55,1,19,2,10,3,4,10,3,23,0,2,272,2,5,0,0,0,0,2,4,0,3,0,2,1,6,8,0,0,2,32,0,2,19,0,0,7,1,0,0,2,0,3,7,0,0,376,1,5,0,1,0,4,3,2,0,0,0,24,0,0,0,3,0,0,1,0,3,1,0,0,3,0,0,17,7,0,0,2,0,0,1,0,0,0,1,1,10,1,4,0,2,0,0,9,1,2,1,0,0,1,27,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
TCGA-18-5595-01,7801,660,618,0,24,601,3,17,35,1,1277,1812,214,3,0,2,1,309,1,121,34,2,192,15,0,0,0,173,1,69,2,10,11,0,10,9,5,10,1439,0,5,33,2,133,13,1,15,70,4,2,8,53,1,0,3,9,104,1,1,15,4,0,8,1,12,1,54,7,2,0,10,22,2,8,5,11,1,10,1,0,1076,4,2,0,1,0,0,4,0,3,0,3,6,12,3,88,273,0,1,169,4,9,1,1,4,0,0,2,2,3,0,4,7,0,0,2,0,1,14,0,0,0,0,1,0,2,0,0,0,0,4,22,0,1,321,0,0,5,2,4,17,19,5,1,1,0,2,1,0,2,5,0,0,1,4,9,6,0,2,2,0,1,1,3,12,0,2,4,0,2,0,1,1,1,3,0,0,2,0,0,0,1,27,0,0,0,2,8,29,3,0,0,0,11,0,2,0,2,1,1,1,0,7,0,0,0,6,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,0,0,3,0,0,1,0,3,0,0,30,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6
TCGA-21-1075-01,5697,1226,117,139,5,286,0,6,5,38,1576,1581,136,38,1,2,0,3951,0,57,31,1,131,74,0,2,0,121,4,43,1,2,14,0,1,0,3,12,95,471,4,27,0,108,17,0,6,113,0,6,2,106,4,6,73,0,146,0,7,28,2,1,3,24,2,3,68,5,1,25,2,190,0,3,10,12,3,49,7,55,492,12,5,0,2,0,3,0,0,2,19,8,3,4,100,47,54,0,18,13569,9,5,2,0,2,0,3,13,0,6,0,9,1,0,301,0,1,0,1,3,4,4,0,0,2,7,0,0,9,4,2,28,0,0,143,0,0,0,4,5,12,7,0,0,8,0,2,2,0,17,0,1,0,0,0,6,11,23,4,0,0,0,0,0,64,0,0,0,10,2,0,2,0,1,2,0,0,1,2,0,0,0,0,0,0,0,2,4,12,0,0,0,1,5,1,0,0,1,7,0,0,1,2,4,0,0,1,0,0,5,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,1,0,44,0,0,0,0,0,4
TCGA-21-1076-01,1313,289,112,183,23,409,15,56,8,49,712,1059,383,148,13,1,7,672,1,253,63,1192,989,9,1,17,44,5,4,521,24,7,8,10,9,3,28,5,32,193,6,70,7,58,168,5,9,35,10,69,5,339,1,19,35,23,60,6,5,114,25,11,5,23,6,18,34,14,0,7,4,109,0,57,4,2,2,27,1,4,80,20,11,0,5,0,3,2,4,7,3,33,2,9,59,155,10,0,13,1595,49,9,0,0,7,0,1,8,7,6,0,3,14,8,147,2,1,7,19,2,1,8,13,0,18,7,1,0,1,7,2,15,0,2,168,2,4,2,2,3,4,38,1,2,3,10,10,1,7,7,0,0,1,3,0,3,26,97,10,12,5,3,2,5,40,3,9,15,35,18,6,4,2,0,3,3,1,2,1,1,2,2,3,5,9,1,5,6,6,0,4,2,1,3,3,1,2,0,1,4,3,0,7,0,7,1,0,2,2,2,1,0,3,1,2,1,0,0,2,0,4,2,3,1,0,1,0,6,0,3,0,3,1,1,0,4,0,0,0,8,0,0,1,1,0,1,7,0,0,2,0,0,0,0,0
TCGA-21-1077-01,2871,364,167,30,25,82,2,20,6,2,905,596,169,76,1,1,75,12149,1,123,16,499,526,15,2,18,26,73,1,61,15,2,6,8,1,7,4,1,110,202,5,30,6,24,74,8,25,5,16,109,18,167,1,18,38,13,5,12,4,62,7,1,3,49,11,10,78,23,3,4,4,14,8,4,3,2,11,6,1,3,257,39,23,0,1,2,0,1,7,1,6,6,21,3,64,39,20,2,2,5131,15,4,3,0,1,2,10,1,1,5,0,2,4,15,5,4,0,3,0,0,1,16,0,3,31,15,3,0,1,12,4,5,0,12,178,4,1,0,1,0,79,27,0,2,2,1,0,0,0,11,0,0,1,0,0,1,9,280,5,7,3,3,2,3,16,10,7,12,12,1,11,2,0,0,14,0,0,0,5,1,0,0,1,0,1,3,0,0,4,0,0,2,3,5,4,0,1,0,0,4,1,1,8,5,0,0,0,0,0,0,1,0,1,1,1,1,0,1,3,0,0,0,2,0,1,3,0,26,0,5,1,0,0,0,5,0,0,0,1,2,0,0,0,1,0,0,3,0,2,0,0,0,0,0,11
TCGA-21-1078-01,2944,317,429,203,14,50,2,1,5,18,721,417,21,2,0,10,0,33,0,105,22,0,217,0,0,0,46,35,1,0,1,2,11,11,6,24,4,0,11,0,0,4,0,11793,6,7,8,0,0,68,0,39,0,0,3,0,0,26,0,813,1,0,0,0,0,0,27,0,1,9,16424,1,0,1,3,8,6,0,0,1,126,2,0,0,1,3,0,1,0,24,0,7,34,4,2,9,9,3,2,11,3,7,1,0,0,0,0,0,0,2,0,1,45,1,15,6,0,0,7,0,1,0,0,0,80,0,0,0,0,6,0,15,0,0,62474,0,9,0,0,2,1,1,0,0,1,0,0,1,0,0,2,0,0,1,3,0,1,0,2,0,13,9,0,0,1,0,0,0,5,0,0,1,1,0,2,0,0,6,0,1,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-21-1079-01,5170,12,434,195,7,109,0,2,0,13,11,330,132,3,4,0,126,40,2,52,15,1,335,0,0,57,8,109,0,97,2,1,2,1,3,18,0,0,28,58,2,33,0,61,5,6,45,1062,10,4,4,73,1,4,2,1,94,16,3,28,2,1,7,10,0,4,11,15,0,13,5,9,0,11,3,1,7,12,5,0,134,2,4,0,0,0,42,41,1,4,0,26,2,1,177,0,79,0,1,143,16,0,1,0,0,1,0,0,0,2,0,0,3,31,7,0,0,0,4,0,1,287,4,0,2,8,0,0,0,3,7,1,0,0,899,0,0,0,0,1,5,0,1,0,0,3,0,0,0,1,0,0,9,0,0,1,0,0,0,1,0,69,2,0,0,2,13,3,0,0,2,0,12,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,6,0,0,0,0,2,1,0,0,0,0,1,54,0,0,27,3,30,0,2,0,5,0,0,0,36,0,0,0,0,2,1,14,0,3,0,0,0,1,2,47,20,0,0,1,0,0,1,0,0,0,0,5,4,0,0,0,0,1,0,0,0
TCGA-21-1080-01,7493,75,267,239,6,159,1,1,2,101,32,1359,35,957,1,1,7,36,0,39,20,1952,180,22,1,14,10,40,2,546,5,3,2,7,1,17,2,3,17,170,1,25,2,22,11,1,21,12,0,93,15,90,0,0,4,1,4,9,0,49,3,6,7,20,8,3,30,31,1,7,0,6,109,22,4,14,6,43,21,27,19,178,0,0,0,0,1,8,1,12,3,14,12,7,95,15,6,0,0,257,17,8,6,0,0,0,5,2,0,1,0,3,3,15,10,0,0,2,1,0,3,17,0,0,2,2,0,0,0,0,1,5,0,2,21895,0,3,0,2,0,0,8,1,3,5,23,2,2,0,6,3,0,164,0,0,0,14,0,0,0,1,0,24,3,1,1,2,1,117,5,6,1,9,0,1,4,0,0,0,31,3,0,0,1,0,1,0,8,3,5,0,1,3,2,0,6,1,0,0,0,1,0,0,3,24,1,3,0,1,22,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
TCGA-21-1083-01,7961,136,801,66,23,318,6,40,20,19,13,2842,46,101,1,0,291,46,1,139,110,5,692,0,1,15,18,896,1,5,8,8,19,24,8,30,8,24,21,561,4,17,7,20,9,4,174,2,0,304,1,85,0,23,448,0,98,142,2,1198,0,4,6,116,30,9,42,70,0,13,0,88,82,2,34,33,25,1,1,27,34,171,454,0,17,203,0,22,3,17,26,11,54,8,794,13,32,203,3,644,23,69,0,0,8,0,1,14,0,0,0,10,5,0,23,0,0,3,20,3,1,108,0,1,3,7,0,0,2,20,16,2,0,8,1281,0,31,0,0,3,4,2,0,9,14,2,1,0,0,3,17,4,1,3,2,27,1,106,1,0,16,12,0,0,10,268,4,1,22,2,150,1,12,2,2,0,0,0,0,24,10,0,0,2736,35,8,37,1,0,0,1,4,1,12,0,29,1,0,6,0,7,0,1,2,0,1,1,0,0,7,100,0,1,0,2,7,0,0,0,0,7,0,3,0,0,2,0,0,0,143,0,0,5,2,4,0,1,5,0,0,0,0,0,1,0,1,0,1,40,4,0,59,0,0,0
TCGA-21-5782-01,899,176,98,38,77,40,34,73,12,8,805,576,87,63,23,3,75,414,10,43,21,847,210,26,8,30,64,27,1,50,15,14,13,7,7,34,3,17,245,228,13,40,4,33,112,19,33,21,77,60,13,150,15,171,25,21,171,18,72,137,12,206,7,3,79,28,17,21,13,43,118,22,9,12,8,6,10,19,4,49,32,67,130,1,19,16,21,23,56,11,16,25,25,68,240,91,27,16,38,206,581,2,18,4,30,5,4,16,97,43,0,9,6,8,156,28,9,50,14,13,13,64,11,8,18,71,8,7,8,43,13,51,12,14,326,19,88,2,3,4,46,16,7,8,23,34,18,11,6,6,2,21,12,1,36,39,11,54,40,42,11,28,22,25,23,16,9,18,103,25,27,2,6,17,14,28,15,8,10,1,29,22,27,22,18,38,14,25,44,22,17,33,8,55,4,18,4,14,21,7,12,3,10,7,8,4,20,32,30,0,19,7,14,54,13,42,21,1,11,10,37,7,23,27,14,14,14,21,16,51,29,55,3,3,11,31,9,77,21,0,1,10,37,152,18,14,4,18,1,25,14,13,19,5,35
TCGA-21-5784-01,14193,42,121,171,26,305,7,34,10,6,426,690,584,2,6,0,0,94,1,80,11,0,378,0,2,1,32,113,3,3,8,5,5,7,3,33,0,16,44,227,3,17,2,12,1,4,25,18,1,1,6,71,4,0,8,22,1,0,6,42,2,2,16,2,0,10,37,4,9,4,8,11,0,1,1,1,12,3,6,0,31,27,0,0,20,0,7,22,5,4,3,7,14,0,290,97,43,0,4,76,10,0,99,1,9,2,1,5,1,170,0,2,5,1,4,8,0,8,0,0,0,5,0,0,2,5,4,0,1,13,0,578,0,0,363,3,3,2,5,101,19,78,34,1,0,3,1,1,0,0,3,1,1,0,17,0,70,2,0,0,2,4,8,5,61,0,1,4,3,1,0,0,0,41,102,1,0,1,3,0,0,0,0,1,3,0,2,10,18,57,1,1,1,2,0,29,0,0,123,26,0,15,17,0,0,0,1,44,5,6,0,13,0,0,0,0,52,24,1,0,0,15,0,1,0,0,11,0,0,18,0,1,6,1,0,0,0,0,62,0,0,0,0,0,0,0,7,37,0,0,0,0,0,0,0
TCGA-21-5786-01,6070,571,289,193,6,501,1,12,4,1,123,529,20,0,3,0,279,150,0,67,12,0,400,5,7,101,27,379,1,17,4,9,14,5,7,25,0,10,21,392,9,38,1,2,3,5,53,73,17,2,4,30,0,2,31,4,7,47,0,30,6,2,1,15,4,3,16,20,2,31,54,61,9,5,2,6,8,9,201,123,74,4,162,0,4,0,8,7,1,6,2,17,73,5,35,1,69,0,2,166,8,4,6,0,0,0,1,12,0,1,0,3,4,32,4,0,0,93,5,0,0,122,319,0,9,7,0,1,2,5,2,0,0,11,1818,8,3,0,1,0,0,13,2,1,2,2,1,0,0,1,1,0,5,2,0,1,2,0,0,2,0,1,2,0,10,0,4,0,0,0,1,0,5,0,2,1,0,1,0,0,0,0,4,1,2,56,8,1,31,0,0,3,3,4,0,0,0,0,3,1,0,0,3,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,1,0,24,0,2,0,2,0,53,0,0,0,0,0,1,1,0,2,0,3,0,0,0,25,8,0,0,1,0,0
TCGA-21-5787-01,45,9,74,0,14,5,5,8,4,1,22,5591,1525,0,1,0,133,6,4,115,12,0,235,5,0,37,2,49,1,12,4,0,7,4,18,0,2,0,6,1,0,3,1,1210,3,3,16,84,1,0,0,23,0,0,2,0,1,0,0,110,1,0,0,7,0,5,4,12,0,0,26493,8,6,0,0,2,0,6,9,48,7,1,126,0,1,0,15,1,0,1,0,1,5,0,1,23,0,0,0,107,11,1,8,0,0,0,0,0,1,9,0,0,8,0,2,21,0,0,1,0,0,6,0,0,2,3,0,0,0,0,0,122,0,0,450410,1,0,0,0,8,145,21,5,0,0,3,0,0,0,0,2,0,0,0,4,0,8,292,1,0,0,1,0,1,0,3,4,8,0,5,2,0,0,3,0,0,1,1,1,294,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,3,0,4,1,0,0,1,4,2,0,8,3,4,1,0,0,0,2,1,0,0,1,5,0,1,0,1,10,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,51,0,0,0,0,0
TCGA-21-A5DI-01,12810,256,155,114,2,129,1,1,2,29,173,691,4,0,1,0,0,97,0,36,21,2,145,23,0,7,1,16,1,4,1,1,6,2,3,4,1,15,1,0,6,7,3,6,3,2,15,801,0,0,0,179,0,3,1,4,93,7,1,125,6,0,34,0,1,0,12,9,1,29,90,198,0,10,2,7,5,0,87,0,22,18,0,0,1,0,3,12,1,9,6,1,0,4,78,0,48,0,2,825,10,0,0,0,0,0,15,4,0,1,0,3,6,0,0,3,0,6,5,0,1,84,0,0,4,8,0,0,0,0,8,0,0,2,139,0,2,2,2,1,9,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,1,0,0,1,16,5,0,6,0,3,0,0,0,0,1,1,0,25,0,0,4,1,0,0,0,0,0,4,2,4,2,22,4,0,0,2,3,1,0,0,4,0,1,0,0,4,0,1,7,0,0,2,60,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-0940-01,3482,227,369,27,16,43,2,16,16,23,89,930,212,3,7,0,0,59,1,98,37,2,835,17,1,82,1,9,1,1,17,4,3,3,5,7,2,0,39,188,3,4,5,9,9,3,8,211,0,1,0,91,0,4,62,0,6,77,3,170,1,4,4,3,16,12,56,15,6,3,247,20,4,1,1,6,4,0,17,137,23,31,12,1,3,0,0,251,0,12,17,2,33,4,446,81,19,0,0,471,33,0,0,0,0,2,3,24,3,2,0,2,0,0,2,29,0,4,2,0,3,51,0,0,64,3,1,1,2,9,11,8,0,0,70,0,2,2,2,3,18,15,1,1,1,1,0,1,1,1,0,0,0,3,0,2,8,0,0,4,13,94,1,2,9,69,4,1,9,2,0,1,3,1,5,2,0,3,2,103,0,1,0,6,5,3,0,0,6,30,2,2,4,0,0,1,0,0,1,2,1,0,8,1,0,6,1,1,2,2,0,0,0,1,1,7,0,0,7,0,0,0,0,2,0,0,0,17,0,1,0,0,0,0,0,0,0,1,355,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
TCGA-22-1011-01,7795,20,203,221,26,213,2,11,7,10,652,392,45,13,5,0,0,137,0,40,18,7,360,10,0,18,39,47,1,36,17,4,5,4,2,12,3,4,1225,262,6,7,3,48,9,1,15,94,1,53,5,63,1,0,0,5,177,1,1,127,7,4,3,28,0,5,13,10,11,10,22,23,0,11,0,4,4,0,34,2,87,25,11,3,1,1,3,3,3,3,7,3,49,4,72,2,37,1,4,1202,7,1,5,0,18,0,1,7,0,0,0,2,2,0,12,7,2,0,5,0,0,7,0,0,106,2,0,2,0,6,3,2,0,8,728,0,0,1,1,0,6,3,1,0,2,7,2,1,0,1,2,0,1,0,0,1,1,5,1,1,1,6,3,3,10,0,0,0,6,1,0,1,1,0,32,4,1,2,1,0,1,1,0,4,5,0,2,8,9,9,0,8,2,2,0,2,0,1,1,5,0,0,4,4,3,1,1,0,5,20,0,0,1,0,0,0,2,0,2,0,0,0,0,3,0,1,0,0,1,5,0,0,0,3,0,1,0,2,50,0,2,0,0,1,0,0,1,1,0,1,1,2,4,0,0
TCGA-22-1012-01,4519,197,151,12,9,14,0,4,3,14,582,668,40,713,0,0,42,1425,0,64,29,855,186,2,1,2,37,77,0,128,10,4,4,0,3,0,1,4,5,134,5,23,2,8,4,0,66,3,15,27,2,43,0,2,31,35,23,2,10,33,1,0,0,3,4,2,13,5,1,5,2,47,37,5,7,7,7,21,7,4,67,2,4,0,4,1,0,9,0,4,0,13,17,6,303,25,1,1,18,1528,9,7,5,0,0,1,3,3,0,7,0,3,3,0,111,4,0,0,11,0,0,35,0,0,1,8,0,0,2,4,2,45,0,26,154,0,3,30,0,5,27,14,1,4,0,7,0,0,0,1,3,0,2,0,2,1,13,1,1,8,2,1,16,1,12,3,3,14,22,1,0,2,7,7,3,1,0,2,2,0,0,2,0,5,1,0,1,17,6,1,0,2,2,3,3,3,0,1,10,6,0,0,2,1,1,0,0,5,3,0,0,0,7,0,0,0,1,3,0,0,4,1,0,2,0,0,0,0,0,1,0,0,0,1,5,0,1,1,0,3,7,0,0,0,0,5,1,5,0,0,0,0,0,0,0
TCGA-22-4591-01,3870,1033,186,354,29,83,2,7,6,1,1200,564,280,45,2,0,272,327,0,27,46,4,179,3,1,25,73,153,1,8,10,1,33,1,3,32,2,17,398,63,1,68,7,1,7,2,114,44,37,4,12,297,0,0,95,0,74,1,0,50,5,3,3,23,3,1,19,1,3,7,332,36,142,1,10,29,2,4,6,0,355,26,258,0,3,56,2,3,1,11,17,582,21,7,150,119,23,56,0,95,4,6,2,0,2299,1,0,6,0,4,0,7,0,0,3,2,0,5,1,0,0,1,0,0,3,4,0,0,5,0,0,10,0,0,160,0,9,0,4,0,26,45,6,24,1,0,3,1,3,1,0,0,2,1,0,4,60,0,2,2,7,0,1,3,45,0,3,1,9,0,0,0,4,2,4,0,0,2,0,0,3,0,14,0,0,0,41,1,9,0,0,0,0,1,0,60,1,1,0,0,1,0,8,0,6,0,5,1,0,17,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,7,0,0,1,0,6,3,1,484,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
TCGA-22-4594-01,9,54,341,96,13,1,6,52,5,0,122,844,69,0,3,1,124,81,0,53,30,0,716,4,0,149,3,32,2,2,21,2,12,0,1,0,2,0,12,22,0,15,48,1,5,15,58,5,0,3,5,33,1,24,24,0,11,0,0,72,3,7,0,2,0,4,7,2,1,6,3,48,49,0,3,8,1,2,0,103,16,10,39,0,2,0,0,29,0,13,6,4,55,0,3,1611,2,0,0,544,10,1,26,0,0,0,0,5,0,11,0,5,0,0,2,0,0,16,0,0,2,36,40,1,118,2,0,2,247,20,2,1,0,0,97,0,0,2,0,1,6,629,2,3,4,2,2,0,0,0,2,3,2,0,0,1,0,1,0,0,0,0,0,1,2,0,1,1,15,1,0,0,0,0,0,0,0,0,8,0,2,3,0,7,10,2,0,0,27,3,0,2,5,1,0,0,0,0,2,9,0,0,0,1,2,0,1,0,1,1,0,56,2,0,0,0,1,2,0,0,12,0,0,0,0,0,1,2,0,3,1,0,1,0,22,0,0,0,3,12,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0
