Unnamed: 0,CCNB1,ZWINT,PITX1,PBK,GJB3,KPNA2,HOXC13,LYPD3,ATAD2,HOXA10,GJB2,RHCG,PRKCE,KRT6C,SPRR1B,HECW2,TGFBR2,IL20RB,S100A7,PREX2,SPRR2D,SLC1A1,LIMCH1,LY6D,UTRN,TMEM100,SPRR2A,TSKU,GPD1L,CITED2,PTPRM,SPRR3,SBSN,BNC1,RECK,SLC7A11,PROM2,LRRK2,DSC2,CSTA,PAX3,DDAH1,KCNQ5,LEFTY2,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,FGFBP1,SERTM1,PRDM16,SELE,TMEM45A,PROK2,GREM2,HOXA9,FABP4,ELAVL2,KRT1
TCGA-37-3783-01,11338,3348,5642,2701,6723,15621,211,15616,5074,411,89890,41892,423,5432,21276,283,3296,6263,90391,148,18377,186,243,15706,478,11,13696,2919,550,1122,619,58,1288,5450,331,357,6611,705,8501,6833,3,202,31,13,398,575,383,1740,1973,5608,0,17,1628,40857,333,1,17,388,4,1072
TCGA-37-3792-01,11262,4017,1364,1135,2294,19285,33,457,3537,439,1773,304,803,84,201,606,10167,1057,4936,302,320,761,2854,804,3489,25,248,3530,1165,3552,3608,191,349,203,1282,2769,815,775,2029,1355,2,2139,117,0,35,2947,898,14330,721,331,0,58,998,27517,174,2,76,5,4,4
TCGA-37-4130-01,6927,3282,775,2384,1,4748,151,691,1241,56,446,12,179,7,2,137,2740,124,7,442,3,41,116,1,1296,44,1,430,279,1784,321,1,2,3,197,468,13,1250,5980,415,3,2084,20,9,4,544,439,2544,16,19,0,34,45,368,22,173,17,80,0,26
TCGA-37-4133-01,4698,3932,992,2222,892,9622,2,2502,3608,140,1320,471,1190,247,161,180,2162,198,2,54,23,211,2630,5,732,72,233,7563,2934,2534,256,165,4,90,227,4366,1667,383,1868,27482,2,715,8,6,352,671,201,2517,224,1370,60,27,82,370,8,4,54,9,3,8
TCGA-37-4135-01,13069,3068,920,957,47,7973,277,4854,1512,17,1025,103,347,44,67,146,841,1074,999,16,27,233,1211,35,492,929,22,6589,666,3950,211,33,4,8,257,433,6924,605,5208,1147,3,529,82,109,1,2145,104,1621,784,82,0,17,16,925,10,4,2,37,33,4
TCGA-37-5819-01,10734,7576,2549,2898,25,30994,27,297,5756,20,712,29,207,100,88,568,4370,33,40,102,28,68,5167,3,2798,80,29,9571,1279,1597,2436,8,26,3,478,3570,2366,127,1980,230,11,2738,162,11,255,954,645,40487,56,7,4,1788,118,708,3,29,65,22,133,235
TCGA-37-A5EL-01,3249,3437,3978,3317,8303,9328,261,4078,4482,1222,5013,31,1351,467,92,296,11309,26254,3622,43,60,120,1610,399,2040,1,19,7228,1336,535,1547,4,30,2740,320,6734,13413,49,6218,9460,98,141,150,1,513,1573,2174,12468,610,5215,3,455,3,7176,13,25,119,752,19,358
TCGA-37-A5EM-01,6165,2811,4004,1096,9250,10585,593,8855,6515,253,8073,12301,387,594,49504,1000,3455,286,1732,145,15602,124,752,1372,5233,13,11247,4360,347,1147,1678,20799,22353,2245,519,1340,6147,494,15039,6257,3,715,140,1,645,428,1264,2780,925,5805,20,49,164,3411,7,28,17,1022,65,96
TCGA-37-A5EN-01,1986,2780,1910,663,1555,5788,228,2694,1860,222,4845,1726,546,105,2438,330,895,146,38,136,226,27,610,24,1768,40,445,2991,738,325,440,969,2156,576,386,1441,2188,392,3415,1614,87,1922,183,5,579,98,820,1234,235,1156,3,82,53,342,16,41,35,64,3,148
TCGA-39-5011-01,9876,1931,1918,866,40,8140,0,796,4493,2,428,5,681,38,1,321,11392,463,3,120,2,419,5388,2282,4756,123,0,25710,3329,2008,397,3,7,2,247,10604,10250,1028,8440,415,2,7288,479,12,6,2348,246,74588,45,819,231,990,161,2174,1,1,2,22,6,0
TCGA-39-5019-01,6757,4774,17525,1332,3869,28366,952,10160,5403,637,36862,62737,799,32489,19842,695,6807,717,4291,1576,18917,381,2515,943,7688,220,28451,6702,2264,2090,3221,29354,11981,4306,1005,3903,4298,4935,24603,5285,25,2803,1085,59,1300,2312,2017,10911,1671,3486,3,233,795,5892,6,93,62,157,9,580
TCGA-39-5021-01,3716,2968,817,1203,1326,11894,256,2275,2953,242,2692,349,255,18,372,254,2492,47,217,441,144,301,2816,10,3512,61,131,3880,620,1002,496,207,11,219,424,4843,283,595,6062,1643,1,1681,82,1,43,1051,1461,4660,1119,1340,22,42,83,900,3,12,24,11,0,20
TCGA-39-5028-01,2828,1167,6581,442,8607,6381,883,14794,1920,259,43103,44792,639,1144,33733,259,10604,15873,24052,155,18594,319,1427,18596,1671,89,28957,5098,1561,3229,1093,15149,14812,5728,417,24537,5693,797,7203,25552,0,1384,70,2,142,1722,1109,3999,775,836,2,101,490,12370,27,46,10,158,136,186
TCGA-39-5029-01,3785,2146,14524,606,5254,8140,557,17716,3963,184,5233,4758,903,718,625,346,5544,234,83,156,80,440,2825,68543,2343,133,60,10423,5659,1884,810,1310,1357,2061,223,1936,10737,708,11864,3998,2,821,188,9,298,809,1284,7539,2677,4429,14,244,176,3787,1,35,5,18541,5,85
TCGA-39-5030-01,1669,1274,764,511,1756,6960,69,1783,2075,116,2129,238,302,677,443,546,4018,154,515,138,536,239,1239,2551,3391,48,331,3480,400,2364,2143,419,132,674,357,350,1162,541,6272,11566,38,1168,629,11,127,721,1294,3909,294,2196,0,47,4842,2897,4,82,49,80,48,99
TCGA-39-5031-01,4280,2230,11457,1595,2499,10015,753,7314,3819,490,11923,13335,2673,36005,18014,575,3734,3106,765,253,9938,390,1553,2367,2563,183,16230,11471,2340,2787,2420,23726,4592,2329,695,541,4534,2979,17872,6525,85,2347,449,81,293,1014,1344,13651,830,3069,6,242,403,1979,27,91,57,270,128,2628
TCGA-39-5034-01,3870,2392,2067,1534,1,10142,226,138,8503,13,1222,4,346,3,2,640,5348,17,0,606,0,1026,4551,13,3451,69,0,5478,1262,2203,519,3,3,2,503,6820,2187,289,1707,58,1,7178,73,10,10,1805,1196,108869,10,98,3,2624,22,662,39,19,2,13,44,9
TCGA-39-5035-01,4296,1194,3991,1850,1789,8295,1336,31447,3344,468,8973,2396,587,426,1536,139,2208,240,34161,54,578,99,2612,6343,2433,111,3045,2523,850,4237,947,33,798,580,220,59,12782,1541,4994,1679,0,507,570,21,4,927,440,4282,355,2268,1,19,62,1389,3,16,139,9,13,68
TCGA-39-5036-01,3910,1586,4368,1189,2065,9068,50,12528,1860,167,2824,5609,547,4785,16863,149,1524,1429,370,10,1958,87,752,1230,701,44,5635,14249,1067,2530,132,11695,984,1690,123,7324,4202,527,8638,13837,12,667,526,9,84,573,113,3737,765,21132,28,247,8,770,0,1,9,57,5,409
TCGA-39-5037-01,7185,3146,6987,2918,2409,16272,570,13568,3667,1419,28796,12193,471,1097,32335,148,492,2395,201,33,1589,119,1628,362,1459,123,10356,6873,1509,446,218,2088,1177,1631,459,12056,3807,1765,7839,23607,65,904,175,0,926,444,108,4083,369,4964,111,205,52,2618,1,9,73,112,1,10455
TCGA-39-5039-01,1357,1043,1643,296,2690,4140,195,6798,1091,132,23627,978,508,512,1612,249,3678,81,170,183,44,1636,2505,12504,1981,97,65,2926,1345,3835,1432,1613,108,2429,325,523,3903,5850,1347,9758,0,2179,107,8,254,459,1532,24882,757,7359,0,131,1899,2531,2,23,5,220,9,1
TCGA-43-2576-01,1145,1263,762,182,693,4805,492,1338,895,54,2862,418,332,6,785,322,3488,267,18529,162,174,164,5427,299,2191,55,24,3945,883,1826,1836,73,239,40,397,194,922,215,1557,1114,0,2396,30,7,135,491,557,17733,33,580,4,36,124,2901,2,12,18,131,4,10
TCGA-43-2578-01,5611,3850,795,826,389,17718,335,5890,4817,607,253,5,668,5,10,643,4594,120,13,566,3,366,2104,33,7822,241,0,9917,1371,2912,1215,0,77,16,493,7722,893,6796,11127,236,115,1312,748,33,131,1539,973,21331,234,156,3,533,78,1588,2,80,214,687,5,6
TCGA-43-2581-01,3207,2728,410,297,20,14460,2,216,3153,3,4045,2,841,71,29,2237,25467,228,4,83,20,2120,2247,6,6384,13686,18,763,2196,22570,3451,1,37,4,338,1094,1211,8475,4323,328,0,2776,231,29,13,2172,1111,29171,36,2082,0,87,253,736,22,511,6,5,293,91
TCGA-43-3394-01,4540,1949,5486,815,1917,16268,233,9478,3452,743,4705,3335,641,378,13883,377,2497,1392,181,135,5125,180,1873,10,3328,144,4215,4154,1840,2010,650,5418,831,2772,485,2488,5965,2347,14053,22489,17,1846,651,4,931,924,694,7066,656,4421,11,203,257,2653,39,59,50,126,1,69
TCGA-43-3920-01,6418,613,2718,1134,597,10791,64,7231,4737,560,13862,2339,546,1123,11987,550,3084,178,11047,847,3685,483,720,91,1460,203,8817,4135,920,2185,1047,27402,327,1303,701,439,1131,454,7680,7572,44,750,561,7,1238,1242,2426,4612,759,848,27,15,68,18035,77,116,151,1441,2,77
TCGA-43-5668-01,3032,3590,267,519,592,30217,61,8708,6865,263,1937,23,1593,51,46,1771,12902,382,33,104,20,104,14534,369,16971,21,20,32801,7083,7556,1551,15,19,5,1033,733,9042,1054,7435,469,0,8637,125,15,9,6024,7267,82682,42,7,0,113,139,577,5,2,14,37,2,113
TCGA-43-6143-01,7440,10977,4074,1813,1282,15867,89,10205,26084,790,863,615,3795,802,84,887,4742,443,236,251,36,230,4037,644,10842,181,140,9515,2004,4301,2697,62,16,561,960,4417,24980,782,22219,750,45,2679,474,14,778,1527,1712,3329,207,860,2,74,59,818,1,48,1272,69,2959,280
TCGA-43-6647-01,2053,1025,1759,372,1775,7694,603,3064,2128,117,31708,2892,715,6116,4463,1063,13843,897,611,171,4825,1148,1025,128,4253,37,4146,17467,532,2511,1997,2222,2296,7939,825,3490,1564,870,6418,2787,3,1605,221,8,508,755,3268,9640,987,2986,0,86,1241,7054,6,23,5,218,229,363
TCGA-43-6770-01,5617,3224,12055,1222,3649,22579,78,7300,4190,381,23842,5172,1353,8955,10256,1265,6294,1811,1267,269,4560,497,4507,348,9379,255,5990,14441,1301,4504,1689,22527,2323,5873,661,20308,9305,2534,23217,5972,6,2890,2616,1,636,500,2771,10771,757,6461,34,230,86,3444,21,233,31,155,2,267
TCGA-43-6771-01,4318,2412,17875,661,21108,6952,2,102841,1845,2,385572,551,849,261554,143582,1518,10607,8968,102333,149,45485,52,1041,30489,5336,19,41779,16689,2185,5644,1429,31231,37353,18,460,1042,44918,258,93660,47700,1,469,99,0,47,164,1298,9959,1299,11051,0,65,123,16071,43,37,1,11,8,52115
TCGA-43-7656-01,3908,3579,1136,995,471,10870,416,658,5513,903,1023,89,295,8,223,559,3747,258,2968,190,14,132,850,19,7272,61,124,2480,1679,3288,2102,5,13,35,600,1545,3124,382,1698,1399,47,2676,550,10,18,572,845,6731,262,368,0,78,92,1354,0,12,999,60,3,158
TCGA-43-7658-01,7773,8077,203,1644,655,14626,449,2466,9488,1356,310,195,505,2,12,232,2187,85,33,49,4,1072,3568,21,6897,475,250,2908,1203,3577,1033,11,17,15,461,171,6579,961,4723,203,2,5203,31,11,3,2461,1782,24177,75,169,3,130,46,863,7,15,505,65,1384,6
TCGA-43-8115-01,2064,3812,2952,432,1077,6858,168,1164,2948,247,7098,1386,1155,879,3483,526,6496,394,82,213,1158,313,942,139,4983,44,412,3895,862,1701,1659,3830,100,1140,1115,407,2441,777,7992,1282,9,2075,104,1,75,996,1565,3367,313,1577,3,63,194,1232,17,64,89,43,16,58
TCGA-43-8116-01,2145,2199,1103,581,3341,5655,7,974,2325,306,1781,120,652,148,37,198,1504,754,223,101,18,97,285,8611,1809,23,14,2821,978,1905,583,9,4,1265,116,401,1326,755,9969,4722,82,832,601,2,71,571,273,3097,95,1607,0,38,79,1362,10,6,490,18,40,192
TCGA-43-8118-01,3725,4217,4851,1275,2383,11851,375,3432,4184,207,9449,17506,710,7419,19314,398,5110,270,78,286,9960,454,2542,469,3617,307,11503,3617,1516,2194,1521,8436,2193,4690,348,799,12740,11573,29493,13497,113,1144,452,6,264,806,621,13524,681,5103,1,334,43,1013,2,26,18,58,1,23
TCGA-43-A474-01,4962,2050,7852,1513,2031,4804,72,6598,4089,628,13953,1601,675,2800,6523,196,1690,1135,1078,58,1433,250,2607,15028,4271,3,1835,7007,400,623,351,3488,1268,1407,312,21579,2942,46,6764,8017,0,241,1337,1,1391,17,688,6400,634,8220,21,39,14,1456,4,17,25,49,2,277
TCGA-43-A475-01,2862,3480,5564,1805,884,10341,54,9500,5653,224,1536,113,583,12,58,293,3642,67,1,143,6,210,856,156,3775,40,32,7598,1646,1877,1819,13,19,1789,374,10972,4174,1458,5587,3122,12,471,551,4,433,625,674,5378,82,5321,7,44,111,664,7,33,89,35,0,10
TCGA-43-A56U-01,1245,1041,908,421,3057,2196,114,9324,2111,61,13687,8942,583,4552,19841,338,4218,587,20588,207,6801,286,1280,22092,3320,141,2216,1043,1090,3325,1463,505,5324,2027,377,254,8174,633,9245,2680,0,843,88,6,53,953,1585,3699,576,861,6,171,570,10283,30,67,12,478,5,516
TCGA-46-3765-01,2608,1441,1591,652,1159,10534,380,8570,1838,380,5692,1503,480,1909,15495,343,3361,362,89,89,2284,234,1574,3,2201,95,11843,4711,1047,1226,855,3909,108,1494,545,5889,3181,2387,8817,20760,6,1583,99,6,318,1297,814,4433,734,15210,4,48,21,1868,15,2,17,40,2,85
TCGA-46-3766-01,614,569,455,150,735,2367,81,1659,1034,104,8567,126,500,114,583,628,8931,79,847,306,125,528,2388,111,3290,641,101,2444,1603,2616,1472,354,187,900,682,161,2373,4477,3639,803,2,1355,124,10,50,1278,2077,7706,395,211,20,165,311,4188,5,38,18,910,8,178
TCGA-46-3767-01,1405,1297,974,300,1137,3500,467,2943,1975,236,10316,1000,590,1328,2287,1138,8698,804,327,440,1107,249,3551,2277,4917,288,1144,3642,1339,1767,2170,2836,115,2147,968,262,9258,2683,6126,3759,11,1231,173,99,279,1225,2601,7505,621,404,9,215,660,7721,23,62,38,2222,28,174
TCGA-46-3768-01,5540,5975,1653,2046,1051,22183,289,8166,7147,646,1875,1529,1006,118,113,331,3290,42,68,87,75,271,3027,6,4859,173,312,9220,1734,1042,586,237,60,932,2169,13146,18802,1928,3575,4317,2,1392,77,3,556,3370,520,6429,282,2079,49,64,52,452,8,5,16,38,1,6
TCGA-46-3769-01,4921,2598,927,798,3142,5128,23,2139,3333,645,2917,295,1338,126,222,301,8266,3512,157,57,219,80,4914,366,2232,106,404,13090,292,5413,1546,323,312,245,442,4550,11595,218,7815,1147,0,2764,41,4,881,346,2196,15257,2952,339,6,16,33,1914,15,15,24,23,1,7
TCGA-46-6025-01,6625,2752,4771,1090,8246,27201,104,43813,3691,424,18347,2342,830,2602,4054,604,15622,8482,31,76,289,175,2736,364,3122,62,581,23722,1071,3120,722,1409,30,17918,681,23896,21233,1135,16971,6887,6,499,988,1,343,163,542,11076,275,48552,6,3335,11,2988,2,19,60,33,6,93
TCGA-46-6026-01,4201,9092,1776,1623,2460,12200,780,5151,4359,276,2751,2974,568,259,17758,1148,2689,809,2704,122,4002,272,1561,343,3844,661,4991,4081,742,5858,2252,1199,5091,2720,124,1101,4586,657,18575,20067,3556,2099,5689,29,2413,790,854,5406,1206,3382,0,81,63,4403,76,29,433,61,3,1886
TCGA-51-4079-01,3246,1629,4202,1992,4422,14043,121,24914,3192,223,22524,13902,573,13420,33540,368,2285,2257,1530,78,10055,455,2865,6411,3343,80,22821,5471,1196,3020,729,24838,2005,3998,488,12890,5635,2927,9759,7758,14,947,299,3,16,617,749,6044,820,45241,41,130,306,6028,14,24,4,39,5,187
TCGA-51-4080-01,3836,2150,5369,1461,1780,16575,575,16493,4987,570,7901,13,496,933,5022,428,1463,233,1031,107,6481,61,766,58,5622,208,6507,6111,1252,886,527,9739,4848,1270,420,22623,4652,1185,13968,13459,73,863,33,6,1664,1678,388,2424,328,13990,255,289,49,367,3,400,13,14,22,2011
TCGA-51-4081-01,3228,2174,3870,1221,2711,9901,303,24458,3829,222,15961,18480,341,331,29279,659,2361,372,8041,134,13003,95,1834,2397,7494,9,14232,8921,813,807,1129,14626,6388,2238,656,7418,3089,419,14066,15116,7,596,404,2,1163,116,996,3744,166,13622,66,84,101,2502,0,23,58,18,0,399
TCGA-51-6867-01,3659,2267,742,1149,1059,12897,140,4787,3604,430,1799,4222,1897,1583,1747,734,7096,480,23,213,1417,169,3284,0,3544,248,1770,11013,1968,1776,1059,1606,331,2263,531,9893,7317,468,7293,13097,3,1042,1342,15,1326,1231,1407,5767,64,1201,34,145,151,2348,7,10,22,51,6,0
TCGA-52-7622-01,3672,1950,1796,1181,1997,10682,211,14339,2286,259,5510,627,1506,4450,6423,807,9602,240,288,496,2887,678,7510,1992,10578,250,5446,10117,2074,3913,2320,16045,2170,2282,1479,29249,4846,13242,15286,8606,1,2973,507,13,1105,1051,4985,26510,543,22624,463,728,856,2415,47,29,14,615,4,41
TCGA-52-7810-01,4138,2166,6287,1006,4256,7208,565,5639,6460,228,23915,1429,437,5761,8810,316,3993,963,1686,23,2634,42,2348,2216,1660,5,4912,14207,1691,1277,567,984,81,3928,106,4163,41465,125,4326,28608,0,485,294,0,808,209,299,40983,3288,794,4,25,3,3280,4,53,38,30,0,53
TCGA-52-7811-01,4721,2808,4298,1698,3925,10068,155,7190,4096,270,28432,15769,1050,23785,25258,775,7364,11659,6305,658,7847,378,2438,2917,4466,32,32378,7883,1033,2395,1799,24934,395,5882,451,7645,5135,3501,20655,6615,1,1366,566,18,1431,496,1071,16629,1265,24771,13,162,234,2703,7,46,16,368,1,24
TCGA-52-7812-01,9301,6115,1056,1120,849,23243,3,85,7457,12,4904,50,749,24,284,231,4943,1428,2,91,292,1060,5640,40,3435,17,6,5330,738,1984,1120,8,21,27,351,2941,5019,1288,3349,323,0,2036,273,6,3,1570,1411,98280,54,626,3,78,113,777,8,12,8,74,76,3
TCGA-56-1622-01,4019,1792,4267,954,1390,14211,3,1017,5523,146,15518,960,511,817,12001,422,4757,266,76,227,4333,69,899,620,3839,14,13229,7278,1665,2409,822,18808,50,1595,144,3147,368,541,6255,6678,4,1067,1156,5,49,1097,3915,3906,910,10818,111,32,101,1037,18,25,38,18,7,5
TCGA-56-5897-01,2823,2719,4834,573,2195,8956,302,16064,3809,225,76287,6734,717,7448,8970,814,8959,4064,9268,230,8408,315,3635,14173,4113,107,7196,19751,821,2432,1866,3138,2993,5338,1003,29533,30041,518,10310,12969,3,914,554,17,547,620,2293,2708,368,10054,3,392,85,9043,14,48,8,322,144,947
TCGA-56-5898-01,2308,905,3298,371,3468,4538,326,23444,2178,81,8854,13288,600,2650,39453,427,4273,287,1842,196,4272,270,3210,165,4039,213,5240,6380,1360,5632,1092,60574,3194,2484,330,2665,5384,4335,16955,9931,60,698,481,11,414,366,973,13773,908,4120,58,286,95,1975,3,45,5,169,4,398
TCGA-56-6545-01,4551,2994,2021,1273,2260,13130,441,1923,5375,189,26912,1129,813,7977,2019,1019,16264,431,1242,373,526,619,2894,185,6090,770,1616,13336,1872,4512,2742,1062,286,10588,1274,769,1726,3430,8936,5635,211,1855,95,13,430,962,2875,13939,657,670,70,231,465,7379,87,275,19,10119,61,1585
TCGA-56-6546-01,6215,7148,693,1361,209,16833,2178,620,7360,32,1865,252,456,70,115,678,5029,93,54,227,61,228,1467,46,8769,174,50,5137,2607,5754,1156,40,62,32,666,295,793,3794,20027,663,1,3627,155,30,16,801,10405,15919,51,213,2,258,96,3103,8,54,35,209,6,215
TCGA-56-7221-01,3220,1859,9582,1133,5049,11746,350,17886,2237,272,48190,24686,1272,9056,24318,2728,3017,5177,5089,117,16205,796,1007,2759,12890,55,21213,8313,2292,1168,1117,62838,1545,6280,606,5810,7785,1917,27154,27029,7,4209,1262,28,2710,560,417,9262,558,17547,7,139,27,1700,1,18,10,362,3,540
TCGA-56-7222-01,4480,3769,1130,1495,3670,19798,116,2670,9872,270,9597,826,1403,512,86,451,8983,1284,277,166,149,852,1190,1199,6372,19,52,5283,889,2054,558,86,156,3070,173,2479,6714,10531,4885,15099,1,1064,1870,66,4,319,3534,10213,160,5125,0,148,408,2892,15,7,6,23,155,8
TCGA-56-7223-01,8030,6860,841,2177,217,23323,508,5556,8461,117,2020,811,1784,188,240,725,3648,510,206,1505,239,151,1502,3,14832,49,58,18421,1187,1652,2412,342,32,90,440,31829,5010,245,9728,801,170,2007,145,149,112,3354,3772,10867,112,474,26,890,148,612,14,196,25,354,160,18
TCGA-56-7579-01,4848,2914,11233,1037,2906,14146,210,17027,3213,18,22244,114,1226,2743,102432,491,1335,255,27664,108,47614,20,214,1387,5932,6,44434,10772,1591,1757,738,141830,15043,2363,283,23143,6120,159,45227,48964,0,1633,19,3,17,79,268,3698,1074,8418,2,128,351,812,22,0,5,139,0,242
TCGA-56-7582-01,1972,1358,3229,1540,1504,8951,244,14988,5514,308,29790,16833,466,11308,19205,493,2416,1351,1847,135,8094,99,882,1380,5113,23,13678,10655,660,934,621,19274,1277,3106,311,11501,7501,695,24655,13458,6,295,1008,1,855,255,922,2946,305,12182,75,83,26,1122,2,3,9,78,4,354
TCGA-56-7822-01,1216,1521,21296,482,3360,4127,1254,7944,3189,282,23818,22084,489,89682,18683,463,14982,29257,15485,235,10613,152,4192,32710,3153,223,14429,6550,867,3587,1939,39797,2506,5649,305,3497,47516,1137,42273,15963,6,576,94,33,323,1203,527,10412,7065,6146,2,113,90,14871,8,86,12,36181,7,1740
TCGA-56-8201-01,3185,1596,513,572,1761,8454,574,3743,3263,9,9453,2,346,60,15,429,5987,238,1098,102,24,69,302,4,2859,55,8,4231,430,1861,875,3,14,2170,569,142,3939,570,2472,597,0,553,19,1,459,350,2360,8190,423,2172,0,18,219,1053,23,9,6,53,5,91
TCGA-56-8304-01,3546,3021,15661,1040,3553,11654,9,9339,3629,208,25842,5453,531,43769,26693,213,874,4188,721,22,9517,120,206,3248,1145,28,25482,3761,2390,1596,386,27621,1443,451,73,236,326,411,27149,23329,6,403,84,3,362,97,176,2579,1390,3385,0,26,29,1594,4,1,22,52,1,17
TCGA-56-8305-01,1698,1061,1111,952,3880,6226,47,15211,2145,339,39301,7608,524,16207,37946,314,1864,1864,7083,52,9711,104,870,5393,4546,92,7171,8510,471,1283,810,2577,5885,2722,354,5323,12606,642,12079,8866,4,409,111,1,613,338,1327,7098,1068,7008,23,261,344,4102,5,17,9,118,0,6213
TCGA-56-8307-01,4397,2831,1361,1141,7318,8156,39,296,2916,491,1214,56,932,91,46,284,1319,306,13,74,26,105,649,22,3503,10,9,3315,512,1589,1376,8,31,305,143,695,2220,485,8892,30041,325,714,1785,0,492,4674,308,2820,208,39,0,115,46,754,8,2,146,16,0,9
TCGA-56-8308-01,1211,1430,4238,430,3517,5332,85,14814,1664,192,7532,286,1131,1613,14984,524,2420,295,160,133,7386,100,1624,16,4952,49,13614,6977,581,1610,800,31203,2437,1571,638,3791,5004,1044,11187,5815,16,693,349,4,669,244,799,2871,826,5186,34,54,476,565,2,13,7,190,11,41
TCGA-56-8309-01,1292,1218,25,355,3803,6113,17,788,1883,99,1190,42,1122,269,54,978,6791,681,2,143,29,576,1215,13,5945,382,38,2286,998,5350,7731,78,6,2444,368,390,6316,3455,17430,13333,39,1907,289,3,74,1798,1348,4761,275,100,1,237,350,20939,25,21,16,73,121,41
TCGA-56-8503-01,1424,1214,1827,395,2368,4758,286,5409,2155,92,14711,4766,578,5806,6674,420,3696,225,12482,114,5170,194,741,17899,2048,51,6712,4947,447,1167,1326,1903,1388,2231,458,524,12907,583,3885,3598,12,628,178,20,302,414,1745,3448,960,3043,12,48,577,5391,42,131,21,288,27,75
TCGA-56-8504-01,4987,2096,12015,905,1375,11751,77,5911,3991,277,14503,6885,480,1639,3458,607,1918,644,61,54,390,362,856,15116,2039,91,832,5346,1138,593,382,5640,479,1202,269,3575,1018,296,8021,4788,1,334,293,0,99,224,439,2754,168,1818,1,30,67,1065,1,1,23,5,1,28
TCGA-56-8622-01,300,436,3154,53,4215,1765,1428,104793,820,3,28681,1002,479,545,13907,286,3972,16089,51306,131,10868,95,3790,7893,1492,61,754,7043,995,2501,1144,1165,26326,4075,236,1417,17580,1304,25475,4881,1,640,129,6,510,1110,797,8425,1057,963,0,127,80,15548,2,19,9,309,15,11932
TCGA-56-8623-01,338,387,76,44,127,1710,3,448,906,8,138,22,3212,6,49,2489,24362,120,140,1184,62,4169,26713,38,12829,2286,8,1767,5253,21465,9403,23,77,29,1881,275,1862,23627,1996,2172,1,4615,38,433,12,5140,3714,45439,108,1528,862,1233,8786,2460,97,149,4,7295,6,238
TCGA-56-8624-01,1182,626,1436,171,3252,1030,1523,35031,1486,6,27959,438,614,864,2367,286,3247,1423,11996,256,120,111,2521,1774,2315,166,1,3651,880,2038,2046,6,24384,5749,376,147,14834,1450,7437,2333,7,730,95,16,12,647,856,3859,106,36,1,160,96,43133,3,53,3,98,22,2028
TCGA-56-8625-01,1691,3440,2384,832,1717,5652,81,7611,2821,121,2298,2803,818,922,4368,353,6475,611,29,213,366,234,1427,1494,4873,161,345,3564,975,2446,2299,4235,179,553,785,312,4624,1950,10569,3091,5,1499,128,2,28,1207,1195,6696,421,3728,1,162,108,1262,3,105,20,49,7,63
TCGA-56-8626-01,637,745,675,111,1251,2140,855,4407,1625,262,18726,373,578,325,2334,683,4345,1104,3726,245,972,620,2388,59,3234,641,138,2784,829,3506,1876,22,1464,2142,540,379,14402,3655,3431,1214,5,1300,198,7,447,668,3925,24630,830,402,30,353,20,4672,7,252,66,663,1,359
TCGA-56-8628-01,836,666,2708,206,1067,1841,91,861,1793,210,1798,80,1225,141,437,779,5512,46,10,365,176,350,2123,40,4846,535,141,3558,1077,2666,2506,649,9,910,399,213,4508,6081,4030,910,15,1299,89,20,527,503,1323,16182,365,363,14,272,192,2358,4,31,225,307,1,1
TCGA-56-8629-01,2271,1531,502,519,2208,7921,287,16914,1457,221,4710,2,798,421,813,233,3361,952,537,48,233,76,1033,239,2270,9,120,8964,947,1478,613,45,136,771,410,4193,1518,92,10490,3737,17,752,115,0,333,1410,1679,2486,834,315,15,483,7,3480,4,86,15,6,0,13
TCGA-56-A4BW-01,2277,2796,1828,563,2518,5890,161,9077,3137,406,20143,2403,876,2196,9127,594,3341,9439,1113,72,1177,360,910,9966,3486,31,1799,4001,986,896,518,994,552,1597,212,80,15205,400,4910,10694,31,518,58,9,1130,438,2159,3387,846,2297,11,822,78,11387,2,20,35,264,39,19169
TCGA-56-A4BX-01,3604,2461,12220,1083,3293,10339,317,5223,3762,661,26755,4643,1154,716,3142,613,1736,377,13,214,1125,574,1180,129,4188,73,1907,16126,1660,998,1744,15670,2762,1310,157,6897,2644,806,9946,11572,66,1430,1449,6,1837,218,138,3069,691,6039,27,79,12,146,0,10,36,2,3,124
TCGA-56-A4BY-01,2169,1422,1324,533,1237,12628,453,12409,5644,238,336,1439,1288,774,1848,587,4735,131,3,264,78,285,2573,18,6692,178,233,8058,1172,1586,1020,1621,13,1960,447,23424,3829,1222,6335,14616,16,2253,537,20,47,554,2090,2136,66,17265,102,196,86,864,5,32,48,122,1,30
TCGA-56-A4ZJ-01,872,938,2514,249,2398,1939,194,4196,1358,154,6884,542,913,1492,6764,922,9943,2164,1895,466,4621,837,3626,437,5003,556,1955,4420,1848,7578,2846,1710,50,1533,824,195,9411,10197,11008,2485,5,3359,416,18,582,1019,1596,23157,1678,1550,34,448,77,6875,36,180,19,1388,5,20
TCGA-56-A4ZK-01,1921,1557,5480,542,2060,5174,108,17399,5983,401,4736,23,552,6061,10371,333,2023,115,150,62,1416,65,1326,654,3326,31,2367,5743,930,1100,671,8735,5603,1775,367,7813,7417,555,14388,5199,0,1511,217,3,11,320,394,3450,530,8523,0,36,141,724,10,25,31,20,2,500
