Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,G2E3-AS1,AL512363.1,AC011374.1,LINC01322,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC01807,DARS-AS1,LINC00393,AL355388.1,LINC00355,AL358334.2,SOX2-OT,AC105206.1,LINC00640,AL139385.1,AC078778.1,LINC00392,LINC00702,AC091182.2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,AC004816.1,LSAMP-AS1,LUARIS,C10orf91,MED4-AS1,LINC00520,SLC12A9-AS1,AC093510.2,AP001453.2,MIR130B,AC006238.1,HOTTIP,MYOSLID,AC113346.1,AL136018.1,PART1,LINC01615,LINC02323,LINC00470,BCRP3,UCA1,AC099066.2,LINC01705,LINC00337,MIR31HG,MIR137HG,LINC00704,AL163952.1,AC093515.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,LINC01614,C1orf132,LINC01285,APCDD1L-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC134312.5,MUC2,LINC00173,U62317.2,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02081,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,LINC02454,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,LINC02551,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,LINC01929,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC01522,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-21-1076-01,1313,289,112,183,23,63,105,409,37,56,49,712,1059,383,17,148,148,1,7,201,672,1,84,253,63,1192,80,10,989,9,1,17,180,44,9,5,4,521,19,7,11,8,9,3,111,6,56,32,40,13,193,7,58,25,56,9,35,10,21,69,5,5,339,1,19,35,23,60,5,304,114,57,18,11,5,23,6,34,19,4,109,36,0,57,4,2,2,27,4,80,20,11,0,52,3,2,4,3,2,9,59,155,10,13,1595,49,11,0,7,0,7,6,0,3,8,147,2,1,7,2,1,8,0,18,1,0,1,15,0,2,168,2,2,8,4,38,3,10,10,1,7,7,0,0,52,1,3,26,97,12,1,5,40,3,9,18,6,4,2,1,1,2,3,1,6,1,3,2,0,4,7,0,7,1,0,2,3,1,2,1,2,0,4,3,1,0,1,0,6,0,3,0,3,1,1,0,4,0,0,0,1,1,0,1,7,0,2,0,0,0,0
TCGA-21-1077-01,2871,364,167,30,25,96,33,82,71,20,2,905,596,169,25,107,76,1,75,45,12149,1,13,123,16,499,49,18,526,15,2,18,88,26,2,73,1,61,59,2,12,6,1,7,70,18,3,110,31,29,202,6,24,20,24,25,5,16,26,109,8,18,167,1,18,38,13,5,4,135,62,34,1,1,3,49,11,78,26,4,14,56,8,4,3,2,11,6,3,257,39,23,0,164,0,1,7,6,21,3,64,39,20,2,5131,15,32,0,1,2,1,5,0,2,15,5,4,0,3,0,1,16,3,31,3,0,1,5,0,12,178,0,1,10,79,27,2,1,0,0,0,11,0,0,48,1,1,9,280,7,5,3,16,10,7,1,11,2,0,0,5,0,1,3,4,3,4,1,0,4,8,5,0,0,0,0,1,1,1,1,3,0,0,2,0,1,3,0,26,0,5,1,0,0,0,5,0,0,0,0,0,1,0,0,3,2,0,0,0,0,11
TCGA-21-1078-01,2944,317,429,203,14,0,9,50,48,1,18,721,417,21,0,117,2,10,0,352,33,0,20,105,22,0,13,7,217,0,0,0,118,46,0,35,1,0,18,2,16,11,6,24,5,0,0,11,6,97,0,0,11793,1,0,8,0,0,4,68,1,0,39,0,0,3,0,0,0,2,813,15,1,0,0,0,0,27,0,16424,1,2,0,1,3,8,6,0,1,126,2,0,0,6,0,1,0,0,34,4,2,9,9,2,11,3,1,0,0,0,0,2,0,1,1,15,6,0,0,0,1,0,0,80,0,0,0,15,0,0,62474,0,0,2,1,1,1,0,0,1,0,0,2,0,12,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-21-1079-01,5170,12,434,195,7,453,73,109,1390,2,13,11,330,132,331,337,3,0,126,559,40,2,138,52,15,1,152,395,335,0,0,57,568,8,202,109,0,97,21,1,51,2,3,18,552,238,19,28,1390,79,58,0,61,543,69,45,1062,10,73,4,303,4,73,1,4,2,1,94,3,184,28,551,67,1,7,10,0,11,213,5,9,7,0,11,3,1,7,12,0,134,2,4,0,323,42,41,1,0,2,1,177,0,79,1,143,16,113,0,0,1,0,2,0,0,31,7,0,0,0,0,1,287,0,2,0,0,0,1,0,0,899,0,0,246,5,0,0,3,0,0,0,1,0,0,515,9,1,0,0,1,209,0,0,2,13,0,2,0,12,0,0,0,4,0,0,0,0,0,0,1,0,0,1,54,0,27,2,0,5,0,36,0,0,0,2,1,14,0,3,0,0,0,1,2,47,20,0,0,1,0,0,0,0,5,4,0,0,0,1,0,0
TCGA-21-1080-01,7493,75,267,239,6,119,47,159,111,1,101,32,1359,35,316,105,957,1,7,5,36,0,88,39,20,1952,117,18,180,22,1,14,198,10,2,40,2,546,37,3,10,2,1,17,81,0,42,17,6,18,170,2,22,9,28,21,12,0,27,93,2,15,90,0,0,4,1,4,0,64,49,175,7,6,7,20,8,30,27,0,6,3,109,22,4,14,6,43,27,19,178,0,0,168,1,8,1,3,12,7,95,15,6,0,257,17,0,0,0,0,0,1,0,3,15,10,0,0,2,0,3,17,0,2,0,0,0,5,0,2,21895,0,2,5,0,8,5,23,2,2,0,6,3,0,11,164,0,14,0,0,1,3,1,1,2,5,6,1,9,0,0,0,0,1,3,3,0,1,0,0,0,3,24,1,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
TCGA-21-1083-01,7961,136,801,66,23,140,112,318,250,40,19,13,2842,46,99,1446,101,0,291,74,46,1,55,139,110,5,32,10,692,0,1,15,112,18,9,896,1,5,82,8,14,19,8,30,177,4,251,21,27,17,561,7,20,23,17,174,2,0,3,304,39,1,85,0,23,448,0,98,2,261,1198,655,25,4,6,116,30,42,29,0,88,18,82,2,34,33,25,1,27,34,171,454,0,398,0,22,3,26,54,8,794,13,32,3,644,23,4,0,8,0,0,0,0,10,0,23,0,0,3,3,1,108,1,3,0,0,2,2,0,8,1281,0,0,12,4,2,14,2,1,0,0,3,17,4,23,1,27,1,106,0,6,0,10,268,4,2,150,1,12,0,0,0,0,8,0,1,0,1,0,0,1,2,0,1,1,0,1,0,2,7,0,0,7,3,0,0,2,0,0,0,143,0,0,5,2,4,0,1,0,0,0,1,0,1,0,40,4,0,59,0,0
TCGA-21-5782-01,899,176,98,38,77,90,33,40,147,73,8,805,576,87,119,132,63,3,75,35,414,10,65,43,21,847,153,35,210,26,8,30,46,64,39,27,1,50,9,14,4,13,7,34,35,32,30,245,66,19,228,4,33,78,23,33,21,77,51,60,37,13,150,15,171,25,21,171,72,59,137,56,69,206,7,3,79,17,40,118,22,4,9,12,8,6,10,19,49,32,67,130,1,91,21,23,56,16,25,68,240,91,27,38,206,581,34,4,30,5,97,43,0,9,8,156,28,9,50,13,13,64,8,18,8,7,8,51,12,14,326,2,3,42,46,16,23,34,18,11,6,6,2,21,63,12,39,11,54,42,31,25,23,16,9,25,27,2,6,15,10,22,27,38,44,8,4,4,14,7,10,7,8,4,20,30,14,54,13,42,11,10,37,23,27,14,14,14,21,16,51,29,55,3,3,11,31,9,1,10,37,152,18,14,4,1,25,14,13,5,35
TCGA-21-5784-01,14193,42,121,171,26,61,84,305,34,34,6,426,690,584,284,61,2,0,0,13,94,1,33,80,11,0,53,48,378,0,2,1,193,32,5,113,3,3,11,5,35,5,3,33,88,5,1,44,18,25,227,2,12,187,3,25,18,1,24,1,5,6,71,4,0,8,22,1,6,28,42,9,1,2,16,2,0,37,11,8,11,113,0,1,1,1,12,3,0,31,27,0,0,15,7,22,5,3,14,0,290,97,43,4,76,10,0,1,9,2,1,170,0,2,1,4,8,0,8,0,0,5,0,2,4,0,1,578,0,0,363,2,5,16,19,78,0,3,1,1,0,0,3,1,8,1,0,70,2,0,19,5,61,0,1,1,0,0,0,0,3,0,0,0,18,1,0,0,0,26,17,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,11,0,0,18,0,1,6,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
TCGA-21-5786-01,6070,571,289,193,6,149,112,501,44,12,1,123,529,20,78,72,0,0,279,85,150,0,384,67,12,0,58,106,400,5,7,101,184,27,4,379,1,17,43,9,10,14,7,25,207,46,2,21,84,32,392,1,2,47,14,53,73,17,32,2,258,4,30,0,2,31,4,7,0,109,30,78,132,2,1,15,4,16,41,54,61,13,9,5,2,6,8,9,123,74,4,162,0,8,8,7,1,2,73,5,35,1,69,2,166,8,58,0,0,0,0,1,0,3,32,4,0,0,93,0,0,122,0,9,0,1,2,0,0,11,1818,0,1,7,0,13,2,2,1,0,0,1,1,0,32,5,1,2,0,2,5,0,10,0,4,0,1,0,5,0,0,0,4,56,31,3,0,0,0,1,3,0,0,0,1,0,2,0,0,0,3,0,2,0,0,0,1,0,24,0,2,0,2,0,53,0,0,0,1,0,2,0,3,0,0,25,8,0,0,0,0
TCGA-21-5787-01,45,9,74,0,14,44,1,5,278,8,1,22,5591,1525,46,53,0,0,133,18,6,4,1,115,12,0,20,1,235,5,0,37,165,2,1,49,1,12,15,0,4,7,18,0,13,0,90,6,182,167,1,1,1210,40,12,16,84,1,3,0,22,0,23,0,0,2,0,1,0,71,110,19,3,0,0,7,0,4,39,26493,8,42,6,0,0,2,0,6,48,7,1,126,0,17,15,1,0,0,5,0,1,23,0,0,107,11,0,0,0,0,1,9,0,0,0,2,21,0,0,0,0,6,0,2,0,0,0,122,0,0,450410,0,0,2,145,21,0,3,0,0,0,0,2,0,40,0,0,8,292,0,1,1,0,3,4,5,2,0,0,1,1,0,0,0,0,1,1,0,1,3,1,0,0,1,4,0,1,0,0,0,0,0,1,0,1,0,1,10,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,51,0,0,0,0
TCGA-21-A5DI-01,12810,256,155,114,2,2,53,129,112,1,29,173,691,4,11,96,0,0,0,30,97,0,80,36,21,2,25,85,145,23,0,7,167,1,34,16,1,4,17,1,18,6,3,4,153,14,42,1,90,6,0,3,6,318,23,15,801,0,10,0,0,0,179,0,3,1,4,93,1,17,125,359,21,0,34,0,1,12,37,90,198,15,0,10,2,7,5,0,0,22,18,0,0,57,3,12,1,6,0,4,78,0,48,2,825,10,52,0,0,0,0,1,0,3,0,0,3,0,6,0,1,84,0,4,0,0,0,0,0,2,139,2,2,20,9,0,0,0,7,0,1,0,0,0,65,2,0,0,1,0,13,0,6,0,3,0,0,1,1,0,1,0,0,2,22,2,1,0,4,1,4,0,1,7,0,2,0,0,0,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-0940-01,3482,227,369,27,16,73,94,43,73,16,23,89,930,212,57,64,3,0,0,35,59,1,11,98,37,2,31,8,835,17,1,82,78,1,13,9,1,1,24,4,15,3,5,7,90,8,18,39,54,28,188,5,9,104,22,8,211,0,2,1,1,0,91,0,4,62,0,6,3,227,170,212,28,4,4,3,16,56,44,247,20,32,4,1,1,6,4,0,137,23,31,12,1,15,0,251,0,17,33,4,446,81,19,0,471,33,1,0,0,2,3,2,0,2,0,2,29,0,4,0,3,51,0,64,1,1,2,8,0,0,70,2,2,87,18,15,1,1,0,1,1,1,0,0,25,0,2,8,0,4,28,2,9,69,4,2,0,1,3,0,2,1,0,3,6,4,0,0,0,2,8,1,0,6,1,2,0,1,1,7,7,0,0,0,2,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TCGA-22-1011-01,7795,20,203,221,26,99,92,213,26,11,10,652,392,45,83,64,13,0,0,14,137,0,53,40,18,7,60,38,360,10,0,18,261,39,6,47,1,36,6,4,5,5,2,12,46,2,4,1225,33,8,262,3,48,77,17,15,94,1,25,53,8,5,63,1,0,0,5,177,1,48,127,196,15,4,3,28,0,13,7,22,23,23,0,11,0,4,4,0,2,87,25,11,3,52,3,3,3,7,49,4,72,2,37,4,1202,7,2,0,18,0,0,0,0,2,0,12,7,2,0,0,0,7,0,106,0,2,0,2,0,8,728,1,1,8,6,3,2,7,2,1,0,1,2,0,5,1,1,1,5,1,8,3,10,0,0,1,0,1,1,1,1,1,0,0,9,2,0,0,1,5,4,4,3,1,1,5,1,0,0,0,2,0,0,0,3,0,1,0,0,1,5,0,0,0,3,0,1,0,2,0,0,1,0,0,1,0,1,1,2,0,0
TCGA-22-1012-01,4519,197,151,12,9,52,76,14,31,4,14,582,668,40,15,60,713,0,42,32,1425,0,55,64,29,855,15,14,186,2,1,2,30,37,40,77,0,128,26,4,26,4,3,0,66,19,7,5,18,13,134,2,8,20,38,66,3,15,39,27,9,2,43,0,2,31,35,23,10,79,33,35,8,0,0,3,4,13,11,2,47,45,37,5,7,7,7,21,4,67,2,4,0,67,0,9,0,0,17,6,303,25,1,18,1528,9,1,0,0,1,0,7,0,3,0,111,4,0,0,0,0,35,0,1,0,0,2,45,0,26,154,30,0,18,27,14,0,7,0,0,0,1,3,0,91,2,1,13,1,8,39,1,12,3,3,1,0,2,7,0,2,2,0,0,6,2,3,0,1,6,2,1,1,0,0,3,7,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,1,5,0,1,7,0,0,0,0,5,1,0,0,0,0,0,0
TCGA-22-4591-01,3870,1033,186,354,29,106,205,83,96,7,1,1200,564,280,28,143,45,0,272,21,327,0,77,27,46,4,22,12,179,3,1,25,297,73,15,153,1,8,63,1,19,33,3,32,22,3,0,398,6,18,63,7,1,69,4,114,44,37,4,4,27,12,297,0,0,95,0,74,0,21,50,560,18,3,3,23,3,19,12,332,36,24,142,1,10,29,2,4,0,355,26,258,0,215,2,3,1,17,21,7,150,119,23,0,95,4,2,0,2299,1,0,4,0,7,0,3,2,0,5,0,0,1,0,3,0,0,5,10,0,0,160,0,4,5,26,45,1,0,3,1,3,1,0,0,2,2,4,60,0,2,10,3,45,0,3,0,0,0,4,0,0,0,14,0,9,0,0,1,1,0,8,0,6,0,5,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,7,0,0,1,0,6,3,0,0,0,0,4,0,0,0,0,2,0,0,0
TCGA-22-4594-01,9,54,341,96,13,1,1,1,20,52,0,122,844,69,166,128,0,1,124,5,81,0,4,53,30,0,44,12,716,4,0,149,87,3,2,32,2,2,19,2,4,12,1,0,25,2,6,12,18,11,22,48,1,32,2,58,5,0,2,3,9,5,33,1,24,24,0,11,0,238,72,176,3,7,0,2,0,7,46,3,48,31,49,0,3,8,1,2,103,16,10,39,0,331,0,29,0,6,55,0,3,1611,2,0,544,10,0,0,0,0,0,11,0,5,0,2,0,0,16,0,2,36,1,118,0,2,247,1,0,0,97,2,0,1,6,629,4,2,2,0,0,0,2,3,8,2,1,0,1,0,1,1,2,0,1,1,0,0,0,0,8,3,0,2,27,5,0,0,0,9,0,1,2,0,1,1,2,0,0,0,0,0,12,0,0,0,0,1,2,0,3,1,0,1,0,22,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0
TCGA-22-4595-01,1731,125,474,72,28,232,297,1289,118,13,17,897,409,37,223,130,166,0,157,176,72,2,111,167,29,8,61,77,757,542,2,10,231,27,25,38,6,393,3,2,44,26,2,13,1642,12,0,111,69,265,653,4,605,117,116,130,41,1,500,40,37,9,68,2,14,33,2,19,1,395,91,33,159,0,9,22,9,27,124,4,26,4,21,12,2,11,5,9,2,57,17,279,0,54,6,6,1,2,22,3,724,86,378,1,587,10,27,0,0,3,0,3,0,7,4,195,2,3,12,0,5,16,0,13,0,0,3,6,0,0,4169,3,2,80,5,24,4,1,0,3,1,22,15,2,171,46,1,13,0,5,4,0,29,0,10,1,2,2,1,0,2,0,0,7,0,8,38,4,3,2,20,1,0,1,6,3,0,0,3,0,4,0,1,5,0,0,2,0,11,1,95,0,0,0,1,7,5,1,0,62,0,0,1,0,0,0,0,0,1,2,0
TCGA-22-4596-01,180,1,2,363,32,0,4,4,43,23,0,136,985,542,22,68,0,0,19,2,39,0,4,9,15,0,99,2,937,3,1,0,622,0,3,33,2,8,10,9,6,4,5,0,266,19,4,8,39,13,1,3,2,35,14,18,43,11,15,3,7,0,81,4,17,0,0,9,2,283,250,251,58,8,1,8,0,11,63,5,32,50,3,1,2,4,0,2,86,41,9,3,4,30,1,11,4,3,13,1,17,469,10,1,679,33,2,0,10,0,2,96,0,3,0,4,7,3,3,1,1,10,1,10,3,1,2,374,0,7,100,1,2,0,2,156,26,0,0,0,0,0,2,0,72,2,3,104,0,0,12,7,1,0,4,12,14,1,1,1,5,1,0,0,18,1,0,2,0,6,1,1,0,1,0,7,0,0,2,0,0,0,0,0,2,0,0,2,0,1,3,0,1,2,0,0,0,0,0,56,0,1,0,0,0,1,0,0,0,0,0
TCGA-22-4601-01,2122,327,100,23,10,27,71,58,34,2,6,478,685,82,0,59,270,2,2,7,3159,0,9,22,19,86,9,0,178,7,0,65,76,22,0,13,0,38,8,0,2,3,2,1,15,1,0,17,9,3,49,5,19,3,2,13,1,0,9,1,8,5,117,2,23,5,2,14,1,7,303,19,5,0,0,10,26,48,4,2,61,5,0,13,0,5,8,3,1,36,5,3,0,3,1,0,0,1,2,5,43,42,15,0,6253,9,1,0,4,0,0,1,0,2,3,7,0,0,1,0,2,1,0,0,0,2,2,0,0,2,220,0,1,0,7,9,5,2,3,1,0,1,0,0,5,0,1,20,8,2,8,0,17,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,12,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0
TCGA-22-4604-01,3462,272,395,148,34,270,92,157,159,19,13,786,1782,109,57,142,539,0,2,23,5685,3,28,42,44,300,220,31,1044,110,0,56,82,19,11,55,0,1297,33,3,10,10,0,2,104,15,32,53,128,22,40,4,32,46,94,15,1,0,112,123,1,224,200,1,2,32,19,29,9,678,84,26,44,4,6,5,4,63,211,7,65,19,23,34,1,2,7,9,0,59,11,10,0,52,3,4,3,6,37,3,445,0,7,25,886,35,24,0,8,0,1,1,0,3,1,47,14,1,2,1,4,4,0,7,2,1,1,0,0,12,18100,0,1,14,4,1,5,1,1,2,3,3,1,0,415,1,9,0,0,23,8,1,34,16,8,0,0,1,11,0,3,0,11,100,0,6,7,0,1,8,0,3,5,6,3,0,2,0,3,1,8,0,3,1,0,0,0,0,51,0,2,0,2,0,0,0,1,6,5,1,0,0,41,0,0,0,0,0,0,0,0
TCGA-22-4607-01,7993,89,48,50,14,2,132,110,13,12,7,291,670,118,156,87,6,1,0,47,115,0,58,34,20,0,112,25,539,102,0,1,1396,0,4,54,0,64,39,0,44,12,1,13,111,19,4,11,111,67,0,1,94,90,48,52,169,0,48,0,7,4,115,0,9,23,1,20,2,333,84,104,20,3,4,5,3,25,45,8,6,10,0,22,1,3,5,11,0,22,3,0,0,23,159,26,3,6,31,6,20,2,21,0,44,3,10,0,0,0,0,23,0,9,0,80,3,0,1,0,0,14,0,46,0,0,1,88,0,0,135,0,2,154,60,0,2,4,0,2,0,0,3,0,109,225,1,0,0,0,35,6,11,0,2,1,0,0,0,0,8,1,2,0,13,2,0,2,0,3,0,0,9,6,1,3,2,0,0,0,0,22,0,0,0,0,0,6,0,0,30,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-4613-01,1461,93,82,70,2,84,21,43,41,4,10,666,896,21,25,71,248,0,36,3,612,0,89,36,18,8,10,6,80,2,0,0,34,17,28,19,1,14,23,0,5,12,2,1,8,0,6,48,2,6,65,0,28,7,8,28,0,0,22,17,1,12,37,1,9,19,12,8,1,26,24,44,5,2,1,11,6,52,9,0,43,2,46,1,6,6,11,2,9,45,1,49,0,12,0,0,0,1,3,5,103,9,16,0,200,9,4,0,41,0,0,1,0,2,1,46,0,0,12,1,0,9,0,3,1,0,0,0,0,8,761,1,0,0,7,1,1,14,0,2,0,1,0,0,6,0,0,0,90,0,4,0,106,3,2,0,0,0,4,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
TCGA-22-5471-01,4150,223,152,85,7,120,406,220,60,3,58,629,1221,22,19,132,17,0,68,69,700,0,38,82,55,90,34,27,231,281,4,135,212,55,14,510,3,228,56,2,7,18,1,41,145,7,13,78,68,112,52,0,224,68,35,53,4,1,13,158,2,76,214,1,6,14,0,8,4,64,101,43,10,0,3,11,15,96,58,11,149,330,4,27,6,23,5,2,0,47,25,5,0,69,1,2,1,13,18,3,137,1,4,3,653,9,35,0,0,0,1,2,0,0,11,22,0,1,23,4,1,646,0,15,0,0,0,21,0,6,167,0,2,32,1,0,4,0,4,0,0,4,0,0,18,0,5,0,0,21,39,1,28,28,2,2,13,0,0,0,1,0,16,25,13,4,4,7,0,5,0,13,4,9,1,3,2,0,0,3,45,0,3,0,7,0,2,0,11,1,1,0,0,3,0,2,4,6,0,0,0,0,0,0,0,27,0,0,114,1,0
TCGA-22-5472-01,3752,91,1,0,15,0,40,244,8,31,3,1353,591,738,0,92,4,4,0,4,269,3,27,98,7,0,71,5,441,9,1,0,380,25,14,49,0,6,37,3,12,6,11,1,95,3,33,20,25,61,50,8,34,52,6,13,188,2,46,2,1,5,319,4,5,5,3,197,1,22,117,5,1,5,2,0,0,10,27,44,26,9,0,17,2,4,4,32,0,9,104,0,0,19,0,11,3,3,27,1,7,290,38,3,112,9,7,0,0,1,2,129,0,0,0,5,1,0,0,0,0,13,0,1,3,2,0,341,0,5,6114,0,24,5,61,153,2,5,0,0,3,2,2,0,16,0,2,264,0,2,26,3,21,1,2,20,0,0,0,2,1,1,0,1,118,0,0,1,0,47,0,2,1,0,1,1,2,0,0,1,1,7,0,1,4,0,0,6,0,0,8,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0
TCGA-22-5473-01,6831,585,149,369,14,215,278,220,126,6,115,815,1202,294,236,200,6,0,102,113,1548,0,69,72,9,0,57,53,327,120,0,25,72,69,14,114,0,42,73,3,8,13,5,5,77,21,42,89,55,10,5,3,3,67,51,33,39,24,122,3,6,5,47,0,1,16,11,0,1,197,31,27,5,2,2,5,5,70,66,6,86,98,0,3,4,0,15,0,118,642,35,3,0,79,0,1,1,1,23,0,754,148,6,1,196,27,3,0,9,0,0,2,0,3,9,13,1,0,0,0,1,11,2,8,0,1,0,9,0,0,139,0,0,1,8,45,1,0,3,1,0,3,0,0,230,0,2,2,0,0,2,1,59,16,6,1,0,1,3,1,0,0,66,0,1,1,0,0,0,0,5,7,0,3,14,2,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,8,1,0,1,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,1
TCGA-22-5474-01,5116,530,65,103,17,4,88,60,14,13,36,824,958,23,8,173,1,4,1,15,3492,0,40,176,18,0,78,32,501,1,2,26,144,3,8,111,0,8,24,3,3,9,12,15,59,5,29,57,36,41,0,3,123,51,10,27,52,0,8,12,6,10,38,0,3,33,4,1,5,84,134,26,7,7,4,5,3,100,18,20,36,42,17,3,8,3,5,64,0,645,30,5,0,41,4,37,2,1,30,6,8,18,9,2,1565,13,1,0,35,0,0,5,0,3,2,14,8,0,2,1,0,11,0,82,0,0,4,4,0,0,158,1,3,10,40,1,1,2,4,0,0,3,4,0,8,0,2,0,1,8,20,11,38,1,4,1,0,1,0,0,0,1,0,2,3,2,1,5,0,2,4,1,1,1,1,0,4,0,1,1,1,1,1,0,6,0,3,1,9,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
TCGA-22-5477-01,2833,2002,329,147,27,167,173,18,138,17,77,3261,1119,207,121,80,234,1,0,43,6900,0,16,103,34,1,36,111,557,8,5,35,34,17,5,61,2,4,38,35,2,91,4,3,39,0,3,121,15,12,330,5,8,3,5,31,23,3,1,243,2,6,367,2,15,72,2,6,8,55,87,72,4,4,2,45,3,65,16,6,41,7,20,2,11,11,27,2,122,902,36,24,0,39,4,8,1,4,5,12,820,88,7,0,3673,19,59,0,0,0,4,11,0,3,17,55,1,0,1,3,2,2,0,10,1,1,3,56,1,0,259,0,6,4,7,33,3,0,1,2,0,0,0,1,5,0,0,16,0,0,1,5,18,7,3,1,0,0,13,0,1,2,2,21,6,0,0,0,1,0,39,7,0,0,11,0,0,2,0,0,0,0,3,0,0,0,0,2,38,2,1,10,1,0,1,0,1,7,1,0,0,0,11,0,5,0,0,0,0,0,0
TCGA-22-5478-01,5034,618,223,506,17,220,48,21,43,24,1,71,379,130,85,141,1,4,100,25,138,0,26,35,10,2,48,18,472,33,1,5,334,13,12,18,1,11,84,1,20,17,5,84,15,7,1,343,76,26,253,2,3,501,33,141,33,190,18,119,213,0,91,3,9,3,46,368,1,210,64,324,18,1,1,18,2,16,45,5,33,10,3,3,5,1,13,1,55,88,45,217,0,39,2,14,0,12,46,10,834,61,8,0,340,12,3,0,1,0,2,42,0,8,0,80,7,0,5,1,5,2,1,10,5,0,0,253,0,50,91107,1,1,2,17,85,3,0,1,5,0,0,4,0,83,0,1,10,342,0,21,2,17,0,6,2,0,2,14,4,4,5,3,0,8,1,0,0,3,1,1,0,0,4,5,0,2,0,5,0,1,5,2,0,3,11,2,5,0,5,6,6,1,1,0,3,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0
