Unnamed: 0,MIR205HG,DLX6-AS1,LINC01572,LINC00491,POU6F2-AS2,ADAMTS9-AS2,LINC02156,CASC8,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,LINC02253,PVT1,SFTA1P,LINC00393,LINC00887,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,MIR130B,LINC01836,AC006238.1,HOTTIP,PART1,LINC02323,LINC00470,BCRP3,UCA1,AC005863.1,LINC01705,LINC02178,LINC00337,MIR31HG,MIR137HG,AL391361.3,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,AC093904.4,KCNH1-IT1,LINP1,GDNF-AS1,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,LINC02289,AL590666.2,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,LINC00707,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC090192.2,LINC02081,AL121772.1,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC009275.1,AC006305.1,MIAT,CCDC26,AL021807.1,LINC01269,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,FLJ16779,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,AC004704.1,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AL354766.2,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-51-4081-01,1563,754,49,112,205,21,41,36,291,6,53,1022,0,902,87,6,14,3,8,891,0,137,55,1,486,8,0,46,14,107,2,154,1,16,14,1,10,78,31,61,5,331,1,67,10,7,6,2,1,75,12,180,0,11,2,82,15,58,95,2,14,0,0,38,2,23,60,84,16,212,2,9,2,14,3,2,25,0,478,9,2,1,23,165,305,0,9,1,3,19,4,21,2,16,40,1,3361,7,8,63,0,4,0,0,6,0,14,7,7,0,1,0,1,0,1,11,0,1,0,0,5,4,3,0,0,2481,0,1,2,15,1,0,2,0,1,3,0,0,0,6,0,0,9,0,18,3,4,0,2,4,1,0,0,0,1,10,4,3,4,1,0,1,4,13,0,1,2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,5,0,1,0,0,2,0,0,0,2,1,0,6,20,0,0,0,0,2
TCGA-51-6867-01,3730,637,45,183,48,26,43,47,87,9,16,1449,510,644,94,42,106,0,171,2453,0,25,26,1749,672,23,0,22,131,201,1,14,6,14,39,4,15,212,34,219,2,224,30,9,1,16,2,3,0,3,3,1068,2,53,62,2,15,31,23,1,97,1,4,36,7,163,243,491,6,99,9,3,5,19,13,1,4,40,282,62,239,0,5,117,10,1,37,1,5,12,1,200,27,19,64,6,313,2,2,53,0,0,0,0,9,0,4,8,5,14,0,0,3,2,0,4,0,4,0,0,0,3,4,0,1,432,0,1,1,14,2,2,1,2,0,2,2,1,0,5,5,291,3,0,53,22,7,4,42,1,183,0,0,1,0,1,2,1,1,0,2,1,7,1,1,0,0,17,1,13,1,1,3,1,2,1,0,4,6,1,0,7,0,0,9,1,0,3,2,0,2,0,0,3,2,0,0,2,0,1,0,0,0,23
TCGA-52-7622-01,6881,497,34,185,119,40,95,98,177,86,50,888,22,2841,810,8,30,10,0,12280,4,108,37,0,759,9,2,5,12,40,6,99,8,4,49,9,0,149,71,130,6,237,4,19,7,10,239,0,1,17,22,219,10,2,21,23,28,145,90,256,386,7,0,15,0,42,18,83,17,121,1,13,2,2,5,52,61,1,435,19,7,0,43,54,67,0,14,2,3,1,7,68,400,40,55,2,7719,31,15,60,1,1,2,4,10,0,4,44,0,16,4,0,0,0,1,24,1,10,2,0,1,13,3,0,1,570,0,9,27,101,2,1,0,0,0,3,0,2,0,7,233,0,6,0,17,5,5,3,2,0,3,0,1,4,0,0,0,7,1,2,2,0,15,3,1,0,4,2,1,1,2,1,0,0,2,0,3,1,0,4,1,0,0,0,0,1,0,0,0,3,2,0,3,0,1,3,0,0,2,0,0,0,0,0
TCGA-52-7810-01,13838,63,33,0,4,5,221,174,80,5,44,617,175,1425,17,5,56,0,2,92,0,153,6,1,148,12,0,21,33,126,6,13,2,22,68,2,2,15,28,145,0,19,33,77,13,8,49,24,9,19,4,78,0,3,5,32,41,77,20,0,28,2,2,97,0,23,7,0,9,28,4,2,2,2,8,9,23,0,18,15,1,0,106,34,20,13,4,4,0,0,0,984,7,44,88,4,271,29,11,4,0,0,0,0,0,0,26,33,0,6,0,0,5,0,1,68,0,0,0,0,2,1,2,0,10,264,0,0,16,0,2,1,0,0,1,2,0,0,6,1,1,0,1,0,4,4,4,0,2,2,206,1,2,0,0,0,0,4,3,1,1,1,2,34,5,5,1,1,7,0,6,3,0,24,0,1,0,0,0,7,0,5,0,2,0,0,0,1,16,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0
TCGA-52-7811-01,1525,57,94,206,83,28,51,62,249,44,27,87,0,788,386,6,47,0,166,110,0,133,13,1,683,88,1,4,9,79,1,57,2,7,19,3,2,177,89,120,1,63,11,29,7,19,53,105,15,2,16,90,3,5,15,35,4,157,10,8,52,2,15,11,1,22,47,55,1,23,0,1,2,1,3,4,86,5,139,21,68,3,5,34,216,1,8,0,1,3,4,153,191,14,64,1,186,13,19,34,0,0,7,6,17,0,0,12,0,2,0,0,1,1,0,22,2,6,2,0,2,55,2,0,0,592,1,0,4,71,1,0,0,2,1,3,1,0,1,3,48,0,3,0,6,0,1,30,1,10,6,1,2,0,0,0,3,7,2,0,0,0,3,0,4,2,0,0,14,1,1,2,0,1,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0
TCGA-52-7812-01,34,2,50,86,2,6,8,46,0,13,0,2,0,1267,213,0,2,2,1,43,0,7,32,1,230,48,0,0,0,15,2,1,0,4,26,28,4,10,7,0,3,25,1,19,1,16,1,2,0,1,0,27,1,8,10,77,2,124,2,2,77,4,1,3,6,15,9,103,1,22,0,0,3,5,0,4,2,0,8,1,1,0,2,52,28,0,3,5,16,49,11,1,69,15,127,0,862,2,16,18,1,0,0,1,0,0,13,8,0,0,0,1,3,5,0,1485,0,59,0,0,15,0,0,0,0,47,7,0,2,897,3,0,2,0,0,1,3,0,0,2,21,0,0,0,3,0,1,6,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,7,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,181,0,0,0,0,0,14,0,0,0,0,0
TCGA-56-1622-01,1268,405,89,257,139,8,17,174,44,4,2,2057,110,327,14,1598,9,1,21,725,0,48,10,51,166,49,0,7,7,110,0,13,4,11,42,2,7,194,24,24,2,6,13,21,4,4,32,7,12,3,9,139,0,2,9,6,0,0,24,2,22,1,0,13,5,26,100,2,53,5,0,1,2,2,3,2,1,0,136,17,0,0,14,27,27,3,3,2,16,9,11,438,11,12,2,2,44,0,38,92,0,129,0,0,65,0,1,16,1,3,0,0,0,1,0,3,0,1,3,0,0,120,0,0,0,1884,3,2,0,3,4,0,4,1,0,3,1,0,0,5,3,0,0,0,0,11,0,0,1,0,32,0,0,4,0,0,0,3,2,2,0,1,1,2,0,2,2,3,0,0,3,2,0,0,0,2,1,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TCGA-56-5897-01,2222,118,46,135,90,18,54,40,87,10,12,477,57,804,17,1,89,0,167,74,0,394,8,0,843,0,0,10,23,28,0,37,2,6,12,0,2,160,20,80,2,38,15,54,8,14,151,13,18,2,4,23,0,2,21,170,0,134,16,180,74,3,5,44,1,8,22,213,60,37,0,10,0,4,0,0,169,1,467,10,2,0,10,66,112,0,13,5,2,0,3,487,6,73,170,1,598,10,5,120,0,0,1,0,12,0,0,4,0,3,6,0,0,0,0,90,0,8,2,2,0,68,0,0,4,122,0,2,1,1,1,0,1,2,0,0,2,0,3,1,0,0,0,9,11,2,17,1,6,0,69,0,1,1,0,0,4,20,5,0,0,0,3,1,0,0,0,0,22,0,0,3,1,2,0,0,0,2,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13,1,1
TCGA-56-5898-01,4589,394,46,139,20,12,29,135,67,3,21,907,393,9418,598,29,51,6,35,4476,1,84,10,720,267,6,2,2,23,99,0,94,4,9,36,6,0,13,43,178,13,28,49,95,5,3,9,0,4,86,97,108,1,2,3,9,50,39,73,1,107,2,1,58,1,28,22,4,4,32,0,6,1,2,3,50,23,6,77,9,0,0,24,10,29,3,6,2,1,7,2,546,250,214,7,4,2308,688,21,104,2,14,0,0,0,0,0,28,0,26,4,0,2,1,0,14,0,3,1,3,2,1,2,0,0,945,0,1,44,60,11,1,0,0,0,1,3,0,0,0,96,0,2,1,13,0,8,4,8,5,9,7,0,2,1,1,3,17,0,0,0,0,26,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,0,4,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0
TCGA-56-6545-01,4329,277,238,560,136,39,27,32,56,37,0,683,4,381,276,1,43,0,45,289,1,12,25,0,970,39,0,24,10,46,0,56,2,18,128,7,5,10,5,163,6,77,111,72,3,23,111,1,0,3,1,114,3,0,8,3,3,52,55,35,82,5,2,38,1,35,32,11,0,208,0,4,5,3,6,11,45,0,327,28,122,2,10,74,9,12,3,8,1,3,4,8,139,52,19,4,889,11,1,1,0,0,4,3,2,0,2,38,3,2,6,2,8,1,1,43,1,97,0,1,0,1,3,0,2,1022,0,4,1,42,2,1,5,1,0,0,2,0,1,1,59,0,0,2,7,8,34,9,3,0,96,6,1,2,1,1,5,4,4,0,0,0,2,9,0,0,15,8,0,5,3,5,0,7,0,1,0,19,0,2,0,0,0,1,0,0,0,11,1,0,0,1,1,0,0,0,0,17,3,0,0,0,0,0
TCGA-56-6546-01,375,117,53,2,3,27,3,8,18,31,0,2327,29,487,459,0,2,2,0,1160,0,14,25,0,673,1,3,279,8,19,0,20,4,4,93,8,2,2,15,242,4,5,0,53,0,186,9,4,0,0,4,54,2,10,38,0,6,2,3,3,143,2,0,12,11,7,42,8,55,58,1,0,7,4,0,3,13,2,12,22,751,0,3,9,9,104,0,2,3,43,5,11,185,6,12,2,416,6,82,0,0,2,1,2,22,0,4,31,9,4,8,0,15,1,0,9,0,0,2,0,1,110,2,0,1,5287,0,5,2,189,0,10,0,0,0,0,1,0,0,1,14,1048,0,1,0,0,10,1,0,0,6,1,0,4,0,0,3,19,6,0,0,0,0,1,0,0,0,3,3,6,5,4,3,1,2,1,1,1,0,52,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0
TCGA-56-7221-01,6853,1025,52,294,401,20,77,356,785,3,42,2251,0,1175,164,15,16,4,295,852,2,548,48,0,264,9,0,62,110,112,1,99,6,6,76,1,0,32,54,486,0,415,0,34,13,23,25,1,11,12,12,77,9,1,1,508,0,29,14,2,153,0,18,57,0,14,7,100,43,7,0,13,0,5,17,51,13,27,32,4,244,0,0,36,23,28,4,0,22,0,21,384,136,56,22,9,8527,5,22,107,0,6,0,4,191,0,2,9,0,102,4,1,0,2,2,44,0,1,16,0,1,899,7,4,6,128527,2,16,176,29,3,42,0,2,4,1,0,3,1,13,107,591,5,0,69,0,5,0,0,1,49,7,1,2,1,0,0,37,0,0,0,0,9,8,1,9,4,0,4,1,0,0,0,0,3,2,0,0,7,7,16,0,6,0,0,0,4,0,3,0,0,0,3,0,13,0,1,0,0,0,0,0,1,0
TCGA-56-7222-01,4425,0,52,278,112,2,69,63,87,13,20,299,3,1908,382,2,41,2,0,100,0,63,41,0,232,89,0,6,0,334,1,7,0,5,114,3,0,0,109,1,0,74,10,4,2,5,120,0,0,0,0,456,15,1,8,10,0,306,82,3,229,3,2,10,1,19,18,42,1174,11,0,0,1,2,12,4,24,0,26,8,16,0,4,90,97,24,23,3,3,15,3,1,76,31,14,0,143,2,15,7,0,4,0,3,1,0,4,3,2,4,0,0,0,0,2,12,0,19,0,0,0,4,0,0,0,157564,0,3,119,44,0,0,0,4,0,1,1,0,3,25,20,0,0,0,0,0,1,0,0,1,116,0,1,5,0,0,0,585,0,1,0,0,0,0,0,16,7,0,0,8,0,4,0,1,0,0,0,3,0,0,5,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
TCGA-56-7223-01,629,5767,259,740,604,28,29,55,13,2,18,1856,418,2503,45,179,15,3,0,6829,0,132,161,1,567,1,1,28,140,742,9,28,7,33,51,4,3,25,21,868,5,256,1,5,4301,58,55,1,2,38,85,73,1,59,349,97,29,52,24,8,52,13,2,199,5,32,196,2585,8,22,21,1,21,36,14,38,7,310,671,63,440,0,9,17,67,1,2,0,5,57,125,50,197,17,253,3,78533,115,55,169,0,4,0,67,7,0,50,8,6,42,6,0,16,0,27,7,0,18,0,4,0,5,1,0,1,5761,0,4,919,11,1,4,3,0,3,6,2,3,31,1,1,0,8,2,14,28,2,3,10,3,1,27,0,1,22,0,10,36,0,42,0,1,0,16,5,4,0,14,0,317,0,0,122,3,0,5,3,1,14,8,3,10,1,1,1,0,0,1,0,0,0,0,1,14,0,9,0,1,0,1,0,0,0,2
TCGA-56-7579-01,4095,493,84,12,112,4,37,315,1156,4,7,578,5,1039,15,17,8,0,8,141,2,89,15,456,172,0,0,1,21,200,4,420,0,12,1,2,0,252,15,78,0,186,1,22,20,26,29,0,1,109,190,15,0,30,60,61,49,0,0,1,32,0,0,17,0,12,4,25,0,69,1,54,3,1,7,0,2,1,100,4,0,0,3,11,69,0,7,1,0,18,6,210,3,11,69,4,921,84,8,116,0,0,0,1,0,0,4,0,0,3,0,0,0,0,1,5,0,0,0,1,1,0,6,0,1,6203,0,0,1,0,5,1,3,0,1,7,0,1,0,0,2,1,19,1,46,0,0,0,1,0,1,0,0,1,0,3,0,0,4,2,1,3,68,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCGA-56-7582-01,1829,280,31,156,150,15,47,185,332,10,16,590,1,804,4,199,25,0,28,443,1,130,21,324,281,10,0,34,17,27,0,80,8,7,12,4,4,173,10,131,2,101,11,11,6,4,15,2,0,194,5,29,0,2,2,27,10,64,38,6,34,0,11,0,4,52,14,353,5,39,0,19,0,0,1,11,43,7,333,16,0,0,21,135,120,0,18,0,4,1,1,902,0,72,21,4,549,21,10,37,0,8,0,0,2,0,0,1,7,8,0,0,3,0,0,4,0,3,0,1,0,1,3,0,39,85,0,2,1,4,2,0,0,0,2,0,0,0,0,8,0,0,3,1,15,8,1,0,0,3,3,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,2,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-7822-01,6883,253,61,290,238,9,70,96,69,10,58,597,280,1450,209,8,78,3,158,77,2,501,10,0,260,5,1,46,33,43,1,118,2,6,23,5,3,34,76,11,20,23,13,31,12,7,606,24,50,40,1,123,1,0,5,83,0,44,6,5,169,2,38,45,0,15,16,3,8,77,2,2,1,4,8,53,31,1,46,40,1,0,0,68,34,6,43,1,2,0,4,1093,61,83,47,2,127,18,44,35,1,0,1,2,22,0,1,19,1,20,1,0,2,0,0,57,0,6,3,0,0,147,1,0,2,223,0,5,19,22,1,0,0,2,0,1,3,1,9,1,22,0,5,37,29,19,2,4,5,1,10,1,0,4,0,0,0,10,0,0,1,1,2,11,3,2,2,1,18,4,3,0,0,0,4,0,0,5,0,1,2,0,1,0,0,0,0,53,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
TCGA-56-8201-01,2115,27,120,61,25,24,10,4,3,12,2,9,29,335,67,0,5,0,0,3,0,119,22,1,479,0,1,25,0,29,0,13,0,17,51,2,0,0,36,0,3,45,102,33,2,10,17,4,0,222,1,90,3,1,0,0,0,23,2,0,25,1,1,14,0,8,19,4,9,56,0,0,3,4,1,2,1,0,17,11,1,0,3,152,113,8,1,2,2,5,1,4,5,5,12,0,623,14,2,0,0,1,0,0,3,0,7,10,1,2,0,0,3,0,1,127,0,71,0,0,1,19,151,0,2,312,0,1,0,0,0,0,0,1,0,3,1,1,0,1,0,0,1,3,0,0,3,3,0,1,18,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,2,1,0,1,0,1,0,0,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8304-01,8006,13,80,164,91,2,14,112,543,1,15,714,2,998,51,59,39,1,185,334,0,30,16,32,64,80,0,0,84,67,0,306,1,8,11,1,2,1038,31,210,0,1,0,1,8,16,127,32,1,22,123,21,1,1,3,15,1,0,18,0,39,0,20,3,0,28,5,2,0,25,26,6,5,5,8,1,4,5,56,12,33,0,0,10,27,6,8,0,20,7,0,4,26,33,4,5,269,11,89,27,0,2,3,0,0,0,4,2,0,49,3,0,0,0,2,15,1,10,0,0,0,3,5,0,2,681,4,0,0,2,37,0,1,2,0,6,4,0,0,0,11,0,0,3,187,0,1,1,7,0,2,2,0,1,1,0,1,0,0,0,0,0,4,15,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0
TCGA-56-8305-01,3738,91,262,199,71,5,87,69,341,15,15,353,140,850,31,590,105,0,106,151,2,351,28,4,238,10,1,6,26,31,1,177,0,9,4,0,4,58,347,98,4,211,3,289,54,30,3,3,6,40,12,23,1,11,59,146,6,70,58,68,57,1,16,34,2,29,3,251,7,23,2,2,2,24,3,21,157,8,95,2,183,0,2,1246,78,0,25,0,3,24,3,206,11,144,39,3,5365,18,6,96,1,0,0,0,8,0,3,70,25,96,1,0,2,1,3,26,0,22,0,0,5,0,0,0,4,275,0,0,35,20,3,2,1,0,0,9,3,1,3,0,8,403,14,0,30,3,4,1,0,7,2,11,0,1,1,5,0,2,1,0,1,5,4,2,1,3,1,0,28,4,0,1,0,0,0,1,0,0,5,11,0,1,1,4,0,0,0,0,9,0,0,0,1,0,0,0,0,0,22,3,0,4,0,0
TCGA-56-8307-01,3512,507,43,285,108,5,77,19,18,4,7,367,570,270,8,72,2,1,122,32,0,11,80,0,205,142,1,423,26,16,0,11,3,3,12,0,1,167,16,18,1,1,0,4,0,17,0,0,0,21,1,101,3,100,0,0,0,1,59,1,92,4,1,133,26,45,9,5,4,62,309,0,6,6,2,0,2,29,19,2,295,0,0,161,1,1,0,4,5,18,4,1178,1,7,21,8,455,23,2,0,0,0,0,3,1,0,4,1,0,77,2,1,25,0,1,96,1,5,0,0,0,0,4,0,5,19,0,0,27,0,0,0,5,0,1,0,2,1,0,7,2,3,0,0,2,5,3,0,2,1,72,23,0,0,1,0,0,1,1,2,0,0,9,0,0,1,0,8,0,14,2,0,27,15,0,11,1,2,0,0,1,46,0,2,0,1,1,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8308-01,2813,461,57,183,87,27,71,130,125,13,31,1218,45,343,62,5,14,0,9,1488,1,127,33,11,329,317,0,14,9,37,1,152,3,4,13,4,4,1,17,150,2,31,3,20,3,8,10,0,2,118,49,425,1,4,8,4,11,37,2,1,58,0,1,21,0,185,27,25,4,31,0,29,2,9,4,0,25,3,84,5,2,0,0,40,64,2,4,0,6,3,1,542,16,26,4,7,1578,22,10,31,0,3,2,0,2,0,1,17,7,32,0,0,0,0,0,19,0,2,0,1,1,3,1,1,3,57,0,0,4,12,7,1,1,3,0,8,1,0,1,6,8,0,2,1,46,1,4,1,2,2,5,3,1,1,0,0,0,3,1,0,0,1,0,1,3,0,0,2,0,2,0,4,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,10,0,0,0,0,7,0,0,1,0,0,0,1
TCGA-56-8309-01,9199,184,39,166,76,13,62,76,13,6,3,161,29,307,121,10,23,1,9,233,0,23,17,137,326,2,1,0,1,51,0,3,3,6,45,5,10,12,7,577,17,0,0,11,0,17,36,42,0,4,1,177,3,1,2,36,0,3,29,3,204,5,2,1,20,40,28,11,71,107,1,1,2,18,7,7,10,10,55,26,22,0,5,18,24,1,4,12,1,2,3,158,81,14,7,3,2020,18,19,5,0,0,1,0,9,0,7,42,1,2,2,0,2,0,0,22,0,55,0,0,0,11,10,0,0,843,0,2,8,89,2,1,12,1,1,2,8,0,0,2,3,0,0,1,2,2,7,0,0,0,42,3,0,0,0,0,0,1,1,10,1,0,25,9,0,0,0,1,0,1,0,2,18,0,0,1,1,37,0,0,0,1,4,0,0,1,0,1,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8503-01,2790,17,27,86,16,10,13,42,43,26,12,278,61,304,22,2,13,0,1,59,1,97,18,1,514,1,0,20,11,20,2,8,0,3,28,0,2,15,25,128,0,7,16,26,5,25,152,8,12,1,2,156,0,2,3,9,1,49,28,1,73,2,0,2,0,4,7,3,141,54,10,2,1,3,0,0,21,0,57,9,2,1,16,48,13,2,4,4,3,2,3,156,5,31,22,1,679,40,12,10,0,3,1,1,0,0,2,50,3,1,1,1,10,0,1,154,0,11,0,1,0,2,0,0,1,52,1,3,6,1,0,1,0,1,0,1,4,2,4,0,0,0,9,0,0,2,3,1,1,1,58,0,0,0,0,0,5,1,4,6,0,1,7,2,0,2,2,1,13,2,0,1,0,5,0,1,0,0,0,4,0,8,0,1,0,0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0
TCGA-56-8504-01,2833,109,25,85,106,2,13,64,219,4,27,193,2,698,14,4,34,0,0,71,1,71,15,946,189,0,1,13,1,117,0,11,1,9,23,3,3,55,38,1,1,5,1,10,16,15,46,0,7,263,7,23,0,14,0,65,0,28,23,0,35,2,2,0,0,19,7,59,12,68,0,3,2,4,6,0,1,0,172,33,0,0,20,45,12,0,1,0,2,11,7,350,13,13,50,3,310,5,7,44,0,1,0,1,7,0,1,8,0,0,1,0,0,0,0,9,0,4,0,0,1,4,3,0,4,397,0,1,1,4,2,0,6,1,0,3,1,0,1,0,0,0,3,2,54,0,3,1,0,2,0,1,0,3,0,26,1,19,0,0,1,0,0,7,6,7,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCGA-56-8622-01,9181,153,48,341,122,15,100,120,220,11,31,11,285,418,222,260,79,1,77,172,0,14,13,20,351,3,2,0,13,18,0,85,2,2,45,2,0,0,18,0,2,221,2,64,27,15,43,0,9,56,12,156,39,3,2,1,0,7,0,558,180,0,20,22,0,38,14,61,2,7,0,7,9,2,6,7,3,0,26,11,2,0,3,91,64,13,11,5,1,1,2,1094,125,17,8,13,463,11,10,8,0,5,0,0,0,0,1,33,7,19,7,0,2,1,1,73,0,20,0,1,0,3,254,0,8,803,1,5,0,35,0,11,0,1,0,1,0,0,2,4,52,2,20,0,14,1,5,0,0,0,1,3,0,0,3,0,1,2,2,0,2,0,6,2,0,1,3,0,11,0,0,1,0,0,58,0,1,3,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,36,0,0,0,0
TCGA-56-8623-01,594,1,20,3,0,219,1,16,6,172,0,54,2,325,6235,2,4,41,7,94,22,18,12,0,2546,0,13,0,7,16,9,16,14,9,627,38,0,7,10,0,34,7,2,6,0,11,12,0,1,2,0,1200,81,1,5,18,0,2,6,2,1513,28,0,1,0,19,153,11,1,26,0,2,2,5,1,90,7,1,22,66,5,2,8,132,22,1,5,32,3,0,3,47,1435,15,12,0,1038,13,13,8,1,7,8,38,409,0,2,10,0,3,61,3,0,0,0,12,5,0,39,5,2,1983,4,5,0,85,14,59,3,253,2,0,0,0,7,1,0,2,0,1,415,1,0,4,3,1,1,7,0,2,50,0,10,6,13,1,1,117,0,0,0,0,0,2,0,0,0,3,0,1,1,0,0,2,15,0,0,7,0,0,24,0,0,1,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TCGA-56-8624-01,3073,285,30,211,121,18,12,48,381,20,15,38,75,1203,329,4,15,1,0,21,0,109,27,0,420,0,1,104,0,37,2,5,5,6,45,2,0,2,22,0,6,4,6,1,0,5,181,4,4,4,0,71,12,1,8,14,0,10,5,2,274,0,8,3,1,22,19,179,48,102,0,47,1,0,0,4,35,0,8,8,7,0,0,1,195,2,38,1,7,3,3,88,116,71,17,23,282,7,9,2,0,5,2,4,20,0,2,59,1,2,9,2,5,0,1,22,0,1,4,1,0,121,0,1,0,214,0,18,0,47,0,1,1,1,0,4,2,0,0,0,38,0,0,1,8,2,1,11,6,2,163,0,0,2,4,0,0,137,0,0,0,3,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,2,0,4,2,0,0,3,0,0,0,13,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0
TCGA-56-8625-01,436,255,39,130,80,36,37,74,118,9,7,1923,76,374,37,9,22,1,10,855,2,63,39,0,781,16,0,14,26,15,1,13,3,23,32,1,1,67,7,118,3,14,10,17,80,36,4,0,2,22,1,89,2,29,8,15,3,7,10,0,136,4,1,12,2,35,7,15,0,35,0,12,1,4,1,2,12,3,146,3,81,0,0,44,14,0,2,1,1,6,16,198,1905,25,20,5,6457,12,113,24,0,0,0,6,1,0,7,51,8,1,3,1,12,0,2,16,1,47,0,1,0,2,0,1,2,185,3,2,21,24,2,4,1,5,0,0,8,1,3,4,2,0,0,4,33,0,13,2,6,0,71,3,1,3,6,0,13,1,2,3,1,1,1,36,0,0,0,10,0,72,0,3,1,3,0,2,0,0,4,0,0,0,1,34,0,0,0,0,0,2,0,3,0,10,0,2,5,1,0,0,0,0,0,0
